,explain,human-full,create,human-cont,continue
flesch_reading_ease,-30.281737629459116,-32.13516169942926,-22.528999999999996,-28.383186813186796,-12.246988636363625
flesch_kincaid_grade,22.835512082853857,25.33819911223843,20.774000000000004,25.913186813186815,19.303731060606065
smog,19.10251660953655,21.98526231815003,17.353723509956247,22.918633597333717,17.228024813938504
gunning_fog,23.132949750671273,26.482869825165324,21.130909090909093,27.71428571428571,20.940151515151513
automated_readability_index,23.942347525891826,27.502330827067674,21.41045454545455,28.719098901098903,20.438991477272722
coleman_liau_index,26.020590717299573,25.232013769363167,25.01454545454546,24.113670329670324,23.87854166666666
lix,64.16148830072882,73.78032430473775,60.02424242424242,76.31868131868131,60.683712121212125
rix,9.181818181818182,13.210526315789474,7.466666666666667,14.461538461538462,7.545454545454546
pos_prop_DET,0.1450980392156863,0.10542168674698796,0.14285714285714285,0.10795454545454546,0.09859154929577464
pos_prop_NOUN,0.24313725490196078,0.21686746987951808,0.24041811846689895,0.20265151515151514,0.22065727699530516
pos_prop_VERB,0.07058823529411765,0.045180722891566265,0.06968641114982578,0.043560606060606064,0.0892018779342723
pos_prop_X,0.0392156862745098,0.04216867469879518,0.041811846689895474,0.04734848484848485,0.009389671361502348
pos_prop_PROPN,0.058823529411764705,0.08132530120481928,0.0313588850174216,0.08333333333333333,0.028169014084507043
pos_prop_ADP,0.10196078431372549,0.09939759036144578,0.10104529616724739,0.0928030303030303,0.09859154929577464
pos_prop_ADJ,0.09803921568627451,0.10993975903614457,0.09059233449477352,0.10227272727272728,0.09859154929577464
pos_prop_PUNCT,0.07058823529411765,0.10993975903614457,0.08013937282229965,0.11931818181818182,0.09859154929577464
pos_prop_PRON,0.027450980392156862,0.015060240963855422,0.010452961672473868,0.017045454545454544,0.03755868544600939
pos_prop_CCONJ,0.06666666666666667,0.05421686746987952,0.06620209059233449,0.05113636363636364,0.051643192488262914
pos_prop_PART,0.00784313725490196,0.012048192771084338,0.013937282229965157,0.00946969696969697,0.009389671361502348
pos_prop_AUX,0.027450980392156862,0.03162650602409638,0.03832752613240418,0.03409090909090909,0.09389671361502347
