,explain,human-full,create,human-cont,continue
flesch_reading_ease,-29.15871621621619,-32.59760432473442,-29.452644927536227,-31.53675186498714,-37.499836956521705
flesch_kincaid_grade,21.922297297297295,23.652964990244957,22.12891304347826,24.68711752476459,22.77518115942029
smog,19.117987234576393,20.60407510727841,19.032712561301913,22.025407482431277,18.643177196211187
gunning_fog,24.336936936936937,25.317168870583135,23.840579710144926,26.785422526598996,24.00144927536232
automated_readability_index,22.614594594594593,24.844503576848034,23.10972463768116,26.068950715421302,24.15826086956522
coleman_liau_index,26.037837837837838,26.020698027314108,26.29547826086956,24.79060291060291,28.629275362318833
lix,66.24774774774775,69.21097983958379,66.55797101449275,73.20056255350373,65.80072463768116
rix,8.833333333333334,10.75,9.083333333333334,12.705882352941176,8.375
entropy,2.5054830221389603,13.031276394515789,9.824527133403507,9.234525804616766,2.660043131462337
perplexity,12.249474304345904,456469.14871767006,18481.529989412393,10244.802723603267,14.296905731830469
per_word_perplexity,0.0972180500344913,611.0698108670282,36.30948917369822,18.55942522391896,0.09405859034098993
passed_quality_check,True,,True,True,True
n_stop_words,51.0,315.0,227.0,231.0,66.0
alpha_ratio,0.8809523809523809,0.8808567603748326,0.9037328094302554,0.8713768115942029,0.9078947368421053
mean_word_length,6.626984126984127,6.5809906291834,6.803536345776031,6.298913043478261,7.217105263157895
doc_length,126.0,747.0,509.0,552.0,152.0
top_ngram_chr_fraction_2,0.01904761904761905,0.005739910313901345,0.01223865374808771,0.008082849204344532,0.05834683954619125
oov_ratio,0.007936507936507936,0.0321285140562249,0.023575638506876228,0.03260869565217391,0.02631578947368421
pos_prop_DET,0.14285714285714285,0.12315930388219545,0.14145383104125736,0.10869565217391304,0.125
pos_prop_NOUN,0.2777777777777778,0.2597054886211513,0.2593320235756385,0.25,0.2631578947368421
pos_prop_VERB,0.0873015873015873,0.058902275769745646,0.068762278978389,0.05615942028985507,0.09210526315789473
pos_prop_PUNCT,0.11904761904761904,0.10977242302543508,0.0962671905697446,0.11775362318840579,0.09210526315789473
pos_prop_ADJ,0.09523809523809523,0.08032128514056225,0.09233791748526522,0.08152173913043478,0.08552631578947369
pos_prop_ADP,0.09523809523809523,0.11244979919678715,0.08840864440078586,0.11231884057971014,0.10526315789473684
pos_prop_CCONJ,0.03968253968253968,0.06961178045515395,0.05108055009823183,0.07608695652173914,0.046052631578947366
pos_prop_PRON,0.031746031746031744,0.01740294511378849,0.0137524557956778,0.021739130434782608,0.013157894736842105
pos_prop_ADV,0.031746031746031744,0.07630522088353414,0.07465618860510806,0.07789855072463768,0.09868421052631579
pos_prop_AUX,0.023809523809523808,0.0428380187416332,0.05697445972495088,0.041666666666666664,0.05263157894736842
pos_prop_SCONJ,0.031746031746031744,0.01606425702811245,0.023575638506876228,0.016304347826086956,0.013157894736842105
pos_prop_PART,0.023809523809523808,0.008032128514056224,0.023575638506876228,0.009057971014492754,0.013157894736842105
first_order_coherence,0.5418633833527565,0.6488208304400798,0.7169349504553754,0.6670332234352827,0.7407457487923759
second_order_coherence,0.7168982326984406,0.6313267996391425,0.7476122897456993,0.6388809142013391,0.7103928029537201
dependency_distance_mean,2.950077160493827,3.757369374854164,3.210630785568034,4.057229645202383,3.165032117005801
dependency_distance_std,0.8422800098811224,1.2574932241802204,0.9185099408152149,1.1418700856823678,0.8065959705683484
prop_adjacent_dependency_relation_mean,0.5095679012345679,0.4825949431944513,0.45827890691904244,0.48259864330768176,0.48185470231522864
prop_adjacent_dependency_relation_std,0.03289173652077263,0.06056373331161683,0.0757066719991034,0.05430277652668005,0.06192496639918802
token_length_mean,7.387387387387387,7.326251896813353,7.421739130434783,7.081081081081081,7.8478260869565215
token_length_median,6.0,6.0,6.0,6.0,6.0
token_length_std,5.042470385502502,4.976859325300621,4.992642980621293,4.703658468603758,5.3077768673995775
sentence_length_mean,18.5,23.535714285714285,19.166666666666668,28.294117647058822,17.25
sentence_length_median,20.5,21.0,17.5,25.0,17.0
sentence_length_std,7.804912982645397,13.521100290332312,7.391812287178896,14.603644613114877,6.6661458129866915
syllables_per_token_mean,2.5675675675675675,2.5477996965098635,2.5630434782608695,2.4781704781704783,2.681159420289855
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7222529850558312,1.8076067182577773,1.7589347932215376,1.760044408590176,1.8610636947816823
n_tokens,111,659.0,460,481,138
n_unique_tokens,74,322.0,228,276,94
proportion_unique_tokens,0.6666666666666666,0.48861911987860396,0.4956521739130435,0.5738045738045738,0.6811594202898551
n_characters,835,4916.0,3463,3477,1097
n_sentences,6,28.0,24,17,8
connectives,2,32.0,24,25,9
duplicate_ngram_chr_fraction_5,,0.15121076233183856,0.0815910249872514,0.014650164182874464,
duplicate_ngram_chr_fraction_6,,0.15121076233183856,0.04487506374298827,0.014650164182874464,
duplicate_ngram_chr_fraction_7,,0.12645739910313902,0.04487506374298827,0.014650164182874464,
duplicate_ngram_chr_fraction_8,,0.1158744394618834,0.04487506374298827,,
duplicate_ngram_chr_fraction_9,,0.1158744394618834,,,
duplicate_ngram_chr_fraction_10,,0.1158744394618834,,,
top_ngram_chr_fraction_3,,0.007174887892376682,0.02855685874553799,0.010103561505430665,0.08508914100486224
top_ngram_chr_fraction_4,,0.004304932735426009,0.03977562468128506,0.006062136903258399,
pos_prop_PROPN,,0.020080321285140562,0.0019646365422396855,0.025362318840579712,
pos_prop_X,,0.00535475234270415,0.007858546168958742,0.005434782608695652,
