,human,continue,explain,create
entropy,6.923841960102598,7.811161713842213,7.028303082369822,7.291201605421528
perplexity,1016.2167683965891,2467.995875523641,1128.1146673796195,1467.3327933595067
per_word_perplexity,2.117118267492894,5.341982414553336,2.4685222480954474,3.1829344758340707
token_length_mean,7.267326732673268,7.357142857142857,7.198019801980198,7.428571428571429
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.997308362853325,4.998328362364309,4.773627638525134,5.31690967584137
sentence_length_mean,16.16,17.652173913043477,21.263157894736842,17.652173913043477
sentence_length_median,14.0,17.0,21.0,18.0
sentence_length_std,11.400631561453077,4.957284456952774,5.045499352087101,6.217847353295567
syllables_per_token_mean,2.603960396039604,2.5788177339901477,2.5544554455445545,2.6527093596059115
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,2.089953374442219,2.0092016357460296,1.8878205125537917,2.1870825539503924
n_tokens,404,406,404,406
n_unique_tokens,269,248,248,241
proportion_unique_tokens,0.6658415841584159,0.6108374384236454,0.6138613861386139,0.5935960591133005
n_characters,3012,3043,2961,3071
n_sentences,25,23,19,23
pos_prop_PROPN,0.09583333333333334,0.030303030303030304,0.024070021881838075,0.04338394793926247
pos_prop_VERB,0.052083333333333336,0.0735930735930736,0.087527352297593,0.07809110629067245
pos_prop_NOUN,0.22083333333333333,0.24891774891774893,0.23851203501094093,0.23427331887201736
pos_prop_CCONJ,0.05,0.05194805194805195,0.045951859956236324,0.0455531453362256
pos_prop_ADV,0.08541666666666667,0.045454545454545456,0.08096280087527352,0.049891540130151846
pos_prop_ADP,0.10208333333333333,0.09740259740259741,0.08533916849015317,0.10629067245119306
pos_prop_PRON,0.03125,0.025974025974025976,0.037199124726477024,0.026030368763557483
pos_prop_DET,0.08125,0.12987012987012986,0.10940919037199125,0.11062906724511931
pos_prop_ADJ,0.08125,0.07142857142857142,0.07439824945295405,0.0824295010845987
pos_prop_PUNCT,0.1375,0.12121212121212122,0.11597374179431072,0.1193058568329718
pos_prop_AUX,0.03125,0.049783549783549784,0.0350109409190372,0.05422993492407809
pos_prop_SCONJ,0.0125,0.023809523809523808,0.028446389496717725,0.015184381778741865
pos_prop_PART,0.014583333333333334,0.023809523809523808,0.03282275711159737,0.03036876355748373
pos_prop_X,0.004166666666666667,0.006493506493506494,0.00437636761487965,0.004338394793926247
flesch_reading_ease,-29.86244950495049,-29.24993681730561,-30.854035956227193,-35.50116834439922
flesch_kincaid_grade,21.439132673267327,21.724397087170704,22.845205836373115,22.59631826943671
smog,17.76086965373635,18.196593372214874,19.8102367465738,17.815075919075046
gunning_fog,22.70162376237624,22.82441636324695,24.54486711829078,22.036239023345473
automated_readability_index,20.87910891089109,22.048229813664598,23.10425221469516,22.384658385093168
coleman_liau_index,25.100198019801983,25.7831527093596,25.13227722772277,26.203152709359603
lix,62.94217821782179,62.97237095737845,66.80771235018238,61.00192760762476
rix,7.56,8.0,9.68421052631579,7.6521739130434785
passed_quality_check,True,True,True,True
n_stop_words,172.0,200.0,192.0,193.0
alpha_ratio,0.8416666666666667,0.8787878787878788,0.8840262582056893,0.8806941431670282
mean_word_length,6.275,6.586580086580087,6.4792122538293215,6.6616052060737525
doc_length,480.0,462.0,457.0,461.0
duplicate_ngram_chr_fraction_5,0.009961910342806914,,0.025564803804994055,0.018406672418751796
duplicate_ngram_chr_fraction_6,0.00527395253442719,,0.025564803804994055,
top_ngram_chr_fraction_2,0.01054790506885438,0.0069605568445475635,0.007134363852556481,0.005752085130859937
top_ngram_chr_fraction_3,0.013184881336067975,0.0069605568445475635,,0.01639344262295082
top_ngram_chr_fraction_4,0.008203926164664518,,,
oov_ratio,0.05,0.049783549783549784,0.05032822757111598,0.052060737527114966
dependency_distance_mean,2.6218387261412697,3.0719703099650153,3.4386574095552422,3.0504748522540144
dependency_distance_std,1.342096486954679,0.6327638055543098,1.0168842131757911,0.8513011103606554
prop_adjacent_dependency_relation_mean,0.47775855193101124,0.4897021115507615,0.4914574509435864,0.4848799884277479
prop_adjacent_dependency_relation_std,0.1339957502211276,0.0767275477436889,0.07200214713790784,0.07639780348063514
first_order_coherence,0.46104082247863215,0.7121844467791644,0.7574737187888887,0.714891103180972
second_order_coherence,0.4097630562989608,0.7139276237714858,0.7447142338051516,0.6983259618282318
connectives,12,11,9,13
connectives_cap,4,3,3,5
