,human,continue,create,explain
first_order_coherence,0.7080806110586438,0.5840701923558587,0.552251214553651,0.7684866865475972
second_order_coherence,0.6746474355459213,0.5532645980517069,0.5346216720839342,0.7638408286230904
passed_quality_check,True,True,True,True
n_stop_words,136.0,152.0,138.0,152.0
alpha_ratio,0.8647214854111406,0.9051490514905149,0.9021739130434783,0.9173553719008265
mean_word_length,5.9655172413793105,6.8861788617886175,7.0978260869565215,6.683195592286501
doc_length,377.0,369.0,368.0,363.0
duplicate_ngram_chr_fraction_5,0.038774718883288095,,0.05363204344874406,0.022480058013052938
duplicate_ngram_chr_fraction_6,0.038774718883288095,,0.05363204344874406,0.022480058013052938
top_ngram_chr_fraction_2,0.03528499418379217,0.018074383037886686,0.017651052274270197,0.03299492385786802
top_ngram_chr_fraction_3,0.054284606436603336,0.02780674313521029,0.027155465037338764,0.050761421319796954
top_ngram_chr_fraction_4,0.03722373012795657,,,0.02610587382160986
oov_ratio,0.013262599469496022,0.037940379403794036,0.051630434782608696,0.027548209366391185
token_length_mean,6.724770642201835,7.445103857566766,7.6985074626865675,7.195195195195195
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.105351679109684,4.779169198054717,4.975326961049625,4.659038911676683
sentence_length_mean,40.875,16.85,16.75,20.8125
sentence_length_median,36.0,20.0,16.5,20.5
sentence_length_std,34.298095792623826,7.336722701588224,8.024182201321205,6.023067636180088
syllables_per_token_mean,2.2507645259938838,2.605341246290801,2.6955223880597017,2.4654654654654653
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.487395882171666,1.8120192072896404,1.940105616129591,1.8654861557126912
n_tokens,327,337,335,333
n_unique_tokens,187,201,206,195
proportion_unique_tokens,0.5718654434250765,0.5964391691394659,0.6149253731343284,0.5855855855855856
n_characters,2249,2541,2612,2426
n_sentences,8,20,20,16
pos_prop_ADP,0.10344827586206896,0.11924119241192412,0.12771739130434784,0.09641873278236915
pos_prop_DET,0.10610079575596817,0.10840108401084012,0.10597826086956522,0.12121212121212122
pos_prop_ADJ,0.10079575596816977,0.1111111111111111,0.1331521739130435,0.1184573002754821
pos_prop_NOUN,0.20424403183023873,0.25745257452574527,0.25,0.22865013774104684
pos_prop_AUX,0.026525198938992044,0.051490514905149054,0.03804347826086957,0.027548209366391185
pos_prop_ADV,0.06896551724137931,0.05420054200542006,0.04619565217391304,0.06336088154269973
pos_prop_X,0.05305039787798409,0.018970189701897018,0.021739130434782608,0.0440771349862259
pos_prop_PROPN,0.07957559681697612,0.016260162601626018,0.035326086956521736,0.02203856749311295
pos_prop_VERB,0.03713527851458886,0.07317073170731707,0.0625,0.0743801652892562
pos_prop_PUNCT,0.11671087533156499,0.08672086720867209,0.08695652173913043,0.08264462809917356
pos_prop_CCONJ,0.03978779840848806,0.04336043360433604,0.04076086956521739,0.06060606060606061
pos_prop_PRON,0.023872679045092837,0.02168021680216802,0.029891304347826088,0.030303030303030304
pos_prop_SCONJ,0.026525198938992044,0.013550135501355014,0.01358695652173913,0.01928374655647383
pos_prop_PART,0.010610079575596816,0.024390243902439025,,0.011019283746556474
pos_prop_NUM,0.002652519893899204,,0.008152173913043478,
entropy,5.5755301032289495,5.465329956301144,5.3239568881969275,6.207838035804136
perplexity,263.8894071926218,236.3538286792901,205.1942082912804,496.6264013135295
per_word_perplexity,0.699971902367697,0.6405252809736859,0.557592957313262,1.3681168080262522
dependency_distance_mean,4.405393081260162,2.8862962028003074,3.030740566141747,3.6180151723522687
dependency_distance_std,1.5357548453895713,1.1295506119233152,1.1097304214178687,0.8811849005133279
prop_adjacent_dependency_relation_mean,0.4287756675261687,0.5052308851599957,0.44100387402044483,0.44790460139428356
prop_adjacent_dependency_relation_std,0.07272102778321941,0.1334385174878216,0.06458915833407733,0.08171221151414208
flesch_reading_ease,-25.06780389908255,-30.679619436201733,-38.207444029850734,-22.86806587837833
flesch_kincaid_grade,26.910271406727833,21.72452670623146,22.74966417910448,21.61936749249249
smog,24.599451970799173,18.18952882855598,18.564090476187538,18.7741
gunning_fog,30.172629969418963,23.23851632047478,24.132835820895522,22.739414414414416
automated_readability_index,30.681169724770648,22.06143916913947,23.204970149253732,22.86561936936937
coleman_liau_index,23.01749235474006,26.22053412462908,27.70005970149254,25.085525525525515
lix,82.15940366972478,64.62448071216618,66.00373134328359,63.45514264264264
rix,16.875,8.05,8.25,8.875
connectives,10,13,10,10
connectives_cap,1,5,4,3
duplicate_ngram_chr_fraction_7,,,0.05363204344874406,
duplicate_ngram_chr_fraction_8,,,0.05363204344874406,
duplicate_ngram_chr_fraction_9,,,0.05363204344874406,
