,human,continue,create,explain
entropy,6.942294009178749,4.3708711744719615,6.767683558433234,4.099249718493933
perplexity,1035.1421188575378,79.11252249726736,869.2958867848346,60.29503237470815
per_word_perplexity,2.5309098260575493,0.30080807033181506,2.217591547920496,0.25548742531655994
flesch_reading_ease,-19.6166964285714,-38.3445689655172,-47.18932062966027,-32.31790569243836
flesch_kincaid_grade,21.429821428571433,22.209827586206895,25.029047224523612,22.600076465590487
smog,19.096711260767844,17.267425705330172,19.870697752129804,18.72661885863436
gunning_fog,23.03571428571429,22.696551724137933,24.803645401822703,23.108920985556498
automated_readability_index,22.800471428571427,20.94198275862069,24.67450041425021,23.006011045029737
coleman_liau_index,24.410057142857145,26.0051724137931,27.3049014084507,26.009158878504675
lix,65.58928571428572,58.896551724137936,64.82601491300747,63.847068819031435
rix,9.5625,6.4375,9.176470588235293,8.636363636363637
passed_quality_check,True,True,True,True
n_stop_words,175.0,119.0,168.0,104.0
alpha_ratio,0.8410757946210269,0.8821292775665399,0.9056122448979592,0.902542372881356
mean_word_length,6.193154034229829,6.695817490494297,6.951530612244898,6.77542372881356
doc_length,409.0,263.0,392.0,236.0
duplicate_ngram_chr_fraction_5,0.024965325936199722,0.02208835341365462,0.057829759584145546,0.03200883002207505
top_ngram_chr_fraction_2,0.009708737864077669,0.010040160642570281,0.00649772579597141,0.029801324503311258
top_ngram_chr_fraction_3,0.012135922330097087,,0.015594541910331383,0.03642384105960265
top_ngram_chr_fraction_4,0.012482662968099861,,,
oov_ratio,0.044009779951100246,0.015209125475285171,0.02040816326530612,0.03389830508474576
dependency_distance_mean,3.609900660448351,2.957784495138635,3.002422004220989,3.2160225611905275
dependency_distance_std,1.494307848605478,0.765048921160232,0.7063696316406879,0.644303455422524
prop_adjacent_dependency_relation_mean,0.4699248606926493,0.4319091027617158,0.5098399326016658,0.503050244295928
prop_adjacent_dependency_relation_std,0.07732945236011542,0.09440650424148742,0.05512858371926055,0.06757699403821729
pos_prop_DET,0.11735941320293398,0.10646387832699619,0.1377551020408163,0.1440677966101695
pos_prop_NOUN,0.2371638141809291,0.22053231939163498,0.2729591836734694,0.25
pos_prop_PUNCT,0.12469437652811736,0.11787072243346007,0.09438775510204081,0.09322033898305085
pos_prop_ADJ,0.06356968215158924,0.08365019011406843,0.08673469387755102,0.08898305084745763
pos_prop_ADP,0.11491442542787286,0.08745247148288973,0.12755102040816327,0.1228813559322034
pos_prop_X,0.009779951100244499,0.0076045627376425855,0.007653061224489796,
pos_prop_NUM,0.014669926650366748,,,0.00423728813559322
pos_prop_AUX,0.044009779951100246,0.060836501901140684,0.03316326530612245,0.0423728813559322
pos_prop_VERB,0.044009779951100246,0.07984790874524715,0.07397959183673469,0.07203389830508475
pos_prop_PROPN,0.044009779951100246,0.0076045627376425855,0.017857142857142856,0.0211864406779661
pos_prop_CCONJ,0.0488997555012225,0.049429657794676805,0.058673469387755105,0.0423728813559322
pos_prop_ADV,0.09535452322738386,0.08745247148288973,0.058673469387755105,0.05084745762711865
pos_prop_PART,0.009779951100244499,0.026615969581749048,0.01020408163265306,0.012711864406779662
pos_prop_PRON,0.029339853300733496,0.034220532319391636,0.015306122448979591,0.038135593220338986
pos_prop_SCONJ,0.0024449877750611247,0.030418250950570342,0.00510204081632653,0.01694915254237288
token_length_mean,7.0685714285714285,7.456896551724138,7.571830985915493,7.369158878504673
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.266159968736853,5.493557733882966,5.369427884087853,5.316978820579967
sentence_length_mean,21.875,14.5,20.88235294117647,19.454545454545453
sentence_length_median,17.5,17.0,20.0,21.0
sentence_length_std,13.687928075497767,4.7302219821061255,5.356495264862216,4.271760045262083
syllables_per_token_mean,2.414285714285714,2.7241379310344827,2.752112676056338,2.5934579439252334
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.9264538639157487,2.099204311065438,2.135010581820897,2.0662291731303277
n_tokens,350,232,355,214
n_unique_tokens,213,145,196,136
proportion_unique_tokens,0.6085714285714285,0.625,0.5521126760563381,0.6355140186915887
n_characters,2533,1761,2725,1599
n_sentences,16,16,17,11
first_order_coherence,0.5519905060529708,0.732111128171285,0.7428678758442402,0.7215469777584076
second_order_coherence,0.5863095287765775,0.7347735698734011,0.776175582408905,0.6744900776280297
connectives,24,4,15,12
connectives_cap,2,1,4,1
duplicate_ngram_chr_fraction_6,,0.02208835341365462,0.057829759584145546,
duplicate_ngram_chr_fraction_7,,,0.057829759584145546,
duplicate_ngram_chr_fraction_8,,,0.057829759584145546,
