,human,create,explain,continue
entropy,8.161305406680682,7.18118970949986,7.316430777583955,7.360236360274386
perplexity,3502.756141830011,1314.471167192405,1504.8233239745234,1572.208126588741
per_word_perplexity,7.549043409116403,2.9145702155042237,3.3740433272971377,3.410429775680566
token_length_mean,7.0997506234413965,8.0,7.304239401496259,8.0
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.26315238285412,5.877233356025798,5.129466679052984,5.680260228665256
sentence_length_mean,23.58823529411765,17.652173913043477,18.227272727272727,13.566666666666666
sentence_length_median,19.0,18.0,18.0,13.5
sentence_length_std,14.414285493827915,5.813093882907223,6.84192834448552,3.878860084555198
syllables_per_token_mean,2.4438902743142146,2.9039408866995076,2.5561097256857854,2.86977886977887
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.9424304974275997,2.272806523671244,2.0043515821253153,2.151565500614745
n_tokens,401,406,401,407
n_unique_tokens,238,208,240,227
proportion_unique_tokens,0.5935162094763092,0.5123152709359606,0.5985037406483791,0.5577395577395577
n_characters,2910,3293,2974,3310
n_sentences,17,23,22,30
pos_prop_DET,0.12931034482758622,0.12638580931263857,0.12780269058295965,0.1193058568329718
pos_prop_NOUN,0.2413793103448276,0.24390243902439024,0.23542600896860988,0.23210412147505424
pos_prop_PUNCT,0.11853448275862069,0.09977827050997783,0.10089686098654709,0.11713665943600868
pos_prop_ADJ,0.06896551724137931,0.0975609756097561,0.08744394618834081,0.09761388286334056
pos_prop_ADP,0.10991379310344827,0.09090909090909091,0.10762331838565023,0.0650759219088937
pos_prop_X,0.010775862068965518,0.0066518847006651885,0.004484304932735426,0.013015184381778741
pos_prop_NUM,0.015086206896551725,,0.002242152466367713,
pos_prop_AUX,0.040948275862068964,0.04656319290465632,0.04708520179372197,0.04772234273318872
pos_prop_VERB,0.04310344827586207,0.09534368070953436,0.08295964125560538,0.09978308026030369
pos_prop_PROPN,0.04310344827586207,0.004434589800443459,0.02466367713004484,0.004338394793926247
pos_prop_CCONJ,0.05172413793103448,0.04656319290465632,0.04484304932735426,0.06073752711496746
pos_prop_ADV,0.08620689655172414,0.06651884700665188,0.06278026905829596,0.06941431670281996
pos_prop_PART,0.010775862068965518,0.022172949002217297,0.01569506726457399,0.021691973969631236
pos_prop_PRON,0.02586206896551724,0.031042128603104215,0.04484304932735426,0.03253796095444685
pos_prop_SCONJ,0.004310344827586207,0.022172949002217297,0.011210762331838564,0.019522776572668113
flesch_reading_ease,-23.86017603051195,-56.75535553651744,-27.91256461119923,-49.71845904995902
flesch_kincaid_grade,22.447317001613616,25.560850289141147,21.680731126728634,23.56439066339067
smog,19.927934150723953,18.841974505239047,18.390115083002716,17.161229881097878
gunning_fog,24.098635763532343,24.203726708074534,22.951756971208344,23.215364455364455
automated_readability_index,23.803943083467807,25.076086956521742,22.086603944683738,23.03333333333333
coleman_liau_index,24.691670822942644,29.563152709359603,25.524987531172062,29.05818181818182
lix,67.4785096083321,63.9575926322553,63.115053275901154,60.495413595413595
rix,10.352941176470589,8.173913043478262,8.181818181818182,6.366666666666666
passed_quality_check,True,True,True,True
n_stop_words,200.0,192.0,196.0,187.0
alpha_ratio,0.8512931034482759,0.9002217294900222,0.8968609865470852,0.8828633405639913
mean_word_length,6.271551724137931,7.301552106430155,6.668161434977579,7.18004338394794
doc_length,464.0,451.0,446.0,461.0
duplicate_ngram_chr_fraction_5,0.021739130434782608,0.017306652244456464,0.07083580320094843,0.11302475780409042
top_ngram_chr_fraction_2,0.008454106280193236,0.008112493239588967,0.00889152341434499,0.008073196986006458
top_ngram_chr_fraction_3,0.010567632850241546,0.07030827474310439,0.04001185536455246,0.008073196986006458
top_ngram_chr_fraction_4,0.010869565217391304,0.055976203353163875,,
oov_ratio,0.04310344827586207,0.03547671840354767,0.03811659192825112,0.03253796095444685
dependency_distance_mean,3.6540432031654877,2.8236407388052904,3.2689971937820457,2.6418462158756273
dependency_distance_std,1.4319986739631756,0.8366804944190275,0.8193604319094054,0.8029025658806046
prop_adjacent_dependency_relation_mean,0.4608283042289474,0.46751983992440255,0.4542456323349184,0.4660102685985039
prop_adjacent_dependency_relation_std,0.06643974316879778,0.11845262321768942,0.0655295728721998,0.07493049425104428
first_order_coherence,0.5841366099193692,0.7250663163987073,0.7058852527822767,0.7422753038077519
second_order_coherence,0.6193287134170532,0.7162164151668549,0.7341240674257279,0.7479040824941227
connectives,24,11,18,9
connectives_cap,2,3,1,3
duplicate_ngram_chr_fraction_6,,,0.04445761707172496,0.07965554359526372
duplicate_ngram_chr_fraction_7,,,,0.07965554359526372
duplicate_ngram_chr_fraction_8,,,,0.07965554359526372
duplicate_ngram_chr_fraction_9,,,,0.042518837459634015
