,create,human,explain,continue
first_order_coherence,0.685747504234314,0.5663335971534252,0.6641197363535564,0.6034096174296879
second_order_coherence,0.6382046425715089,0.6655330426163144,0.6687894878642899,0.5988774612545967
passed_quality_check,True,True,True,True
n_stop_words,152.0,158.0,169.0,153.0
alpha_ratio,0.9098360655737705,0.8661417322834646,0.8981233243967829,0.9051490514905149
mean_word_length,6.855191256830601,6.149606299212598,6.302949061662199,7.401084010840108
doc_length,366.0,381.0,373.0,369.0
duplicate_ngram_chr_fraction_5,0.12530799014431537,0.021706586826347306,,
duplicate_ngram_chr_fraction_6,0.04294262583597325,0.021706586826347306,,
top_ngram_chr_fraction_2,0.03167898627243928,0.008982035928143712,0.011189854531891086,0.006847081838930551
top_ngram_chr_fraction_3,0.06335797254487856,0.01122754491017964,,
top_ngram_chr_fraction_4,0.04505455825413587,0.006736526946107785,,
oov_ratio,0.01912568306010929,0.03674540682414698,0.029490616621983913,0.03523035230352303
token_length_mean,7.435435435435435,6.945454545454545,6.904477611940298,8.008902077151335
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.837249690697777,4.553060303435675,4.4851141131199475,5.604939876580721
sentence_length_mean,18.5,30.0,20.9375,15.318181818181818
sentence_length_median,20.0,25.0,22.0,16.0
sentence_length_std,7.327649312326869,17.045393939286196,5.889277863201905,7.5701949274552645
syllables_per_token_mean,2.5435435435435436,2.43030303030303,2.4149253731343285,2.7596439169139466
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6931398579072818,1.6813567480559388,1.6238202359282063,1.9485451906106055
n_tokens,333,330,335,337
n_unique_tokens,192,205,203,199
proportion_unique_tokens,0.5765765765765766,0.6212121212121212,0.6059701492537314,0.5905044510385756
n_characters,2509,2343,2351,2731
n_sentences,18,11,16,22
pos_prop_NOUN,0.2650273224043716,0.2572178477690289,0.24664879356568364,0.26558265582655827
pos_prop_PUNCT,0.09016393442622951,0.12073490813648294,0.10187667560321716,0.08672086720867209
pos_prop_DET,0.1366120218579235,0.11023622047244094,0.1126005361930295,0.10840108401084012
pos_prop_ADP,0.09289617486338798,0.10498687664041995,0.10187667560321716,0.10298102981029811
pos_prop_CCONJ,0.04644808743169399,0.08398950131233596,0.064343163538874,0.05962059620596206
pos_prop_VERB,0.08469945355191257,0.05249343832020997,0.0777479892761394,0.07859078590785908
pos_prop_ADV,0.04644808743169399,0.07086614173228346,0.06702412868632708,0.08401084010840108
pos_prop_ADJ,0.13114754098360656,0.07611548556430446,0.08579088471849866,0.10569105691056911
pos_prop_PART,0.02459016393442623,0.007874015748031496,0.01876675603217158,0.02168021680216802
pos_prop_AUX,0.040983606557377046,0.04199475065616798,0.064343163538874,0.056910569105691054
pos_prop_PRON,0.01639344262295082,0.01837270341207349,0.024128686327077747,0.02168021680216802
pos_prop_SCONJ,0.02185792349726776,0.02099737532808399,0.024128686327077747,0.008130081300813009
pos_prop_PROPN,0.00273224043715847,0.028871391076115485,0.002680965147453083,
entropy,6.269859326911773,6.277611165922273,6.188152869918261,6.043662681606325
perplexity,528.4030405616355,532.5150531031159,486.94582272272436,421.433789306149
per_word_perplexity,1.4437241545399877,1.3976773047325877,1.3054847794174915,1.1420969899895637
dependency_distance_mean,3.014273539455456,3.782480604144047,3.420884040727791,2.395851172457684
dependency_distance_std,1.0561285503556617,1.1627206719119612,0.9633652373297624,1.0215723050266488
prop_adjacent_dependency_relation_mean,0.42503704054080954,0.47195087311141476,0.475191321988197,0.49434018942392144
prop_adjacent_dependency_relation_std,0.13934744063029528,0.05769803249298695,0.08449853878033858,0.1557040345722664
flesch_reading_ease,-27.126283783783776,-29.218636363636307,-18.719249067164185,-42.17882991637438
flesch_kincaid_grade,21.638813813813815,24.787575757575762,21.07174440298508,22.94788912867548
smog,19.174585242480724,22.309578428007804,19.47544242345975,18.14513906131404
gunning_fog,24.457057057057057,27.030303030303028,24.01679104477612,24.16881575397896
automated_readability_index,22.8409009009009,26.28309090909091,21.55883955223881,23.951019692473693
coleman_liau_index,26.32036036036035,24.052606060606056,23.384597014925372,29.360000000000003
lix,66.24774774774775,73.93939393939394,65.41511194029852,65.16981386565956
rix,8.833333333333334,13.181818181818182,9.3125,7.636363636363637
connectives,8,19,17,12
connectives_cap,2,2,3,0
duplicate_ngram_chr_fraction_7,,0.021706586826347306,,
pos_prop_X,,0.005249343832020997,0.00804289544235925,
