,human,create,explain,continue
pos_prop_ADP,0.1007905138339921,0.08267716535433071,0.08447937131630648,0.0963855421686747
pos_prop_DET,0.1482213438735178,0.11614173228346457,0.1650294695481336,0.13975903614457832
pos_prop_ADJ,0.11067193675889328,0.09645669291338582,0.09430255402750491,0.0963855421686747
pos_prop_NOUN,0.22529644268774704,0.19488188976377951,0.21218074656188604,0.2
pos_prop_PUNCT,0.11264822134387352,0.10236220472440945,0.10216110019646366,0.0963855421686747
pos_prop_PRON,0.037549407114624504,0.04330708661417323,0.03339882121807466,0.05783132530120482
pos_prop_PROPN,0.05731225296442688,0.03346456692913386,0.05304518664047151,0.04096385542168675
pos_prop_ADV,0.05731225296442688,0.07874015748031496,0.06483300589390963,0.07228915662650602
pos_prop_NUM,0.005928853754940711,0.001968503937007874,,0.00963855421686747
pos_prop_VERB,0.07707509881422925,0.0984251968503937,0.09430255402750491,0.0963855421686747
pos_prop_AUX,0.025691699604743084,0.02952755905511811,0.03143418467583497,0.016867469879518072
pos_prop_CCONJ,0.021739130434782608,0.05708661417322835,0.03732809430255403,0.043373493975903614
pos_prop_SCONJ,0.001976284584980237,0.03543307086614173,0.009823182711198428,0.024096385542168676
pos_prop_X,0.007905138339920948,,,
pos_prop_PART,0.009881422924901186,0.02952755905511811,0.01768172888015717,0.00963855421686747
token_length_mean,6.87248322147651,6.37719298245614,6.726477024070022,6.213903743315508
token_length_median,6.0,5.0,6.0,5.0
token_length_std,4.226191780504305,3.6307419155724374,3.9870714556102063,3.7867231119483145
sentence_length_mean,24.833333333333332,21.714285714285715,18.28,16.26086956521739
sentence_length_median,25.0,23.0,19.0,18.0
sentence_length_std,12.070395372333271,8.55315512457444,6.128751912094338,10.807474833990343
syllables_per_token_mean,2.364653243847875,2.241228070175439,2.2910284463894968,2.1898395721925135
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6064478031326448,1.4322912207251888,1.4750241748789934,1.460277417030999
n_tokens,447,456.0,457,374.0
n_unique_tokens,297,219.0,264,170.0
proportion_unique_tokens,0.6644295302013423,0.48026315789473684,0.5776805251641138,0.45454545454545453
n_characters,3131,2960.0,3126,2365.0
n_sentences,18,21.0,25,23.0
entropy,7.330201123458702,7.518898225765262,7.670198943948992,6.715376655144706
perplexity,1525.6885929017876,1842.5361164894823,2143.5078407464835,824.9944467869602
per_word_perplexity,3.0151948476319914,3.6270395993887448,4.211213832507826,1.9879384259926753
passed_quality_check,True,,True,
n_stop_words,187.0,221.0,212.0,172.0
alpha_ratio,0.8735177865612648,0.8956692913385826,0.8978388998035364,0.8843373493975903
mean_word_length,6.187747035573122,5.826771653543307,6.141453831041257,5.698795180722891
doc_length,506.0,508.0,509.0,415.0
top_ngram_chr_fraction_2,0.006987143655673561,0.01171303074670571,0.015354550530429927,0.029229082937522834
oov_ratio,0.11067193675889328,0.03740157480314961,0.068762278978389,0.06987951807228916
flesch_reading_ease,-18.420497762863533,-4.8128947368420825,-5.540206564551426,5.069789583817737
flesch_kincaid_grade,21.997908277404928,19.32506265664161,18.57333566739607,16.591846082306443
smog,20.32015324483252,18.946978176291534,17.80541091248751,16.39362981844241
gunning_fog,24.519463087248326,22.808521303258146,21.754013129102844,19.766379911648457
automated_readability_index,23.356062639821026,19.46372180451128,19.391706783369806,15.967921413624737
coleman_liau_index,23.41825503355705,20.33473684210526,22.132428884026258,18.917433155080214
lix,70.47091722595079,62.28446115288221,63.57540481400438,52.89188560799814
rix,11.333333333333334,8.80952380952381,8.28,5.956521739130435
first_order_coherence,0.47116109235760045,0.7056897632777691,0.6699969619512558,0.24684299316934563
second_order_coherence,0.39623019145801663,0.661217810291993,0.6611459086770597,0.18017192459886983
dependency_distance_mean,3.634740348942723,3.11931356358699,3.120457903734641,2.650963760495304
dependency_distance_std,0.9030470480486114,0.8047614638240272,0.9001895405645266,1.5865680872672732
prop_adjacent_dependency_relation_mean,0.39858488335721154,0.4584551380571911,0.4520221456298973,0.3611391378570827
prop_adjacent_dependency_relation_std,0.059557354087920365,0.074846090193212,0.06809033007950031,0.16141747213880464
connectives,11,26.0,15,13.0
connectives_cap,0,0.0,0,2.0
duplicate_ngram_chr_fraction_5,,0.17481698389458272,,0.2531969309462916
duplicate_ngram_chr_fraction_6,,0.1452415812591508,,0.19108512970405553
duplicate_ngram_chr_fraction_7,,0.1452415812591508,,0.15966386554621848
duplicate_ngram_chr_fraction_8,,0.13587115666178623,,0.12714651077822434
duplicate_ngram_chr_fraction_9,,0.1048316251830161,,0.12714651077822434
duplicate_ngram_chr_fraction_10,,0.1048316251830161,,0.12714651077822434
top_ngram_chr_fraction_3,,0.029282576866764276,,0.015345268542199489
top_ngram_chr_fraction_4,,0.018740849194729136,,0.030690537084398978
