,create,human,explain,continue
pos_prop_DET,0.14356435643564355,0.14878048780487804,0.18465227817745802,0.17966903073286053
pos_prop_ADJ,0.11138613861386139,0.11707317073170732,0.07434052757793765,0.1182033096926714
pos_prop_NOUN,0.2400990099009901,0.22682926829268293,0.2302158273381295,0.21749408983451538
pos_prop_PUNCT,0.07178217821782178,0.1024390243902439,0.10311750599520383,0.09456264775413711
pos_prop_ADP,0.11138613861386139,0.0951219512195122,0.08393285371702638,0.08274231678486997
pos_prop_PROPN,0.034653465346534656,0.05121951219512195,0.03117505995203837,0.0425531914893617
pos_prop_VERB,0.08168316831683169,0.08292682926829269,0.09832134292565947,0.07565011820330969
pos_prop_PRON,0.0297029702970297,0.03414634146341464,0.03357314148681055,0.04018912529550828
pos_prop_CCONJ,0.06435643564356436,0.02195121951219512,0.019184652278177457,0.04728132387706856
pos_prop_ADV,0.04702970297029703,0.06341463414634146,0.06474820143884892,0.05200945626477541
pos_prop_SCONJ,0.012376237623762377,0.0024390243902439024,0.026378896882494004,0.0070921985815602835
pos_prop_PART,0.022277227722772276,0.012195121951219513,0.011990407673860911,0.009456264775413711
pos_prop_AUX,0.0297029702970297,0.024390243902439025,0.03597122302158273,0.026004728132387706
token_length_mean,6.482666666666667,6.980978260869565,6.406417112299465,6.2356020942408374
token_length_median,6.0,6.0,5.0,5.0
token_length_std,3.5189533797549646,4.283711200781552,3.7836633773751673,3.5154095378254806
sentence_length_mean,28.846153846153847,23.0,18.7,15.916666666666666
sentence_length_median,29.0,25.0,19.0,16.5
sentence_length_std,9.03707026935469,13.57847561400027,6.403905058634146,7.957787939426941
syllables_per_token_mean,2.248,2.3885869565217392,2.160427807486631,2.2277486910994764
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.294023183718128,1.6163499416100808,1.412675933438587,1.364457071199934
n_tokens,375,368,374,382
n_unique_tokens,179,254,202,199
proportion_unique_tokens,0.47733333333333333,0.6902173913043478,0.5401069518716578,0.5209424083769634
n_characters,2460,2611,2439,2423
n_sentences,13,16,20,24
dependency_distance_mean,3.3869739000787384,3.4242478721352363,3.401755008669383,2.655611725205685
dependency_distance_std,0.6241458057600906,1.2035137651823011,1.0133209563937289,1.186345755825359
prop_adjacent_dependency_relation_mean,0.4821758590306978,0.39510690042110186,0.45499091123857205,0.3936726789075787
prop_adjacent_dependency_relation_std,0.0641387611639912,0.0621425911446468,0.08192481397497177,0.1293585069342501
entropy,8.402883263868704,5.511014144839412,6.6420073828699415,7.951034053404982
perplexity,4459.907317054522,247.40190124687084,766.6323741429189,2838.5086029223758
per_word_perplexity,11.039374547164657,0.6034192713338313,1.838446940390693,6.710422229130912
flesch_reading_ease,-12.624646153846157,-18.584456521739128,5.082307486631009,2.2120440663176453
flesch_kincaid_grade,22.186400000000003,21.565326086956528,17.19604812834225,16.904934554973824
smog,22.72742589004244,19.906493383657665,16.76809479433877,16.778061178419403
gunning_fog,27.85846153846154,24.200000000000003,19.672513368983957,20.71221640488656
automated_readability_index,23.526436923076922,22.950407608695656,18.09422459893048,15.898019197207681
coleman_liau_index,21.291946666666664,23.96119565217391,20.286844919786088,19.005654450261776
lix,71.51282051282053,69.73913043478261,59.07433155080214,56.49258289703316
rix,12.307692307692308,10.75,7.55,6.458333333333333
first_order_coherence,0.8792953193187714,0.4280544781436523,0.7827775290137843,0.4753175750374794
second_order_coherence,0.8827274495905096,0.32163296586700846,0.7500211596488953,0.4561711200936274
passed_quality_check,True,True,True,True
n_stop_words,171.0,149.0,181.0,176.0
alpha_ratio,0.9257425742574258,0.8878048780487805,0.8968824940047961,0.8888888888888888
mean_word_length,6.089108910891089,6.368292682926829,5.848920863309353,5.7281323877068555
doc_length,404.0,410.0,417.0,423.0
duplicate_ngram_chr_fraction_5,0.12667607621736063,,0.06543385490753911,0.03710310381733856
duplicate_ngram_chr_fraction_6,0.10303458009880029,,0.020625889046941678,0.03710310381733856
duplicate_ngram_chr_fraction_7,0.05575158786167961,,0.020625889046941678,0.03710310381733856
duplicate_ngram_chr_fraction_8,0.05575158786167961,,,0.03710310381733856
duplicate_ngram_chr_fraction_9,0.05575158786167961,,,
duplicate_ngram_chr_fraction_10,0.05575158786167961,,,
top_ngram_chr_fraction_2,0.026817219477769938,0.005035246727089627,0.019203413940256046,0.00856225472707813
top_ngram_chr_fraction_3,0.02646436132674665,,0.023470839260312945,0.014983945772386728
top_ngram_chr_fraction_4,0.029640084685956247,,,
oov_ratio,0.0024752475247524753,0.11463414634146342,0.05515587529976019,0.04491725768321513
connectives,7,10,13,10
connectives_cap,1,0,2,1
pos_prop_NUM,,0.007317073170731708,,0.0070921985815602835
pos_prop_X,,0.00975609756097561,0.002398081534772182,
