,human,continue,explain,create
pos_prop_PROPN,0.08795411089866156,0.08333333333333333,0.055327868852459015,0.04660194174757282
pos_prop_PUNCT,0.1338432122370937,0.10465116279069768,0.10860655737704918,0.10485436893203884
pos_prop_NOUN,0.19120458891013384,0.20348837209302326,0.22950819672131148,0.2174757281553398
pos_prop_VERB,0.06309751434034416,0.07364341085271318,0.07991803278688525,0.08932038834951456
pos_prop_ADP,0.12619502868068833,0.09883720930232558,0.125,0.08155339805825243
pos_prop_ADJ,0.09369024856596558,0.11434108527131782,0.09221311475409837,0.10679611650485436
pos_prop_DET,0.12619502868068833,0.12596899224806202,0.1413934426229508,0.1378640776699029
pos_prop_ADV,0.05162523900573614,0.07170542635658915,0.045081967213114756,0.07572815533980583
pos_prop_AUX,0.02676864244741874,0.029069767441860465,0.0389344262295082,0.03300970873786408
pos_prop_NUM,0.019120458891013385,,0.004098360655737705,0.001941747572815534
pos_prop_PRON,0.036328871892925434,0.03488372093023256,0.030737704918032786,0.03495145631067961
pos_prop_X,0.011472275334608031,,,
pos_prop_CCONJ,0.017208413001912046,0.031007751937984496,0.02459016393442623,0.038834951456310676
pos_prop_PART,0.01338432122370937,0.01744186046511628,0.01639344262295082,0.015533980582524271
pos_prop_SCONJ,0.0019120458891013384,0.011627906976744186,0.00819672131147541,0.015533980582524271
token_length_mean,6.470982142857143,6.333333333333333,6.4574712643678165,6.5292841648590025
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.088753839981913,3.5967357334822276,3.8446748419052112,3.4631166808016824
sentence_length_mean,20.363636363636363,17.76923076923077,18.91304347826087,17.074074074074073
sentence_length_median,18.0,17.5,19.0,18.0
sentence_length_std,11.287746592677205,7.627418619224948,7.21057824056622,8.780980818943927
syllables_per_token_mean,2.091517857142857,2.0865800865800868,2.1402298850574715,2.1323210412147504
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.4136197898994654,1.1811440603098284,1.3598901045960101,1.1379172057819207
n_tokens,448,462,435,461.0
n_unique_tokens,284,251,252,233.0
proportion_unique_tokens,0.6339285714285714,0.5432900432900433,0.5793103448275863,0.5054229934924078
n_characters,2974,2980,2862,3064.0
n_sentences,22,26,23,27.0
entropy,8.071565976596997,7.240654060767174,7.987855830713771,6.693849501283099
perplexity,3202.1123378657235,1395.006091297131,2944.9756585803034,807.4244588290643
per_word_perplexity,6.122585732056833,2.7035001769324243,6.034786185615376,1.5678144831632317
passed_quality_check,True,True,True,
n_stop_words,203.0,210.0,202.0,208.0
alpha_ratio,0.8336520076481836,0.8856589147286822,0.8831967213114754,0.883495145631068
mean_word_length,5.686424474187381,5.775193798449612,5.864754098360656,5.9495145631067965
doc_length,523.0,516.0,488.0,515.0
top_ngram_chr_fraction_2,0.008769365682548963,0.03865155478058704,0.012135922330097087,0.015607264472190692
top_ngram_chr_fraction_3,0.00935399006138556,0.016274338854984017,0.007281553398058253,0.026106696935300794
oov_ratio,0.0745697896749522,0.029069767441860465,0.06352459016393443,0.02330097087378641
flesch_reading_ease,9.22349837662341,12.27455544455546,6.574812593703143,9.11045472804696
flesch_kincaid_grade,17.031728896103903,15.961645021645026,17.040799600199907,16.230277175222945
smog,16.74632463713446,16.09822454788146,17.07162080944257,16.77252519718238
gunning_fog,19.306168831168833,18.70942390942391,20.162918540729635,20.191885594922475
automated_readability_index,19.230144074675323,17.284615384615385,18.441211394302854,17.85996545352294
coleman_liau_index,20.795803571428575,19.774199134199126,20.604873563218387,20.858568329718
lix,59.87256493506493,59.76057276057276,60.75212393803099,61.5426207118181
rix,8.045454545454545,7.461538461538462,7.913043478260869,7.592592592592593
first_order_coherence,0.552867856054079,0.5732063439488411,0.6596477560021661,0.4174249742824871
second_order_coherence,0.4707445590058342,0.5295281112194061,0.6641409524849483,0.39525366488844155
dependency_distance_mean,3.3715336355404237,2.8817683716635156,3.2040934620283736,2.8657219715817868
dependency_distance_std,1.342467469760102,1.1084959172934112,0.6970955110538186,1.2120537319883822
prop_adjacent_dependency_relation_mean,0.4173574995129517,0.41918982025630747,0.4524830648543357,0.4441071274733778
prop_adjacent_dependency_relation_std,0.11339805662950467,0.12531789096883747,0.08167768289187782,0.06528655230199684
connectives,18,14,12,21.0
connectives_cap,1,3,2,6.0
duplicate_ngram_chr_fraction_5,,0.0970648067422261,,0.20743473325766174
duplicate_ngram_chr_fraction_6,,0.0912525428654461,,0.1387627695800227
duplicate_ngram_chr_fraction_7,,0.0912525428654461,,0.12060158910329172
duplicate_ngram_chr_fraction_8,,0.07149084568439407,,0.06923950056753689
duplicate_ngram_chr_fraction_9,,0.04417320546352804,,0.04256526674233825
duplicate_ngram_chr_fraction_10,,0.04417320546352804,,0.04256526674233825
top_ngram_chr_fraction_4,,0.02789886660854403,,0.028376844494892167
