,human,continue,create,explain
first_order_coherence,0.4704199158789023,0.5653454502197829,0.33977369172498584,0.6683458674233407
second_order_coherence,0.4007041343614798,0.5580942165106535,0.33452152537229735,0.6740733846541374
pos_prop_NOUN,0.2326388888888889,0.23987034035656402,0.26040061633281975,0.2632398753894081
pos_prop_ADP,0.09722222222222222,0.08103727714748785,0.10015408320493066,0.09345794392523364
pos_prop_ADJ,0.0954861111111111,0.09562398703403566,0.09399075500770417,0.11214953271028037
pos_prop_X,0.001736111111111111,0.0032414910858995136,0.0015408320493066256,0.003115264797507788
pos_prop_CCONJ,0.03993055555555555,0.04213938411669368,0.02773497688751926,0.048286604361370715
pos_prop_AUX,0.036458333333333336,0.04376012965964344,0.03389830508474576,0.04205607476635514
pos_prop_VERB,0.043402777777777776,0.05672609400324149,0.08628659476117104,0.07165109034267912
pos_prop_PUNCT,0.14583333333333334,0.12641815235008103,0.11710323574730354,0.1059190031152648
pos_prop_SCONJ,0.010416666666666666,0.012965964343598054,0.020030816640986132,0.020249221183800622
pos_prop_DET,0.11631944444444445,0.1312803889789303,0.1386748844375963,0.14641744548286603
pos_prop_PROPN,0.0763888888888889,0.017828200972447326,0.030816640986132512,0.009345794392523364
pos_prop_SPACE,0.019097222222222224,0.02106969205834684,,
pos_prop_ADV,0.05381944444444445,0.08427876823338736,0.04468412942989214,0.0529595015576324
pos_prop_NUM,0.017361111111111112,0.012965964343598054,0.004622496147919877,0.006230529595015576
pos_prop_PRON,0.010416666666666666,0.01620745542949757,0.03389830508474576,0.01557632398753894
pos_prop_PART,0.003472222222222222,0.014586709886547812,0.0061633281972265025,0.009345794392523364
dependency_distance_mean,3.2120672626193674,2.7547430329335794,2.564431534275889,2.865901683371281
dependency_distance_std,1.3250570819532024,1.0209646447162757,1.0336068426688876,0.8723609848051576
prop_adjacent_dependency_relation_mean,0.45394700604745397,0.4198530859998736,0.4310548308669805,0.4333551771722283
prop_adjacent_dependency_relation_std,0.11132222225013162,0.133675953655029,0.07323204635770096,0.11416027660813191
token_length_mean,7.187763713080169,7.440900562851782,7.029668411867365,7.445804195804196
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.925240474656849,6.248960644195271,4.2734816123094985,4.7517607943766915
sentence_length_mean,19.75,15.676470588235293,13.975609756097562,17.333333333333332
sentence_length_median,16.0,16.5,14.0,17.0
sentence_length_std,11.53346579885393,6.346470015756763,7.921837077154388,7.078206700924331
syllables_per_token_mean,2.5147679324894514,2.6397748592870545,2.4589877835951133,2.6083916083916083
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8294338801039236,2.216616750360688,1.6363487922302224,1.7711162180477258
n_tokens,474,533,573,572
n_unique_tokens,270,304,294,293
proportion_unique_tokens,0.569620253164557,0.5703564727954972,0.5130890052356021,0.5122377622377622
n_characters,3500,4050,4104,4329
n_sentences,24,34,41,33
flesch_reading_ease,-25.960617088607563,-32.401570742743615,-15.380610394585574,-31.428263403263372
flesch_kincaid_grade,21.786761603375528,21.673166868999008,18.87654365130039,21.949020979020982
smog,19.16045447334379,17.693802365651003,16.835045763364622,18.758288980296392
gunning_fog,23.849367088607597,22.855954088952657,22.064938492316863,24.206060606060607
automated_readability_index,22.299367088607596,21.454876945149536,18.66754309794407,22.30640442890443
coleman_liau_index,24.9653164556962,26.06431519699812,23.416474694589876,26.273636363636367
lix,64.89767932489451,63.143637567597395,59.699868045800876,65.41025641025641
rix,8.916666666666666,7.4411764705882355,6.390243902439025,8.333333333333334
entropy,9.794969625879295,8.831903264671471,8.375935570748183,11.178568298866958
perplexity,17943.25623085932,6849.310468601088,4341.327998593211,71579.80777552817
per_word_perplexity,31.15148651190854,11.100989414264324,6.689257316784609,111.49502768773858
passed_quality_check,True,True,True,True
n_stop_words,194.0,232.0,250.0,261.0
alpha_ratio,0.7847222222222222,0.8298217179902755,0.8813559322033898,0.8847352024922118
mean_word_length,6.092013888888889,6.564019448946516,6.323574730354391,6.742990654205608
doc_length,576.0,617.0,649.0,642.0
duplicate_ngram_chr_fraction_5,0.02339622641509434,,0.01753260637160573,0.05569155446756426
duplicate_ngram_chr_fraction_6,0.02339622641509434,,0.01753260637160573,0.04181966544267646
duplicate_ngram_chr_fraction_7,0.02339622641509434,,0.01753260637160573,0.04181966544267646
duplicate_ngram_chr_fraction_8,0.02339622641509434,,,0.026519787841697267
duplicate_ngram_chr_fraction_9,0.02012578616352201,,,0.026519787841697267
duplicate_ngram_chr_fraction_10,0.013081761006289308,,,
top_ngram_chr_fraction_2,0.019119496855345912,0.006584723441615452,0.028223220012828735,0.009179926560587515
top_ngram_chr_fraction_3,0.02389937106918239,0.021729587357330993,0.01667735728030789,0.009791921664626682
top_ngram_chr_fraction_4,0.013584905660377358,,,0.012239902080783354
oov_ratio,0.078125,0.04700162074554295,0.03389830508474576,0.028037383177570093
connectives,12,13,14,10
connectives_cap,4,1,6,3
