,human,continue,create,explain
token_length_mean,4.810379241516966,7.804878048780488,7.176642335766424,8.326171875
token_length_median,4.0,8.0,7.0,8.0
token_length_std,2.4013411206101387,3.183566892003309,2.9172595572953464,3.761578296800292
sentence_length_mean,20.875,68.33333333333333,38.05555555555556,53.89473684210526
sentence_length_median,19.5,27.0,25.0,33.0
sentence_length_std,11.727149767384514,93.78284609789908,49.84918613201916,44.360834713851986
syllables_per_token_mean,1.3273453093812375,2.2585365853658534,2.0992700729927005,2.408203125
syllables_per_token_median,1.0,2.0,2.0,2.0
syllables_per_token_std,0.6509863072128299,1.147207768146493,1.0774731422713297,1.301805797244825
n_tokens,1002,820,685,1024
n_unique_tokens,426,749,593,897
proportion_unique_tokens,0.4251497005988024,0.9134146341463415,0.8656934306569343,0.8759765625
n_characters,5000,6458,4972,8574
n_sentences,48,12,18,19
first_order_coherence,0.6864716455815955,0.8109053752639077,0.6823354445616988,0.8557214836279551
second_order_coherence,0.6737710036661314,0.7931422531604767,0.6447593329721713,0.8500620687709135
passed_quality_check,True,True,True,False
n_stop_words,438.0,123.0,116.0,135.0
alpha_ratio,0.8380462724935732,0.9369988545246277,0.9185888738127544,0.9523809523809523
mean_word_length,4.284490145672665,7.3974799541809855,6.746268656716418,8.005602240896359
doc_length,1167.0,873.0,737.0,1071.0
symbol_to_word_ratio_#,0.0,0.0,0.0029498525073746312,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.019650291423813488,0.0,0.0,0.0
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.004995836802664446,0.0016554007449303353,0.0026633522727272725,0.0
top_ngram_chr_fraction_3,0.017485428809325562,0.0,0.0,0.0
top_ngram_chr_fraction_4,0.008992506244796004,0.0,0.0,0.0
oov_ratio,0.005998286203941731,0.07560137457044673,0.032564450474898234,0.20728291316526612
pos_prop_ADV,0.030848329048843187,0.08247422680412371,0.036635006784260515,0.06349206349206349
pos_prop_PUNCT,0.1353898886032562,0.048109965635738834,0.06105834464043419,0.0392156862745098
pos_prop_NOUN,0.1928020565552699,0.27491408934707906,0.33242876526458615,0.2689075630252101
pos_prop_VERB,0.12596401028277635,0.15349369988545247,0.16689280868385345,0.1503267973856209
pos_prop_ADP,0.10025706940874037,0.045819014891179836,0.06377204884667571,0.05228758169934641
pos_prop_PROPN,0.11139674378748929,0.0836197021764032,0.06784260515603799,0.161531279178338
pos_prop_SCONJ,0.012853470437017995,0.012600229095074456,0.0067842605156037995,0.008403361344537815
pos_prop_DET,0.06255355612682091,0.019473081328751432,0.024423337856173677,0.014939309056956116
pos_prop_PRON,0.06426735218508997,0.018327605956471937,0.017639077340569877,0.012138188608776844
pos_prop_AUX,0.04798628963153385,0.008018327605956471,0.014925373134328358,0.008403361344537815
pos_prop_CCONJ,0.028277634961439587,0.008018327605956471,0.009497964721845319,0.007469654528478058
pos_prop_NUM,0.032562125107112254,0.004581901489117984,0.0027137042062415195,0.01027077497665733
pos_prop_ADJ,0.03513281919451585,0.21764032073310424,0.17639077340569878,0.19047619047619047
pos_prop_PART,0.01970865467009426,0.014891179839633447,0.004070556309362279,0.007469654528478058
dependency_distance_mean,2.6739795342090162,3.4340966022836166,2.7748736686438584,3.5359175720878606
dependency_distance_std,0.8722639281845647,1.9024448233592888,1.3666317494127516,1.0794108062855075
prop_adjacent_dependency_relation_mean,0.43488971123597236,0.4805048635764036,0.5202962566240587,0.4800672847628588
prop_adjacent_dependency_relation_std,0.11394803217605926,0.05755226222689759,0.08815016161019841,0.05158958003262204
flesch_reading_ease,73.35346182634734,-53.595528455284494,-9.389637064071337,-51.60214226973682
flesch_kincaid_grade,8.213924650698605,37.710731707317066,24.02305352798054,33.84574424342105
smog,10.270032843473604,32.30514912423887,22.964389805462048,30.557797860375896
gunning_fog,11.344011976047904,42.60162601626016,27.89375506893755,38.66726973684211
automated_readability_index,11.66438622754491,49.49764227642276,31.39976317923763,44.73363795230262
coleman_liau_index,11.067065868263473,29.659512195121952,25.620846715328465,32.608671875
lix,45.8250998003992,135.16260162601625,98.05555555555556,122.15645559210526
rix,5.208333333333333,45.666666666666664,22.833333333333332,36.78947368421053
entropy,31.891663542470535,6.522528691747068,7.150976245895536,6.655780824891579
perplexity,70855488282274.89,680.2964722427815,1275.3504032274861,777.2645937462537
per_word_perplexity,60715928262.44635,0.7792628548027279,1.7304618768351236,0.7257372490627952
connectives,21,15,7,10
connectives_cap,2,2,2,2
pos_prop_SPACE,,0.0057273768613974796,0.012211668928086838,
pos_prop_X,,0.002290950744558992,,0.0028011204481792717
pos_prop_SYM,,,0.0027137042062415195,0.0018674136321195146
