lemma,shannon
denken,0.6365141682948128
der,1.3098882888423589
ein,1.5571130980576458
sein,1.4383318472448687
müssen,0.6931471805599453
passen,0.6931471805599453
kein,0.6931471805599453
können,0.6365141682948128
haben,0.9743147528693494
rechtsextrem,0.6365141682948128
gut,0.6931471805599453
werden,0.6931471805599453
alle,1.0397207708399179
geben,0.6365141682948128
stark,0.6931471805599453
dies,1.0397207708399179
verschieden,0.6931471805599453
autorisieren,0.6931471805599453
recht,0.6931471805599453
subtil,0.6931471805599453
viel,0.6931471805599453
