lemma,shannon
ein,1.5941666991180168
ander,0.6931471805599453
erzählen,0.6931471805599453
haben,1.0986122886681096
der,1.745381785866023
wir,0.37677016125643675
sein,1.4451858789480823
alle,0.6365141682948128
werden,1.0114042647073516
müssen,1.0549201679861442
testen,0.5623351446188083
können,1.0789922078775833
kein,1.0986122886681096
schwer,0.6931471805599453
sollen,0.5623351446188083
bleiben,0.6931471805599453
geben,0.6730116670092565
flächendeckend,0.6931471805599453
gut,0.6931471805599453
jed,0.6931471805599453
