,explain,human,create,continue
token_length_mean,5.322916666666667,5.120622568093385,5.752883031301483,5.83625730994152
token_length_median,5.0,4.0,5.0,5.0
token_length_std,2.73669048786831,2.742702166953478,3.0961879241692314,3.141325384858703
sentence_length_mean,24.0,23.363636363636363,20.93103448275862,19.73076923076923
sentence_length_median,22.5,23.0,21.0,20.0
sentence_length_std,7.274384280931732,9.489446073236282,7.060971089230494,6.1989930466890675
syllables_per_token_mean,1.5503472222222223,1.5583657587548638,1.7528830313014827,1.7641325536062378
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.812809695844575,0.8584088837761554,1.0403177618527888,1.0600489515586047
n_tokens,576,514,607,513
n_unique_tokens,292,301,289,279
proportion_unique_tokens,0.5069444444444444,0.585603112840467,0.47611202635914335,0.543859649122807
n_characters,3133,2718,3565,3057
n_sentences,24,22,29,26
dependency_distance_mean,2.992248909973233,3.0834222416592394,2.7519977817630705,2.7197679219975464
dependency_distance_std,0.6061765344362305,0.7367411914535038,0.4337896630895884,0.6849277134595841
prop_adjacent_dependency_relation_mean,0.4780468742711789,0.4488156957834671,0.4562007814456905,0.4516157376823701
prop_adjacent_dependency_relation_std,0.03928496574428236,0.0822186444601974,0.061523150816716984,0.07638944249802578
entropy,17.345157968946577,16.34203776168129,18.72279818886569,15.822767378543347
perplexity,34111937.999412894,12509985.97927769,135272008.7474029,7442872.183956751
per_word_perplexity,53133.85981216962,20954.750384049734,199222.39874433418,12944.125537316088
first_order_coherence,0.873474147008813,0.8053235837391445,0.8406270167657307,0.8518264627456665
second_order_coherence,0.8595327138900757,0.7892253696918488,0.8399317970982304,0.8426914984981219
flesch_reading_ease,51.31562500000001,51.28316590024761,37.29609555189458,37.56265519568154
flesch_kincaid_grade,12.064097222222223,11.910534135125577,13.25712321763336,12.921764132553609
smog,13.5591,13.81666964889586,15.947161906329004,15.299343439825492
gunning_fog,15.155555555555555,15.33767244428723,17.99350110776572,17.093087419403208
automated_readability_index,15.6409375,14.369950477538026,16.131596318809294,15.924156545209172
coleman_liau_index,14.265416666666667,13.04233463035019,16.612784184514002,17.016998050682265
lix,58.02777777777778,54.88114609126282,58.98704766233028,61.25123706702654
rix,8.166666666666666,7.363636363636363,7.9655172413793105,8.192307692307692
pos_prop_DET,0.05763239875389408,0.07035175879396985,0.07363770250368189,0.05565217391304348
pos_prop_NOUN,0.2538940809968847,0.20938023450586266,0.28276877761413843,0.288695652173913
pos_prop_VERB,0.1277258566978193,0.08877721943048576,0.13402061855670103,0.11304347826086956
pos_prop_CCONJ,0.03115264797507788,0.038525963149078725,0.045655375552282766,0.06260869565217392
pos_prop_ADP,0.10903426791277258,0.12562814070351758,0.09425625920471281,0.10608695652173913
pos_prop_PROPN,0.05451713395638629,0.08040201005025126,0.035346097201767304,0.036521739130434785
pos_prop_PART,0.0264797507788162,0.03015075376884422,0.025036818851251842,0.022608695652173914
pos_prop_ADJ,0.08566978193146417,0.09045226130653267,0.07216494845360824,0.09391304347826086
pos_prop_PUNCT,0.09657320872274143,0.1306532663316583,0.10456553755522828,0.09565217391304348
pos_prop_PRON,0.04984423676012461,0.03685092127303183,0.035346097201767304,0.04
pos_prop_SCONJ,0.02336448598130841,0.005025125628140704,0.011782032400589101,0.008695652173913044
pos_prop_AUX,0.037383177570093455,0.02680067001675042,0.039764359351988215,0.03826086956521739
pos_prop_ADV,0.040498442367601244,0.04020100502512563,0.044182621502209134,0.036521739130434785
pos_prop_NUM,0.006230529595015576,0.02512562814070352,0.0014727540500736377,0.0017391304347826088
passed_quality_check,True,True,True,True
n_stop_words,246.0,228.0,244.0,215.0
alpha_ratio,0.8940809968847352,0.8442211055276382,0.8954344624447718,0.8939130434782608
mean_word_length,4.88006230529595,4.552763819095477,5.250368188512518,5.316521739130435
doc_length,642.0,597.0,679.0,575.0
top_ngram_chr_fraction_2,0.012142471667566108,0.009074410163339383,0.019221528111484865,0.01570827489481066
top_ngram_chr_fraction_3,0.021046950890447922,0.014519056261343012,0.013214800576645843,0.018513323983169707
top_ngram_chr_fraction_4,0.010523475445223961,,0.016578567996155695,
connectives,19,12,10,16
connectives_cap,4,4,3,6
pos_prop_X,,0.0016750418760469012,,
duplicate_ngram_chr_fraction_5,,,0.03315713599231139,0.020196353436185133
duplicate_ngram_chr_fraction_6,,,0.023065833733781835,0.020196353436185133
duplicate_ngram_chr_fraction_7,,,0.023065833733781835,0.020196353436185133
duplicate_ngram_chr_fraction_8,,,0.023065833733781835,
oov_ratio,,,0.0014727540500736377,
