,explain,human,create,continue
passed_quality_check,True,True,True,True
n_stop_words,231.0,217.0,239.0,218.0
alpha_ratio,0.8392101551480959,0.8714524207011686,0.8855507868383404,0.8939393939393939
mean_word_length,4.913963328631876,4.989983305509182,5.363376251788269,5.264309764309765
doc_length,709.0,599.0,699.0,594.0
top_ngram_chr_fraction_2,0.058390578999018644,0.0714085690282834,0.039143449228643795,0.03286770747740345
top_ngram_chr_fraction_3,0.033856722276741906,0.032203864463735646,0.03707114897536265,0.06299643933168995
flesch_reading_ease,47.11331168831171,41.23797099447518,36.592337662337656,43.316541353383485
flesch_kincaid_grade,11.964917151813705,14.252275322283612,13.620844155844157,11.937669172932331
smog,13.684228725590849,14.975302809339372,15.05375534093124,13.651812934410021
gunning_fog,14.92512315270936,17.195174953959487,16.722077922077922,14.742857142857146
automated_readability_index,15.110981862964621,17.577265193370167,17.562386363636364,15.205620300751882
coleman_liau_index,15.165584415584409,14.859594843462244,17.800454545454546,16.518421052631577
lix,52.89722346618898,58.641712707182315,61.77272727272727,53.962406015037594
rix,6.724137931034483,8.55,8.75,6.642857142857143
first_order_coherence,0.8160404179777417,0.8956835677749232,0.8440512705732275,0.8707200399151555
second_order_coherence,0.7975305572704032,0.9001945654551188,0.8307896439845746,0.844220947760802
token_length_mean,5.503246753246753,5.39963167587477,5.943181818181818,5.761278195488722
token_length_median,5.0,5.0,6.0,5.0
token_length_std,2.8535673465769995,2.91635381421357,3.072450733925069,3.000840211547234
sentence_length_mean,21.24137931034483,27.15,22.0,19.0
sentence_length_median,20.0,24.5,22.0,18.0
sentence_length_std,6.478905678211263,9.660615922393353,6.98467710676122,5.237229365663817
syllables_per_token_mean,1.6331168831168832,1.6316758747697975,1.7483766233766234,1.7048872180451127
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9179703185936114,0.9227383130608314,0.9770070722332531,0.9425881156164039
n_tokens,616,543,616,532
n_unique_tokens,299,227,361,276
proportion_unique_tokens,0.48538961038961037,0.4180478821362799,0.586038961038961,0.518796992481203
n_characters,3484,2989,3749,3127
n_sentences,29,20,28,28
entropy,15.998852837928403,16.128610660152887,16.62645658015972,15.350924353519899
perplexity,8875922.55629506,10105704.861802494,16625639.00502009,4643246.487244848
per_word_perplexity,12518.931673194724,16870.95970250834,23784.891280429314,7816.91327818998
dependency_distance_mean,2.8855188081496737,3.1405512979496413,2.714148477820282,2.6745430716475957
dependency_distance_std,0.5638205116979309,0.7697989865703792,0.46045643845020845,0.482769169987005
prop_adjacent_dependency_relation_mean,0.4826370281663262,0.4975229423095936,0.4594791749222376,0.4737884535042051
prop_adjacent_dependency_relation_std,0.07319763124882417,0.062056841171772605,0.06739642932818707,0.055157254214951344
pos_prop_DET,0.047954866008462625,0.08681135225375626,0.06151645207439199,0.06397306397306397
pos_prop_NOUN,0.27926657263751764,0.2904841402337229,0.2632331902718169,0.2996632996632997
pos_prop_VERB,0.0846262341325811,0.07178631051752922,0.10300429184549356,0.1127946127946128
pos_prop_PRON,0.03385049365303244,0.018363939899833055,0.04005722460658083,0.03872053872053872
pos_prop_ADP,0.12834978843441466,0.15025041736227046,0.10586552217453506,0.11447811447811448
pos_prop_ADJ,0.11001410437235543,0.09849749582637729,0.11874105865522175,0.10774410774410774
pos_prop_CCONJ,0.023977433004231313,0.03005008347245409,0.027181688125894134,0.03535353535353535
pos_prop_PUNCT,0.11988716502115655,0.08848080133555926,0.10872675250357654,0.1026936026936027
pos_prop_SCONJ,0.01692524682651622,0.011686143572621035,0.015736766809728183,0.020202020202020204
pos_prop_NUM,0.03385049365303244,0.04006677796327212,0.00715307582260372,0.005050505050505051
pos_prop_PROPN,0.05077574047954866,0.04340567612687813,0.04864091559370529,0.0016835016835016834
pos_prop_AUX,0.028208744710860368,0.021702838063439065,0.03719599427753934,0.03198653198653199
pos_prop_ADV,0.03244005641748942,0.038397328881469114,0.04291845493562232,0.04713804713804714
pos_prop_PART,0.00846262341325811,0.008347245409015025,0.020028612303290415,0.018518518518518517
pos_prop_SYM,0.0014104372355430183,0.001669449081803005,,
connectives,16,10,16,17
connectives_cap,4,3,4,2
duplicate_ngram_chr_fraction_5,,0.029683562027443294,,0.06080525883319639
oov_ratio,,0.001669449081803005,0.001430615164520744,
duplicate_ngram_chr_fraction_6,,,,0.03779786359901397
duplicate_ngram_chr_fraction_7,,,,0.03779786359901397
duplicate_ngram_chr_fraction_8,,,,0.03779786359901397
top_ngram_chr_fraction_4,,,,0.023007395234182416
