,create,human,explain,continue
flesch_reading_ease,43.45360216103629,50.629716732542846,49.93017156862746,49.065240641711256
flesch_kincaid_grade,12.433809802772895,12.183427442123094,11.926102941176477,11.22150593152622
smog,14.554592549557764,13.99691118717104,13.227904075235838,13.947489324950684
gunning_fog,16.02189676495476,15.646000376435161,14.581372549019608,15.153260802753705
automated_readability_index,15.239673240903464,14.763350272915496,15.202267156862746,13.824178498985802
coleman_liau_index,15.419613356766256,13.115256916996042,14.4775,14.606345811051689
lix,58.50816897741326,55.71579145492189,57.9607843137255,53.03466715839941
rix,7.888888888888889,7.619047619047619,8.0,6.517241379310345
passed_quality_check,True,True,True,
n_stop_words,236.0,223.0,242.0,271.0
alpha_ratio,0.8948194662480377,0.8449744463373083,0.9238578680203046,0.9004815409309791
mean_word_length,5.06436420722135,4.562180579216355,5.027072758037225,4.990369181380418
doc_length,637.0,587.0,591.0,623.0
top_ngram_chr_fraction_2,0.01900739176346357,0.009213759213759214,0.018513244090002847,0.01963457867466594
top_ngram_chr_fraction_3,0.011615628299894404,0.014742014742014743,0.02962119054400456,0.014998636487592037
first_order_coherence,0.8590498153979962,0.8124351680278779,0.8777771592140198,0.8695905655622482
second_order_coherence,0.8492246150970459,0.7913136168530113,0.8827985037456859,0.8575544246920833
entropy,18.99071705338828,15.765089183526436,15.065348517089063,19.10018136578831
perplexity,176833125.73785537,7025726.495217941,3489777.425055149,197289226.68728745
per_word_perplexity,277603.0231363507,11968.869668173664,5904.868739518019,316676.12630383216
pos_prop_NOUN,0.282574568288854,0.20954003407155025,0.25380710659898476,0.26484751203852325
pos_prop_PUNCT,0.10518053375196232,0.12947189097103917,0.07106598984771574,0.09951845906902086
pos_prop_DET,0.09105180533751962,0.06984667802385008,0.07106598984771574,0.056179775280898875
pos_prop_ADP,0.11616954474097331,0.12436115843270869,0.10321489001692047,0.09951845906902086
pos_prop_VERB,0.10361067503924647,0.08858603066439523,0.1404399323181049,0.11396468699839486
pos_prop_ADJ,0.10204081632653061,0.0919931856899489,0.08460236886632826,0.08507223113964688
pos_prop_CCONJ,0.04081632653061224,0.039182282793867124,0.0338409475465313,0.06741573033707865
pos_prop_PROPN,0.04081632653061224,0.0817717206132879,0.04230118443316413,0.028892455858747994
pos_prop_ADV,0.02197802197802198,0.04088586030664395,0.04230118443316413,0.04012841091492777
pos_prop_PART,0.018838304552590265,0.030664395229982964,0.0338409475465313,0.02247191011235955
pos_prop_AUX,0.03610675039246468,0.027257240204429302,0.03722504230118443,0.060995184590690206
pos_prop_SCONJ,0.0141287284144427,0.005110732538330494,0.03553299492385787,0.016051364365971106
pos_prop_PRON,0.023547880690737835,0.034071550255536626,0.049069373942470386,0.04333868378812199
pos_prop_NUM,0.0031397174254317113,0.02555366269165247,0.001692047377326565,0.0016051364365971107
token_length_mean,5.548330404217926,5.126482213438735,5.3713235294117645,5.431372549019608
token_length_median,5.0,4.0,5.0,5.0
token_length_std,2.9982188367625473,2.730267016412302,2.747656972131927,3.02562079283952
sentence_length_mean,21.074074074074073,24.095238095238095,22.666666666666668,19.344827586206897
sentence_length_median,20.0,23.0,21.5,18.0
sentence_length_std,5.054707566922702,8.744548026136393,6.69991708074726,5.181371553668974
syllables_per_token_mean,1.6783831282952548,1.5573122529644268,1.5827205882352942,1.6327985739750446
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9431504179385708,0.856084875211144,0.8470076801094307,0.9556628354033804
n_tokens,569,506,544,561.0
n_unique_tokens,284,298,267,227.0
proportion_unique_tokens,0.4991212653778559,0.5889328063241107,0.49080882352941174,0.40463458110516937
n_characters,3226,2678,2971,3109.0
n_sentences,27,21,24,29.0
dependency_distance_mean,2.8174820999520054,3.104537586500156,2.8921114822023952,2.7312354093514224
dependency_distance_std,0.4905200886890314,0.7475464799091045,0.62015751009112,0.4771534322041767
prop_adjacent_dependency_relation_mean,0.47084753035976984,0.459235490820775,0.4678012111557141,0.4547575994527642
prop_adjacent_dependency_relation_std,0.05522058504903966,0.06307878577392952,0.06660234671825217,0.06775311994873846
connectives,9,12,18,16.0
connectives_cap,8,4,3,6.0
pos_prop_X,,0.0017035775127768314,,
duplicate_ngram_chr_fraction_5,,,0.0364568499003133,0.16853013362421598
top_ngram_chr_fraction_4,,,0.011107946454001708,0.012271611671666212
duplicate_ngram_chr_fraction_6,,,,0.08153804199618217
duplicate_ngram_chr_fraction_7,,,,0.04090537223888737
duplicate_ngram_chr_fraction_8,,,,0.04090537223888737
duplicate_ngram_chr_fraction_9,,,,0.04090537223888737
duplicate_ngram_chr_fraction_10,,,,0.04090537223888737
