,human,create,explain,continue
token_length_mean,5.4085820895522385,5.958402662229617,5.6694352159468435,5.951923076923077
token_length_median,5.0,6.0,5.0,5.0
token_length_std,2.921076435454706,3.1140174912856295,2.933147031476857,3.1512506909415765
sentence_length_mean,26.8,21.464285714285715,22.296296296296298,19.25925925925926
sentence_length_median,24.0,21.0,23.0,18.0
sentence_length_std,9.677809669548166,7.8078812877810595,5.753033433762251,5.426905486094894
syllables_per_token_mean,1.6361940298507462,1.7703826955074875,1.6827242524916943,1.7769230769230768
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9264539156778414,0.9843304877520516,0.9025621818299412,0.9787384707279265
n_tokens,536,601,602,520
n_unique_tokens,224,299,266,261
proportion_unique_tokens,0.417910447761194,0.49750415973377704,0.4418604651162791,0.5019230769230769
n_characters,2956,3668,3508,3165
n_sentences,20,28,27,27
passed_quality_check,True,True,True,True
n_stop_words,214.0,228.0,224.0,207.0
alpha_ratio,0.8716216216216216,0.8733624454148472,0.8472622478386167,0.8807495741056218
mean_word_length,4.993243243243243,5.339155749636099,5.054755043227666,5.391822827938671
doc_length,592.0,687.0,694.0,587.0
duplicate_ngram_chr_fraction_5,0.030019824412347778,0.014557407842216482,0.015158924205378973,0.051686615886833515
top_ngram_chr_fraction_2,0.07221750212404418,0.02817562808170932,0.1039119804400978,0.05087051142546246
top_ngram_chr_fraction_3,0.03256867742849051,0.04860295844094858,0.03374083129584352,0.056311207834602826
oov_ratio,0.0016891891891891893,0.001455604075691412,,
flesch_reading_ease,41.210985074626876,35.27437396006658,41.84578749846193,36.95915954415955
flesch_kincaid_grade,14.169089552238805,13.671587235559784,12.961701734957547,12.888803418803416
smog,14.975302809339372,14.856640023380862,13.901157680251561,14.659898854468938
gunning_fog,17.137910447761197,16.43929165676254,15.297256060046758,16.165242165242166
automated_readability_index,17.444421641791045,17.366219396244354,16.421188015257783,16.233187321937322
coleman_liau_index,14.897985074626863,17.85637271214642,16.208704318936878,17.66038461538461
lix,58.32985074626866,58.73550035654861,57.34613018333949,57.72079772079773
rix,8.45,8.0,7.814814814814815,7.407407407407407
entropy,15.95719597291197,18.631899873180096,18.3296582080809,16.329996135734696
perplexity,8513774.78674907,123518299.01030147,91299713.54813309,12360248.75666044
per_word_perplexity,14381.376328968025,179793.7394618653,131555.7832105664,21056.641834174512
first_order_coherence,0.8955240218262923,0.7906785403136853,0.867492831670321,0.8773314173404987
second_order_coherence,0.9005983736779954,0.7953315801345385,0.873058557510376,0.8666530227661133
dependency_distance_mean,3.1138012979496414,2.6915547431869475,3.0592905669986283,2.6294392539225977
dependency_distance_std,0.7704824213861655,0.632574533703922,0.6725592039734267,0.45570849467727204
prop_adjacent_dependency_relation_mean,0.4996479423095936,0.4683341640674659,0.4740489850389589,0.46373240109983754
prop_adjacent_dependency_relation_std,0.060677433254899944,0.050306442160148186,0.03981629042099353,0.05061812639344488
pos_prop_ADP,0.14864864864864866,0.10480349344978165,0.11527377521613832,0.10391822827938671
pos_prop_DET,0.08614864864864864,0.07714701601164484,0.07636887608069164,0.0817717206132879
pos_prop_NOUN,0.2922297297297297,0.2780203784570597,0.29250720461095103,0.28449744463373083
pos_prop_NUM,0.03885135135135135,0.005822416302765648,0.027377521613832854,0.017035775127768313
pos_prop_PROPN,0.04391891891891892,0.043668122270742356,0.04610951008645533,0.013628620102214651
pos_prop_VERB,0.07263513513513513,0.0975254730713246,0.0893371757925072,0.10732538330494037
pos_prop_AUX,0.02195945945945946,0.03056768558951965,0.020172910662824207,0.02555366269165247
pos_prop_ADV,0.03885135135135135,0.03056768558951965,0.025936599423631124,0.039182282793867124
pos_prop_PUNCT,0.08952702702702703,0.12372634643377002,0.11959654178674352,0.10732538330494037
pos_prop_PRON,0.018581081081081082,0.02911208151382824,0.021613832853025938,0.03236797274275979
pos_prop_ADJ,0.09628378378378379,0.11499272197962154,0.1037463976945245,0.12095400340715502
pos_prop_CCONJ,0.030405405405405407,0.043668122270742356,0.03025936599423631,0.04258943781942078
pos_prop_PART,0.008445945945945946,0.011644832605531296,0.012968299711815562,0.010221465076660987
pos_prop_SCONJ,0.011824324324324325,0.008733624454148471,0.01729106628242075,0.013628620102214651
pos_prop_SYM,0.0016891891891891893,,0.001440922190201729,
connectives,9,6,13,10
connectives_cap,3,2,2,3
duplicate_ngram_chr_fraction_6,,0.014557407842216482,,0.018498367791077257
top_ngram_chr_fraction_4,,0.016905376849025593,0.015403422982885086,0.040805223068552776
