,human,create,explain,continue
token_length_mean,4.5,5.294807370184254,5.458490566037736,5.503042596348885
token_length_median,4.0,4.0,5.0,5.0
token_length_std,2.4364950105649585,2.981268687378637,2.796084456458147,2.8772188496064004
sentence_length_mean,18.0,18.09090909090909,21.2,19.72
sentence_length_median,17.5,16.0,20.0,19.0
sentence_length_std,9.023778112773575,5.5506681899904535,5.455272678794342,5.730759112019977
syllables_per_token_mean,1.3591269841269842,1.5577889447236182,1.6283018867924528,1.6511156186612577
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.6666637140902115,0.8922298880956153,0.8597668307186473,0.925185016757584
n_tokens,504,597,530,493
n_unique_tokens,245,297,247,227
proportion_unique_tokens,0.4861111111111111,0.49748743718592964,0.4660377358490566,0.460446247464503
n_characters,2367,3241,2954,2773
n_sentences,28,33,25,25
passed_quality_check,True,True,True,True
n_stop_words,308.0,263.0,215.0,200.0
alpha_ratio,0.8620102214650767,0.8818316100443131,0.8967851099830795,0.896551724137931
mean_word_length,4.03236797274276,4.787296898079764,4.998307952622674,5.032667876588022
doc_length,587.0,677.0,591.0,551.0
duplicate_ngram_chr_fraction_5,0.019034670292318152,0.06846093545858374,0.06607296753806377,
top_ngram_chr_fraction_2,0.014276002719238613,0.018813692187091717,0.062051134731399026,0.0368211107701749
top_ngram_chr_fraction_3,0.01937457511896669,0.0229945126731121,0.02987647227808101,0.01718318502608162
oov_ratio,0.0034071550255536627,,0.001692047377326565,
flesch_reading_ease,73.58285714285714,56.683782549109196,47.5626603773585,47.13481866125764
flesch_kincaid_grade,7.4676984126984145,9.847364093193239,11.891962264150944,11.58396430020284
smog,9.236282656511921,12.563389971838223,13.538219098175407,13.724665902772724
gunning_fog,9.73968253968254,13.26651439013248,14.744150943396228,14.86568762677485
automated_readability_index,8.765,12.553997259022381,14.879490566037738,14.349330628803251
coleman_liau_index,9.015555555555554,13.697286432160798,14.899698113207545,15.056876267748482
lix,40.02380952380952,49.74920054819552,57.615094339622644,54.40559837728195
rix,3.9642857142857144,5.7272727272727275,7.72,6.84
entropy,19.878289201763067,20.85202832400472,16.959199204960008,14.857621046538316
perplexity,429567394.85690874,1137419940.124982,23189246.238189433,2835194.3498643176
per_word_perplexity,731801.3541003556,1680088.537850786,39237.30327950835,5145.543284690231
first_order_coherence,0.7586035513215594,0.8317883592098951,0.8846163426836332,0.8657322749495506
second_order_coherence,0.7414814747081926,0.8201485449267972,0.8839859392331995,0.8716650579286658
dependency_distance_mean,2.6985392938678996,2.6482550229311985,2.6821238266462704,2.777905380687218
dependency_distance_std,0.8102280139113116,0.5328197180808476,0.4210637843612499,0.38676190272490785
prop_adjacent_dependency_relation_mean,0.41580950593169463,0.46889146065898996,0.49090081744282904,0.44200762683919237
prop_adjacent_dependency_relation_std,0.10812422071475188,0.060908639594404394,0.07608241489121051,0.08254910192390652
pos_prop_NOUN,0.2010221465076661,0.27326440177252587,0.32318104906937395,0.32304900181488205
pos_prop_VERB,0.10051107325383304,0.0915805022156573,0.12013536379018612,0.12704174228675136
pos_prop_PART,0.02555366269165247,0.011816838995568686,0.02707275803722504,0.032667876588021776
pos_prop_AUX,0.054514480408858604,0.04579025110782865,0.021996615905245348,0.05263157894736842
pos_prop_PUNCT,0.12095400340715502,0.11816838995568685,0.10152284263959391,0.0998185117967332
pos_prop_CCONJ,0.028960817717206135,0.047267355982274745,0.03722504230118443,0.039927404718693285
pos_prop_PRON,0.08858603066439523,0.022156573116691284,0.04230118443316413,0.019963702359346643
pos_prop_ADJ,0.05792163543441227,0.07090103397341212,0.077834179357022,0.0925589836660617
pos_prop_ADP,0.10902896081771721,0.1240768094534712,0.1116751269035533,0.0925589836660617
pos_prop_SCONJ,0.017035775127768313,0.011816838995568686,0.01015228426395939,0.010889292196007259
pos_prop_DET,0.09369676320272573,0.09453471196454949,0.07952622673434856,0.05989110707803993
pos_prop_ADV,0.056218057921635436,0.029542097488921712,0.023688663282571912,0.041742286751361164
pos_prop_INTJ,0.0034071550255536627,,,
pos_prop_NUM,0.028960817717206135,0.004431314623338257,0.001692047377326565,0.003629764065335753
pos_prop_PROPN,0.013628620102214651,0.05465288035450517,0.021996615905245348,0.003629764065335753
connectives,11,12,11,21
connectives_cap,5,4,1,6
duplicate_ngram_chr_fraction_6,,0.059054089365037886,0.06607296753806377,
duplicate_ngram_chr_fraction_7,,0.04285340998170891,0.06607296753806377,
duplicate_ngram_chr_fraction_8,,0.019336294747844266,0.06607296753806377,
top_ngram_chr_fraction_4,,0.03135615364515286,0.018385521401896008,
duplicate_ngram_chr_fraction_9,,,0.06607296753806377,
duplicate_ngram_chr_fraction_10,,,0.03389830508474576,
