,human,continue,explain,create
first_order_coherence,0.8954443774725261,0.8601624035835266,0.8372290443491053,0.7013144444387692
second_order_coherence,0.8999570839934878,0.8550380741556486,0.8314299743909103,0.6955674834363162
entropy,16.01693809229102,15.051354112493618,16.89726849940056,13.883636000086266
perplexity,9037906.216212342,3441280.204171913,21796686.03369391,1070499.5857962165
per_word_perplexity,15215.330330323808,5706.932345227054,31005.24329117199,1604.946905241704
token_length_mean,5.405204460966543,6.083955223880597,5.637846655791191,5.941373534338358
token_length_median,5.0,6.0,5.0,6.0
token_length_std,2.920147112550874,3.2135504888306574,2.9425166946864367,3.0038914107438663
sentence_length_mean,26.9,20.615384615384617,21.892857142857142,22.11111111111111
sentence_length_median,24.5,20.0,22.0,22.0
sentence_length_std,9.648315915225828,5.3857141736043985,4.923263186968909,9.023973557443089
syllables_per_token_mean,1.6338289962825279,1.789179104477612,1.6802610114192496,1.7386934673366834
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9255404452205973,1.0340988928339456,0.9466444199439665,0.9361850853746428
n_tokens,538,536,613,597
n_unique_tokens,225,289,285,316
proportion_unique_tokens,0.41821561338289964,0.539179104477612,0.46492659053833607,0.5293132328308208
n_characters,2965,3328,3548,3617
n_sentences,20,26,28,27
pos_prop_ADP,0.14983164983164984,0.1044776119402985,0.13655761024182078,0.11544227886056972
pos_prop_DET,0.08585858585858586,0.05970149253731343,0.059743954480796585,0.06146926536731634
pos_prop_NOUN,0.29124579124579125,0.2736318407960199,0.2958748221906117,0.24737631184407796
pos_prop_NUM,0.03872053872053872,0.009950248756218905,0.03840682788051209,0.010494752623688156
pos_prop_PROPN,0.04377104377104377,0.01658374792703151,0.04267425320056899,0.07496251874062969
pos_prop_VERB,0.0723905723905724,0.10945273631840796,0.08961593172119488,0.09295352323838081
pos_prop_AUX,0.021885521885521887,0.03316749585406302,0.01849217638691323,0.037481259370314844
pos_prop_ADV,0.03872053872053872,0.04975124378109453,0.02418207681365576,0.038980509745127435
pos_prop_PUNCT,0.08922558922558922,0.10945273631840796,0.11806543385490754,0.10344827586206896
pos_prop_PRON,0.018518518518518517,0.03648424543946932,0.02844950213371266,0.0239880059970015
pos_prop_ADJ,0.09764309764309764,0.12106135986733002,0.10241820768136557,0.13043478260869565
pos_prop_CCONJ,0.030303030303030304,0.03482587064676617,0.02418207681365576,0.031484257871064465
pos_prop_PART,0.008417508417508417,0.02321724709784411,0.007112375533428165,0.014992503748125937
pos_prop_SCONJ,0.011784511784511785,0.01824212271973466,0.00995732574679943,0.01649175412293853
pos_prop_SYM,0.0016835016835016834,,0.004267425320056899,
dependency_distance_mean,3.1106901868385304,2.8592170583393246,2.890385743348461,2.5808698178016454
dependency_distance_std,0.7717063660617502,0.4722928909563413,0.6216790160528414,0.6698920831694377
prop_adjacent_dependency_relation_mean,0.49972201638366764,0.4499822495823942,0.49836710547742674,0.4813813967204278
prop_adjacent_dependency_relation_std,0.06065430201177241,0.07110275160860968,0.06340246418385186,0.06861286468339607
passed_quality_check,True,True,True,True
n_stop_words,215.0,206.0,221.0,215.0
alpha_ratio,0.8720538720538721,0.8822553897180763,0.8406827880512091,0.8860569715142429
mean_word_length,4.991582491582491,5.519071310116086,5.046941678520626,5.422788605697152
doc_length,594.0,603.0,703.0,667.0
duplicate_ngram_chr_fraction_5,0.029926595143986448,0.020238713025428127,0.012088974854932301,0.039001189060642094
top_ngram_chr_fraction_2,0.07199322416713722,0.04411001556824079,0.05754352030947776,0.04042806183115339
top_ngram_chr_fraction_3,0.032467532467532464,0.04177477944992216,0.04448742746615087,0.04922711058263971
oov_ratio,0.0016835016835016834,0.001658374792703151,,0.0029985007496251873
flesch_reading_ease,41.30956691449816,34.54583237657866,42.4636684339315,37.29875488553884
flesch_kincaid_grade,14.180182156133831,13.562313432835825,12.775294220461433,13.5499162479062
smog,14.975302809339372,14.772240535888997,14.191785591663535,14.659898854468938
gunning_fog,17.154052044609667,16.30585533869116,15.608692612444651,16.21462869905081
automated_readability_index,17.478513011152415,17.53312141216992,16.070686320205077,17.60942490228922
coleman_liau_index,14.882230483271375,18.53783582089552,15.998499184339313,17.796582914572856
lix,58.49851301115242,61.28702640642939,55.82434164530413,59.29704075935231
rix,8.5,8.384615384615385,7.428571428571429,8.222222222222221
connectives,9,11,15,14
connectives_cap,3,3,4,2
top_ngram_chr_fraction_4,,,0.015957446808510637,0.026634958382877525
duplicate_ngram_chr_fraction_6,,,,0.022829964328180737
