,explain,human,create,continue
token_length_mean,6.046218487394958,5.676659528907923,5.941544885177453,5.30398322851153
token_length_median,5.0,5.0,5.0,4.0
token_length_std,3.4885717362533835,3.3375982815177676,3.232908570018344,2.9866658355323095
sentence_length_mean,17.0,19.458333333333332,18.423076923076923,18.346153846153847
sentence_length_median,16.5,16.5,18.5,17.0
sentence_length_std,7.096276689725595,12.392804251751183,7.432636331762552,7.615481739862392
syllables_per_token_mean,1.8697478991596639,1.7751605995717346,1.8058455114822547,1.6436058700209644
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.1356747242508787,1.1061361488420987,1.110721739221309,0.9641509206039228
n_tokens,476,467,479,477
n_unique_tokens,283,279,284,253
proportion_unique_tokens,0.5945378151260504,0.5974304068522484,0.592901878914405,0.5303983228511531
n_characters,3005,2760,2925,2605
n_sentences,28,24,26,26
passed_quality_check,True,True,True,True
n_stop_words,174.0,158.0,169.0,197.0
alpha_ratio,0.7976588628762542,0.8034782608695652,0.8610108303249098,0.8506375227686703
mean_word_length,5.025083612040134,4.8,5.2797833935018055,4.7449908925318764
doc_length,598.0,575.0,554.0,549.0
top_ngram_chr_fraction_2,0.020196191575302943,0.013063763608087092,0.010312315851502652,0.032605151613955004
top_ngram_chr_fraction_3,0.030005770340450086,,,0.04564721225953701
top_ngram_chr_fraction_4,0.014714368147720716,,,0.022497554613628953
oov_ratio,0.010033444816053512,0.01565217391304348,0.0018050541516245488,
flesch_reading_ease,31.399327731092455,36.90620494289794,35.36104665167821,49.16459724238027
flesch_kincaid_grade,13.103025210084034,12.94564507494647,12.903977035490609,10.959549266247382
smog,14.656154480655498,14.672994598444667,14.985893962826673,13.639024540459548
gunning_fog,16.37983193277311,16.17733761598858,16.722049140838283,14.717916465086276
automated_readability_index,15.547689075630252,15.036233047822982,15.766214870724262,12.724837929366231
coleman_liau_index,18.01058823529412,16.057558886509632,17.529603340292265,13.774004192872113
lix,59.226890756302524,54.36197359029265,61.22057170387025,51.679487179487175
rix,7.178571428571429,6.791666666666667,7.884615384615385,6.115384615384615
first_order_coherence,0.7653130061096616,0.752479779979457,0.7980541574954987,0.82515305519104
second_order_coherence,0.7498205785567944,0.7245026661760428,0.8050011557837328,0.8169520050287247
pos_prop_DET,0.07859531772575251,0.06260869565217392,0.06498194945848375,0.08561020036429873
pos_prop_ADJ,0.11538461538461539,0.12695652173913044,0.1624548736462094,0.10200364298724955
pos_prop_NOUN,0.27424749163879597,0.2747826086956522,0.23465703971119134,0.28051001821493626
pos_prop_VERB,0.07023411371237458,0.06086956521739131,0.11552346570397112,0.08196721311475409
pos_prop_PUNCT,0.19230769230769232,0.1826086956521739,0.1263537906137184,0.122040072859745
pos_prop_CCONJ,0.051839464882943144,0.04173913043478261,0.04512635379061372,0.029143897996357013
pos_prop_ADP,0.07692307692307693,0.08695652173913043,0.08303249097472924,0.1092896174863388
pos_prop_PRON,0.005016722408026756,0.01217391304347826,0.030685920577617327,0.03460837887067395
pos_prop_AUX,0.033444816053511704,0.034782608695652174,0.02888086642599278,0.04553734061930783
pos_prop_NUM,0.010033444816053512,0.017391304347826087,0.009025270758122744,0.018214936247723135
pos_prop_PROPN,0.06020066889632107,0.0782608695652174,0.04512635379061372,0.01639344262295082
pos_prop_ADV,0.01839464882943144,0.017391304347826087,0.02707581227436823,0.03278688524590164
pos_prop_PART,0.011705685618729096,0.0034782608695652175,0.02527075812274368,0.020036429872495445
pos_prop_SCONJ,0.0016722408026755853,,0.0018050541516245488,0.01092896174863388
dependency_distance_mean,2.552138082809683,2.6457173908064187,2.663709900275149,2.5313379325395813
dependency_distance_std,0.560381443468676,0.8674802254418582,0.6406637592046023,0.5047849798502143
prop_adjacent_dependency_relation_mean,0.47419822687538177,0.46686966151536174,0.42469882072600423,0.47322155015905576
prop_adjacent_dependency_relation_std,0.06249785567304577,0.06711016960468051,0.06290088921536774,0.0623243781443128
entropy,17.549719936971876,13.745322102797799,15.05038783965184,15.66099988750487
perplexity,41854921.09902895,932218.1220295033,3437956.594585115,6331197.074299803
per_word_perplexity,69991.50685456347,1621.2489078773972,6205.697824160858,11532.235108014213
connectives,13,9,9,9
connectives_cap,2,1,1,4
duplicate_ngram_chr_fraction_5,,,,0.049559830453211606
duplicate_ngram_chr_fraction_6,,,,0.024127812194326703
duplicate_ngram_chr_fraction_7,,,,0.024127812194326703
duplicate_ngram_chr_fraction_8,,,,0.024127812194326703
duplicate_ngram_chr_fraction_9,,,,0.024127812194326703
duplicate_ngram_chr_fraction_10,,,,0.024127812194326703
pos_prop_SYM,,,,0.01092896174863388
