,continue,human,create,explain
pos_prop_ADP,0.07221350078492936,0.0944,0.08544303797468354,0.0779467680608365
pos_prop_ADJ,0.11616954474097331,0.1248,0.1281645569620253,0.14258555133079848
pos_prop_NOUN,0.30612244897959184,0.2752,0.27531645569620256,0.27756653992395436
pos_prop_PUNCT,0.15698587127158556,0.1728,0.13924050632911392,0.17680608365019013
pos_prop_DET,0.07849293563579278,0.0624,0.09651898734177215,0.06653992395437262
pos_prop_AUX,0.029827315541601257,0.0368,0.030063291139240507,0.024714828897338403
pos_prop_VERB,0.10361067503924647,0.064,0.08544303797468354,0.06463878326996197
pos_prop_PART,0.018838304552590265,0.0032,0.012658227848101266,0.009505703422053232
pos_prop_NUM,0.004709576138147566,0.0192,0.020569620253164556,0.005703422053231939
pos_prop_PROPN,0.03296703296703297,0.0736,0.028481012658227847,0.057034220532319393
pos_prop_CCONJ,0.04552590266875981,0.0432,0.060126582278481014,0.053231939163498096
pos_prop_PRON,0.015698587127158554,0.0128,0.011075949367088608,0.019011406844106463
pos_prop_SCONJ,0.006279434850863423,0.0016,0.004746835443037975,0.0038022813688212928
pos_prop_ADV,0.012558869701726845,0.016,0.011075949367088608,0.02091254752851711
dependency_distance_mean,2.5465717284865645,2.6915273221751126,2.589452204465406,2.6303937974473115
dependency_distance_std,0.549131504028323,0.7720686635210031,0.8322547343879957,0.5908387457658714
prop_adjacent_dependency_relation_mean,0.4680117174782822,0.4785352574729175,0.48880291146529065,0.4483559913800546
prop_adjacent_dependency_relation_std,0.07503358084133754,0.07504657700026589,0.07301567621297932,0.0625122366013126
entropy,17.927990237839403,15.078190753809752,17.837301634037082,15.587230359142833
perplexity,61098033.44857025,3534882.9810535675,55800960.14131371,5880958.749050723
per_word_perplexity,95915.28013904278,5655.812769685708,88292.65845144574,11180.52994116107
token_length_mean,5.767045454545454,5.671206225680934,5.5,6.062937062937063
token_length_median,5.0,5.0,5.0,5.0
token_length_std,2.9785682035817866,3.3503103556046487,3.1356162954415843,3.3704117389044943
sentence_length_mean,16.0,19.76923076923077,15.764705882352942,18.652173913043477
sentence_length_median,15.0,16.5,15.5,17.0
sentence_length_std,4.8679533375916515,11.563562441192634,7.083779414680256,10.50717641156116
syllables_per_token_mean,1.7481060606060606,1.7801556420233462,1.708955223880597,1.8764568764568765
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9957277166579449,1.1037234360320425,1.0226876127239342,1.0865271705895827
n_tokens,528,514,536,429
n_unique_tokens,283,298,273,261
proportion_unique_tokens,0.5359848484848485,0.5797665369649806,0.5093283582089553,0.6083916083916084
n_characters,3161,3027,3048,2701
n_sentences,33,26,34,23
first_order_coherence,0.7668888177722692,0.762419193983078,0.6743246200635578,0.7827972661365162
second_order_coherence,0.7734717784389373,0.7349452994919071,0.6619335226278054,0.7776506997290111
passed_quality_check,True,True,True,True
n_stop_words,185.0,181.0,210.0,157.0
alpha_ratio,0.8320251177394035,0.8144,0.8306962025316456,0.8193916349809885
mean_word_length,4.962323390894819,4.8432,4.822784810126582,5.134980988593156
doc_length,637.0,625.0,632.0,526.0
duplicate_ngram_chr_fraction_5,0.07329700272479564,,0.06621773288439955,
duplicate_ngram_chr_fraction_6,0.025068119891008173,,0.04208754208754209,
top_ngram_chr_fraction_2,0.013623978201634877,0.011901388495324454,0.014029180695847363,0.02085338466474174
top_ngram_chr_fraction_3,0.017711171662125342,,0.01823793490460157,0.012512030798845043
top_ngram_chr_fraction_4,0.017983651226158037,,,
oov_ratio,0.004709576138147566,0.0144,0.007911392405063292,0.0038022813688212928
flesch_reading_ease,42.705227272727285,36.1680634540557,46.25621158911329,29.15479173000915
flesch_kincaid_grade,11.277651515151515,13.12583657587549,10.723906935908694,13.8265389682781
smog,13.319297830178854,14.985893962826673,13.543750469975684,15.508309007532503
gunning_fog,14.354545454545457,16.623645615085305,14.7387181738367,17.530799635147464
automated_readability_index,13.732784090909085,15.165996707572582,12.357352941176472,16.452520522955304
coleman_liau_index,16.260227272727267,16.04941634241245,14.662388059701488,18.263123543123545
lix,56.71969696969697,55.17779108051482,53.637840210711154,63.174318435188
rix,6.515151515151516,7.0,5.970588235294118,8.304347826086957
connectives,10,11,7,10
connectives_cap,2,1,0,3
pos_prop_SYM,,,0.011075949367088608,
