,human,create,explain,continue
token_length_mean,5.235827664399093,5.933734939759036,5.5029702970297025,5.866
token_length_median,4.0,6.0,5.0,5.0
token_length_std,3.0696650244921986,3.204794742787389,3.170484407051288,3.445002757618635
sentence_length_mean,13.363636363636363,19.153846153846153,19.423076923076923,16.666666666666668
sentence_length_median,12.0,18.0,19.0,15.0
sentence_length_std,5.902327131287988,7.848038989220897,8.656580764513455,6.920179830675565
syllables_per_token_mean,1.6145124716553287,1.7811244979919678,1.7326732673267327,1.808
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9833847792162119,1.0150895367566253,1.0780537019716918,1.06730314344145
n_tokens,441,498,505,500
n_unique_tokens,271,262,302,291
proportion_unique_tokens,0.6145124716553289,0.5261044176706827,0.598019801980198,0.582
n_characters,2377,3023,2864,3007
n_sentences,33,26,26,30
passed_quality_check,True,True,True,True
n_stop_words,166.0,184.0,181.0,181.0
alpha_ratio,0.831041257367387,0.8776595744680851,0.8305084745762712,0.8501742160278746
mean_word_length,4.669941060903732,5.359929078014185,4.854237288135593,5.2386759581881535
doc_length,509.0,564.0,590.0,574.0
duplicate_ngram_chr_fraction_5,0.015714285714285715,0.14350797266514806,,0.03317128967686588
top_ngram_chr_fraction_2,0.008928571428571428,0.0071184510250569474,0.011926058437686345,0.008578781812982557
top_ngram_chr_fraction_3,0.009642857142857142,,,0.018301401201029455
oov_ratio,0.03339882121807466,0.012411347517730497,0.006779661016949152,0.005226480836236934
flesch_reading_ease,56.6831539888683,36.710713623725695,40.53641850723534,36.961533333333364
flesch_kincaid_grade,8.673065347351063,12.897269076305221,12.430544554455444,12.244400000000002
smog,11.855464076750408,14.826019762188544,14.388595941033675,14.216342082682239
gunning_fog,12.32958152958153,16.416558541859747,15.769230769230768,15.706666666666667
automated_readability_index,9.912566481137908,16.094814643188137,14.200528560548364,14.532193333333332
coleman_liau_index,12.771700680272108,17.54497991967872,15.03350495049504,16.91607999999999
lix,44.42939600082457,60.92091442693852,55.660700685453165,54.46666666666667
rix,4.151515151515151,8.0,7.038461538461538,6.3
first_order_coherence,0.6628874097950757,0.7676488041877747,0.7709566140174866,0.7579815906697306
second_order_coherence,0.6578285577857206,0.7543734659751257,0.7296862912674745,0.7351488609399114
dependency_distance_mean,2.487298350854088,2.7645074107110847,2.9372768851292586,2.5762934555378227
dependency_distance_std,0.6675257837749893,0.5716571539278641,0.8195436790801673,0.6460972493835376
prop_adjacent_dependency_relation_mean,0.45471001635037367,0.44714578612053474,0.4599767465954788,0.45309020162952646
prop_adjacent_dependency_relation_std,0.0802765122840804,0.08249235134325097,0.06764275735172481,0.08751836613743905
entropy,13.267368606350939,11.988116771502877,13.38790735715775,13.461373820345083
perplexity,578022.8075765088,160832.18505334348,652070.1043629339,701779.0012046287
per_word_perplexity,1135.6047300127875,285.16344867614094,1105.203566716837,1222.611500356496
pos_prop_PRON,0.019646365422396856,0.030141843971631204,0.011864406779661017,0.020905923344947737
pos_prop_AUX,0.04911591355599214,0.024822695035460994,0.03559322033898305,0.0313588850174216
pos_prop_PART,0.021611001964636542,0.010638297872340425,0.01864406779661017,0.010452961672473868
pos_prop_DET,0.05893909626719057,0.07801418439716312,0.06779661016949153,0.07491289198606271
pos_prop_VERB,0.08644400785854617,0.1099290780141844,0.09661016949152543,0.09930313588850175
pos_prop_NOUN,0.2475442043222004,0.2695035460992908,0.2677966101694915,0.2874564459930314
pos_prop_PUNCT,0.11394891944990176,0.1099290780141844,0.13050847457627118,0.11672473867595819
pos_prop_PROPN,0.05893909626719057,0.03723404255319149,0.0576271186440678,0.0313588850174216
pos_prop_CCONJ,0.05697445972495088,0.040780141843971635,0.03389830508474576,0.033101045296167246
pos_prop_ADJ,0.11787819253438114,0.1453900709219858,0.11186440677966102,0.12717770034843207
pos_prop_ADP,0.08840864440078586,0.0975177304964539,0.09830508474576272,0.10278745644599303
pos_prop_ADV,0.021611001964636542,0.01773049645390071,0.02711864406779661,0.020905923344947737
pos_prop_NUM,0.043222003929273084,0.014184397163120567,0.023728813559322035,0.01916376306620209
pos_prop_SYM,0.0137524557956778,0.0035460992907801418,0.013559322033898305,0.008710801393728223
pos_prop_SCONJ,0.0019646365422396855,0.010638297872340425,0.005084745762711864,0.013937282229965157
connectives,9,10,14,8
connectives_cap,1,0,2,3
duplicate_ngram_chr_fraction_6,,0.11731207289293849,,0.016013726050900772
duplicate_ngram_chr_fraction_7,,0.07004555808656036,,0.016013726050900772
duplicate_ngram_chr_fraction_8,,0.017084282460136675,,
top_ngram_chr_fraction_4,,,,0.017157563625965114
pos_prop_X,,,,0.0017421602787456446
