,human,create,explain,continue
flesch_reading_ease,55.237846595570176,40.82934771573605,53.21730789418436,35.823835431654686
flesch_kincaid_grade,10.134470877768663,12.45848223350254,10.726093848414866,12.579055755395686
smog,12.122386844133771,13.892738720246978,12.484440550625713,13.911672136322576
gunning_fog,12.7512715340443,15.08812182741117,13.3230736930506,15.151438848920861
automated_readability_index,12.481565832649714,15.185710659898476,13.222710476590386,14.602607913669068
coleman_liau_index,13.422735849056604,16.11197969543147,13.671316397228637,16.634244604316546
lix,49.80270713699754,60.816751269035535,52.70722233886207,55.5044964028777
rix,5.782608695652174,8.1,6.5,6.625
token_length_mean,5.242924528301887,5.682741116751269,5.267898383371825,5.805755395683454
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.9999916562717717,3.2058570445096666,2.92671212303259,3.325025445549255
sentence_length_mean,18.434782608695652,19.7,19.681818181818183,17.375
sentence_length_median,19.0,19.0,17.5,19.0
sentence_length_std,9.268113109199463,5.450688029964657,9.077376291119505,6.954090522850562
syllables_per_token_mean,1.570754716981132,1.7258883248730965,1.579676674364896,1.8129496402877698
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9638236530485559,1.0055631287009175,0.94355863504607,1.1288776199912622
n_tokens,424,394,433,278
n_unique_tokens,222,210,235,167
proportion_unique_tokens,0.5235849056603774,0.5329949238578681,0.5427251732101617,0.6007194244604317
n_characters,2255,2303,2345,1650
n_sentences,23,20,22,16
entropy,10.610075051366959,12.51385646059806,13.992800787004027,8.42699418498352
perplexity,40541.24181439277,272081.3715361495,1193977.569809482,4568.746625912813
per_word_perplexity,89.29788945901491,599.2981751897566,2407.2128423578265,14.550148490168194
first_order_coherence,0.7805680334568024,0.8319991481931586,0.8176507524081639,0.8460195660591125
second_order_coherence,0.7497291678474063,0.8242951863341861,0.7945576041936875,0.8255343522344317
pos_prop_ADP,0.1299559471365639,0.09911894273127753,0.10483870967741936,0.09235668789808917
pos_prop_DET,0.06828193832599119,0.09030837004405286,0.09475806451612903,0.08280254777070063
pos_prop_NOUN,0.2422907488986784,0.2555066079295154,0.25,0.2484076433121019
pos_prop_NUM,0.013215859030837005,0.006607929515418502,0.012096774193548387,
pos_prop_PRON,0.07488986784140969,0.039647577092511016,0.06854838709677419,0.06050955414012739
pos_prop_VERB,0.08590308370044053,0.1145374449339207,0.09274193548387097,0.12738853503184713
pos_prop_PROPN,0.037444933920704845,0.0022026431718061676,0.028225806451612902,0.009554140127388535
pos_prop_PART,0.00881057268722467,0.03303964757709251,0.014112903225806451,0.028662420382165606
pos_prop_PUNCT,0.06167400881057269,0.11674008810572688,0.125,0.10828025477707007
pos_prop_AUX,0.037444933920704845,0.039647577092511016,0.03225806451612903,0.03184713375796178
pos_prop_ADJ,0.15859030837004406,0.11894273127753303,0.11491935483870967,0.13694267515923567
pos_prop_SCONJ,0.011013215859030838,0.006607929515418502,0.016129032258064516,0.009554140127388535
pos_prop_CCONJ,0.037444933920704845,0.05066079295154185,0.02620967741935484,0.04777070063694268
pos_prop_ADV,0.03303964757709251,0.02643171806167401,0.020161290322580645,0.01592356687898089
dependency_distance_mean,2.483091914396779,2.9332837992366447,2.7338906818670154,2.6745719140963704
dependency_distance_std,0.6810134326599532,0.5313513989359566,0.6100086801507568,0.6954975856788198
prop_adjacent_dependency_relation_mean,0.4673569435297922,0.44399849007317876,0.4163377057595881,0.43880758281573495
prop_adjacent_dependency_relation_std,0.08078173703912919,0.06770314984404273,0.06788473668795733,0.07999943693094345
passed_quality_check,True,True,True,True
n_stop_words,190.0,181.0,206.0,124.0
alpha_ratio,0.9251101321585903,0.8722466960352423,0.8689516129032258,0.8853503184713376
mean_word_length,4.966960352422907,5.072687224669603,4.727822580645161,5.254777070063694
doc_length,454.0,454.0,496.0,314.0
top_ngram_chr_fraction_2,0.01046337817638266,0.011169024571854059,0.012977649603460706,0.013007284079084287
top_ngram_chr_fraction_3,0.010089686098654708,0.0193596425912137,0.012977649603460706,0.02029136316337149
oov_ratio,0.01762114537444934,,0.014112903225806451,0.0031847133757961785
connectives,12,11,13,8
duplicate_ngram_chr_fraction_5,,0.02308265078183172,0.01802451333813987,
duplicate_ngram_chr_fraction_6,,0.02308265078183172,,
top_ngram_chr_fraction_4,,,0.01514059120403749,
