,human,explain,create,continue
token_length_mean,5.0912778904665315,5.3125,5.724890829694323,5.761616161616161
token_length_median,4.0,4.5,5.0,5.0
token_length_std,2.884135980640574,3.038915109101039,3.0033955472780063,3.2979548934045053
sentence_length_mean,17.0,17.714285714285715,20.818181818181817,19.8
sentence_length_median,16.0,18.5,21.0,20.0
sentence_length_std,9.850608243079241,5.611576954686387,6.2641575188917145,4.345112196480086
syllables_per_token_mean,1.5821501014198782,1.6088709677419355,1.724890829694323,1.7555555555555555
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8847627441140369,0.9376972563898216,0.968202138551111,1.0630832062821973
n_tokens,493,496,458,495
n_unique_tokens,271,266,247,282
proportion_unique_tokens,0.5496957403651116,0.5362903225806451,0.5393013100436681,0.5696969696969697
n_characters,2580,2710,2678,2908
n_sentences,29,28,22,25
passed_quality_check,True,True,True,True
n_stop_words,195.0,180.0,178.0,207.0
alpha_ratio,0.8523131672597865,0.8523725834797891,0.8943248532289628,0.9139194139194139
mean_word_length,4.590747330960854,4.76274165202109,5.240704500978474,5.326007326007326
doc_length,562.0,569.0,511.0,546.0
top_ngram_chr_fraction_2,0.013071895424836602,0.0140625,0.00639386189258312,0.016475433951162105
top_ngram_chr_fraction_3,0.0058823529411764705,0.0359375,0.012468030690537084,0.01059135039717564
top_ngram_chr_fraction_4,0.008823529411764706,,,
oov_ratio,0.008896797153024912,0.008787346221441126,,
flesch_reading_ease,55.73010141987834,52.74451612903229,39.778781262405744,38.21800000000002
flesch_kincaid_grade,9.709371196754564,10.303248847926266,12.882802699483921,12.847555555555559
smog,12.498099983437676,13.082589965836103,15.124630588136114,15.381575749822971
gunning_fog,13.128600405679514,13.940552995391705,16.79888844779674,17.212929292929296
automated_readability_index,11.049918864097364,12.449017857142856,15.94332671695117,15.607212121212122
coleman_liau_index,12.395537525354968,13.766532258064515,16.440524017467244,16.583353535353535
lix,46.411764705882355,50.577188940092164,60.33783247320365,59.19393939393939
rix,5.0,5.821428571428571,8.227272727272727,7.8
first_order_coherence,0.7479663725410189,0.7424482879815278,0.8029108047485352,0.8332513943314552
second_order_coherence,0.7257685793770684,0.73292982005156,0.8256909191608429,0.8248690962791443
dependency_distance_mean,2.509762738877988,2.836818968255947,2.7766121075359105,2.57378561057853
dependency_distance_std,0.7554358806024123,0.8880385137973835,0.4744148524136527,0.25772686778057063
prop_adjacent_dependency_relation_mean,0.4751404485132582,0.4868814370530855,0.4351541441990536,0.47656585473723717
prop_adjacent_dependency_relation_std,0.09347741171414332,0.07503242161408309,0.05317337854199355,0.057638299487279956
entropy,14.580433785398984,14.174672677418565,11.336599485482912,13.547095227488152
perplexity,2148829.3971772376,1432128.9587178167,83834.4655628845,764590.1575538844
per_word_perplexity,3823.5398526285367,2516.922598801084,164.05961949683856,1400.3482739082133
pos_prop_SCONJ,0.005338078291814947,0.005272407732864675,0.009784735812133072,0.016483516483516484
pos_prop_PRON,0.008896797153024912,0.0035149384885764497,0.029354207436399216,0.03663003663003663
pos_prop_VERB,0.0693950177935943,0.08787346221441125,0.12720156555772993,0.10622710622710622
pos_prop_DET,0.09252669039145907,0.0843585237258348,0.0821917808219178,0.07509157509157509
pos_prop_NOUN,0.2775800711743772,0.29876977152899825,0.27788649706457924,0.2783882783882784
pos_prop_ADP,0.11387900355871886,0.1195079086115993,0.10763209393346379,0.11538461538461539
pos_prop_ADJ,0.1298932384341637,0.11072056239015818,0.12720156555772993,0.11355311355311355
pos_prop_ADV,0.019572953736654804,0.019332161687170474,0.025440313111545987,0.027472527472527472
pos_prop_PART,0.0071174377224199285,0.007029876977152899,0.023483365949119372,0.031135531135531136
pos_prop_PUNCT,0.11565836298932385,0.11775043936731107,0.09393346379647749,0.08424908424908426
pos_prop_AUX,0.04448398576512456,0.03163444639718805,0.03718199608610567,0.038461538461538464
pos_prop_CCONJ,0.04092526690391459,0.03163444639718805,0.03131115459882583,0.04212454212454213
pos_prop_PROPN,0.04092526690391459,0.05272407732864675,0.019569471624266144,0.03296703296703297
pos_prop_NUM,0.028469750889679714,0.022847100175746926,0.007827788649706457,0.0018315018315018315
pos_prop_SYM,0.005338078291814947,0.007029876977152899,,
connectives,7,10,9,11
connectives_cap,2,2,0,2
duplicate_ngram_chr_fraction_5,,0.013125,0.09526854219948849,0.0176522506619594
duplicate_ngram_chr_fraction_6,,,0.08056265984654731,0.0176522506619594
duplicate_ngram_chr_fraction_7,,,0.03580562659846547,
