,explain,human,create,continue
token_length_mean,5.483935742971887,5.224256292906179,5.942687747035573,5.826347305389222
token_length_median,5.0,4.0,5.0,5.0
token_length_std,2.999454932392444,2.9827969317646503,3.1882125862908612,3.2933405907443634
sentence_length_mean,16.6,19.0,24.095238095238095,19.26923076923077
sentence_length_median,16.5,19.0,20.0,18.0
sentence_length_std,9.724882175807238,8.622518546628735,11.56721459620851,6.260730433594006
syllables_per_token_mean,1.5983935742971886,1.562929061784897,1.7727272727272727,1.778443113772455
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9310342252749945,0.9561548791187057,1.0640214160632193,1.1074121400641959
n_tokens,498,437,506,501
n_unique_tokens,281,222,295,267
proportion_unique_tokens,0.5642570281124498,0.5080091533180778,0.5830039525691699,0.5329341317365269
n_characters,2805,2316,3073,2993
n_sentences,30,23,21,26
passed_quality_check,True,True,True,True
n_stop_words,208.0,196.0,212.0,215.0
alpha_ratio,0.8581436077057794,0.9230769230769231,0.8861646234676007,0.8844133099824869
mean_word_length,4.912434325744308,4.948717948717949,5.381786339754816,5.241681260945709
doc_length,571.0,468.0,571.0,571.0
duplicate_ngram_chr_fraction_5,0.025469981807155852,0.06254545454545454,0.014040999719180006,
duplicate_ngram_chr_fraction_6,0.025469981807155852,0.06254545454545454,,
top_ngram_chr_fraction_2,0.01910248635536689,0.012727272727272728,0.007020499859590003,0.008613264427217916
top_ngram_chr_fraction_3,0.018192844147968467,0.009818181818181818,0.010109519797809604,0.01119724375538329
top_ngram_chr_fraction_4,0.015463917525773196,,0.018534119629317607,
oov_ratio,0.012259194395796848,0.017094017094017096,0.0017513134851138354,
flesch_reading_ease,54.76190361445788,55.32620137299773,32.40560606060606,36.82044334408107
flesch_kincaid_grade,9.745044176706827,10.262562929061787,14.725324675324675,12.91062874251497
smog,11.979248473330827,12.200932325342574,15.595334395357725,14.718211749993877
gunning_fog,12.423132530120483,12.908924485125858,17.543233578016185,16.250606479348995
automated_readability_index,12.699337349397588,12.676247139588106,18.607678336156596,15.646711192998616
coleman_liau_index,14.662409638554212,13.360732265446224,17.914545454545458,16.922794411177644
lix,52.3429718875502,50.121281464530895,65.39958592132504,59.78819284507907
rix,5.933333333333334,5.913043478260869,9.952380952380953,7.8076923076923075
first_order_coherence,0.6332706256673254,0.7994919283823534,0.8447439521551132,0.8475279998779297
second_order_coherence,0.6414105064634766,0.7615506138120379,0.8375448678669176,0.8275589918096861
dependency_distance_mean,2.5070913604618292,2.5836353926576487,2.907749957465626,2.610579394804506
dependency_distance_std,1.0082045433488018,0.5360999723482944,0.5442254014884172,0.5436138651963627
prop_adjacent_dependency_relation_mean,0.4579047959362141,0.4592047696167487,0.46283389958501947,0.4785751134572326
prop_adjacent_dependency_relation_std,0.08632670824940401,0.08634546867930762,0.08439187693691476,0.09214941700213115
entropy,14.217179857814541,10.914833549318022,11.644720241179886,13.950727904048684
perplexity,1494317.080073713,54985.98146753006,114087.4160721038,1144785.5719753844
per_word_perplexity,2617.0176533690246,117.49141339215825,199.8028302488683,2004.8784097642458
pos_prop_DET,0.07180385288966724,0.06623931623931624,0.07355516637478109,0.07355516637478109
pos_prop_ADJ,0.12259194395796848,0.15598290598290598,0.14535901926444833,0.13134851138353765
pos_prop_NOUN,0.24168126094570927,0.23931623931623933,0.27495621716287216,0.2591943957968476
pos_prop_VERB,0.09807355516637478,0.0876068376068376,0.09281961471103327,0.11033274956217162
pos_prop_PRON,0.050788091068301226,0.07692307692307693,0.043782837127845885,0.03677758318739054
pos_prop_ADP,0.10157618213660245,0.1282051282051282,0.12784588441331,0.10332749562171628
pos_prop_NUM,0.014010507880910683,0.014957264957264958,0.008756567425569177,0.0035026269702276708
pos_prop_PART,0.014010507880910683,0.008547008547008548,0.010507880910683012,0.024518388791593695
pos_prop_PUNCT,0.11733800350262696,0.06196581196581197,0.10332749562171628,0.1085814360770578
pos_prop_PROPN,0.04203152364273205,0.03632478632478633,0.010507880910683012,0.02626970227670753
pos_prop_AUX,0.028021015761821366,0.03632478632478633,0.03502626970227671,0.05253940455341506
pos_prop_ADV,0.04203152364273205,0.038461538461538464,0.03152364273204904,0.028021015761821366
pos_prop_CCONJ,0.028021015761821366,0.038461538461538464,0.028021015761821366,0.03327495621716287
pos_prop_SCONJ,0.014010507880910683,0.010683760683760684,0.014010507880910683,0.008756567425569177
pos_prop_X,0.014010507880910683,,,
connectives,16,13,14,14
connectives_cap,1,3,2,1
duplicate_ngram_chr_fraction_7,,0.06254545454545454,,
duplicate_ngram_chr_fraction_8,,0.06254545454545454,,
duplicate_ngram_chr_fraction_9,,0.06254545454545454,,
duplicate_ngram_chr_fraction_10,,0.06254545454545454,,
