,human,continue,explain,create
pos_prop_NOUN,0.22727272727272727,0.28752642706131076,0.2984822934232715,0.2905982905982906
pos_prop_AUX,0.03484848484848485,0.03805496828752643,0.04384485666104553,0.020512820512820513
pos_prop_NUM,0.013636363636363636,0.010570824524312896,0.003372681281618887,0.003418803418803419
pos_prop_ADP,0.09696969696969697,0.15010570824524314,0.12310286677908938,0.12307692307692308
pos_prop_DET,0.06060606060606061,0.1014799154334038,0.08600337268128162,0.08376068376068375
pos_prop_ADV,0.048484848484848485,0.021141649048625793,0.026981450252951095,0.017094017094017096
pos_prop_ADJ,0.08333333333333333,0.0824524312896406,0.07588532883642496,0.08376068376068375
pos_prop_X,0.03636363636363636,,,0.0017094017094017094
pos_prop_PROPN,0.03333333333333333,,0.0016863406408094434,0.0017094017094017094
pos_prop_PUNCT,0.16515151515151516,0.08668076109936575,0.09780775716694773,0.10256410256410256
pos_prop_VERB,0.10909090909090909,0.1226215644820296,0.14165261382799327,0.1452991452991453
pos_prop_CCONJ,0.025757575757575757,0.035940803382663845,0.03035413153456998,0.05128205128205128
pos_prop_PART,0.022727272727272728,0.02536997885835095,0.01854974704890388,0.02564102564102564
pos_prop_PRON,0.025757575757575757,0.02959830866807611,0.025295109612141653,0.035897435897435895
pos_prop_SCONJ,0.013636363636363636,0.008456659619450317,0.023608768971332208,0.013675213675213675
pos_prop_SYM,0.0030303030303030303,,0.003372681281618887,
entropy,17.670100102580406,14.029015343340706,17.042698513477024,17.558128307495615
perplexity,47209235.67902236,1238009.4225950246,25208669.307949807,42208336.525575146
per_word_perplexity,71529.1449682157,2617.356073139587,42510.40355472143,72151.00260782076
flesch_reading_ease,37.736818181818194,42.89940568475453,34.05951754385967,28.442661654135378
flesch_kincaid_grade,13.461212121212125,13.210387596899228,14.015526315789476,16.1566015037594
smog,14.731742533061166,13.81666964889586,14.554592549557764,16.49458752728853
gunning_fog,16.3,15.416020671834628,16.08471177944862,18.976441102756894
automated_readability_index,16.144034090909088,15.79509560723514,17.06340852130326,19.640989473684215
coleman_liau_index,16.029772727272725,14.521488372093025,17.083609022556384,17.15436190476191
lix,62.15151515151515,61.09819121447029,66.52756892230576,70.86967418546365
rix,8.833333333333334,8.88888888888889,9.833333333333334,11.947368421052632
token_length_mean,5.642045454545454,5.367441860465116,5.819548872180451,5.786666666666667
token_length_median,5.0,5.0,6.0,6.0
token_length_std,3.1392392532017968,3.0438440300347085,3.105499818031223,3.2741721357624396
sentence_length_mean,22.0,23.88888888888889,22.166666666666668,27.63157894736842
sentence_length_median,20.5,25.5,22.0,28.0
sentence_length_std,15.022205785658333,5.162782291328419,6.080478782318233,8.505171964075986
syllables_per_token_mean,1.7348484848484849,1.6511627906976745,1.7763157894736843,1.7771428571428571
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0542831004199191,0.9949575409950465,1.0658590899012537,1.0979857873012957
n_tokens,528,430.0,532.0,525
n_unique_tokens,254,184.0,231.0,252
proportion_unique_tokens,0.4810606060606061,0.42790697674418604,0.4342105263157895,0.48
n_characters,3111,2353.0,3158.0,3098
n_sentences,24,18.0,24.0,19
dependency_distance_mean,3.4573485716806793,2.8645871276977593,3.020940772176145,2.7183696297241577
dependency_distance_std,1.8119818145132949,0.45243652552332697,0.8294174351072834,0.5939058104855213
prop_adjacent_dependency_relation_mean,0.42414846296586495,0.4893291029426087,0.4843910517044523,0.46851215644173033
prop_adjacent_dependency_relation_std,0.11797621822385174,0.047727735934743394,0.06424590198268196,0.05132916138646483
first_order_coherence,0.6605666057895059,0.8977381481843836,0.8939021411149398,0.8927306416961882
second_order_coherence,0.6848633600615854,0.9054524563252926,0.8976718593727459,0.8861212169422823
passed_quality_check,True,,,True
n_stop_words,219.0,201.0,224.0,215.0
alpha_ratio,0.7878787878787878,0.9069767441860465,0.8988195615514334,0.8940170940170941
mean_word_length,4.713636363636364,4.974630021141649,5.325463743676223,5.295726495726496
doc_length,660.0,473.0,593.0,585.0
duplicate_ngram_chr_fraction_5,0.07846916299559471,0.20755395683453237,0.16847531199131852,0.08151423045040067
duplicate_ngram_chr_fraction_6,0.034140969162995596,0.1866906474820144,0.14405860010851873,0.04089527493782813
duplicate_ngram_chr_fraction_7,0.009361233480176211,0.1485611510791367,0.12126966901790559,0.02486874827300359
top_ngram_chr_fraction_2,0.018722466960352423,0.050359712230215826,0.013564839934888768,0.05029013539651837
top_ngram_chr_fraction_3,0.02340308370044053,0.060431654676258995,0.03391209983722192,0.023487151146725616
top_ngram_chr_fraction_4,0.01486784140969163,0.05575539568345324,0.032555615843733045,0.025697706548770377
oov_ratio,0.006060606060606061,0.0021141649048625794,,0.0017094017094017094
connectives,18,8.0,12.0,6
connectives_cap,3,3.0,1.0,3
duplicate_ngram_chr_fraction_8,,0.10431654676258993,0.05154639175257732,
duplicate_ngram_chr_fraction_9,,0.10431654676258993,0.024416711882799782,
duplicate_ngram_chr_fraction_10,,0.06546762589928058,,
