feature,human-cont,human-full,create,continue,explain
entropy,50.86063190494807,27.958641158152535,11.796981604809044,12.867375463138902,10.004076043712857
perplexity,3.4315269098145263e+72,42733663943007.16,436846.72921470914,1087614.6375540744,103384.80677481573
per_word_perplexity,4.894489958371882e+68,36935483895.2443,763.6526425534964,1740.1761729721868,194.63213744490162
first_order_coherence,0.6802769644313831,0.7113907810378715,0.8420934678785933,0.853217247164505,0.8542103162343528
second_order_coherence,0.7034613623296881,0.7155350385038626,0.8323949769674204,0.8535376629075963,0.8500360238510412
dependency_distance_mean,3.40392550968937,3.318785070025249,2.8744146370329995,2.728079885191246,2.85027743840349
dependency_distance_std,1.3244379096206103,1.216497768084462,0.48784531235114253,0.47618420935416916,0.5015305747857598
prop_adjacent_dependency_relation_mean,0.44104812137844185,0.44441796399253625,0.48303188613108483,0.46625416292548083,0.5027002964336307
prop_adjacent_dependency_relation_std,0.05903638699581544,0.06109794576737367,0.06111525517852606,0.07029845459255364,0.05829157684846052
token_length_mean,5.650802162572051,5.689981972831251,6.073815602271406,6.075966529770772,5.98000983190501
token_length_median,4.8,5.0,5.6,5.4,5.4
token_length_std,3.3804139101804056,3.3667015950146335,3.275384799323458,3.2613795678208577,3.1497934761019906
sentence_length_mean,23.44373919967261,24.907842401500936,24.35898395721925,21.297068295917402,23.272222222222222
sentence_length_median,23.0,23.2,24.0,20.8,22.6
sentence_length_std,11.930496574763264,12.903622203556171,7.489821164402704,6.393302681694321,7.703249200294609
syllables_per_token_mean,1.7187777011832583,1.7373813390176938,1.842548793943492,1.8517720574556826,1.8126516498204726
syllables_per_token_median,1.0,1.0,1.2,1.2,1.2
syllables_per_token_std,1.0278883115648898,1.0446249872692872,1.0756081306791803,1.0768172592539045,1.0480396269250174
n_tokens,1743.2,923.8,441.0,485.8,364.8
n_unique_tokens,527.4,381.4,241.6,243.2,188.8
proportion_unique_tokens,0.41171850801904525,0.4143790254962374,0.5505898234849049,0.5013281880814834,0.526496295935049
n_characters,10229.0,5430.8,2737.6,3032.2,2216.4
n_sentences,69.6,37.6,18.2,22.8,15.6
flesch_reading_ease,37.631011192228655,34.57107868157967,26.231003315803047,28.55855961889311,29.863364869632477
flesch_kincaid_grade,13.834635161834768,14.625158336994156,15.652079511848717,14.566766913384843,14.875456134548244
smog,15.59518401087684,16.078530843020765,16.902089394651274,16.162247147871692,16.31735916416251
gunning_fog,17.54883781291887,18.330684641119653,19.384631988914276,18.31851647207792,18.538271080043828
automated_readability_index,16.90714778555066,17.823736292785657,19.357163465307945,17.836336503179037,18.371957419383705
coleman_liau_index,16.13404883678829,16.428087395902338,18.69367943189119,18.530565360808726,18.08710997827816
lix,58.804091351609244,60.96997286245947,65.67160117054127,63.34153811347538,64.808150577454
rix,8.242323956442831,8.899036116322701,10.038449197860963,8.99099175902245,9.658119658119658
pos_prop_NOUN,0.2501523475845602,0.2525440703762783,0.2858019966077258,0.2750534437227198,0.29390672161418124
