feature,human-cont,human-full,create,continue,explain
n_stop_words,651.0,332.4,188.4,140.2,132.0
alpha_ratio,0.8181817572789118,0.8161732635910226,0.879171524266227,0.8852331641010249,0.8827779877936702
mean_word_length,4.847993661355059,4.896134081701468,5.426010769565266,5.637568972175776,5.467958503379204
doc_length,2069.8,1112.4,586.2,455.6,422.0
duplicate_ngram_chr_fraction_5,0.1024156971383893,0.12803220959015,0.05532640686465351,0.025252525252525252,0.08097291394235834
top_ngram_chr_fraction_2,0.014111839736550327,0.01141237960695559,0.011325912504904362,0.01630948925121311,0.015021502569127829
top_ngram_chr_fraction_3,0.016899252537040936,0.013884164775002376,0.018196344385766266,0.023039865381677283,0.028353939750919852
top_ngram_chr_fraction_4,0.01602057665452075,0.01507513406781454,0.020188001319516057,0.007575757575757576,0.03009708563788303
oov_ratio,0.021226827782523234,0.02388647706857885,0.019565529300917324,0.01475802110581808,0.024769710403311215
first_order_coherence,0.6802769644313831,0.7113907810378715,0.847603459802355,0.8360832577414883,0.8643664129103821
second_order_coherence,0.7034613623296881,0.7155350385038626,0.8315080080498547,0.8336199185681566,0.860068169669583
entropy,50.86063190494807,27.958641158152535,13.592731824748341,10.433182524463785,9.896994148614144
perplexity,3.4315269098145263e+72,42733663943007.16,36669700.876311414,120124.6845095403,51993.48452665329
per_word_perplexity,4.894489958371882e+68,36935483895.2443,42443.332992035765,221.52196589813894,105.049798122451
flesch_reading_ease,37.631011192228655,34.57107868157967,28.564794945466446,24.75485202018159,28.413694688073946
flesch_kincaid_grade,13.834635161834768,14.625158336994156,15.270175352654835,15.214375807285586,15.01829895324236
smog,15.59518401087684,16.078530843020765,16.507969947165343,16.43197070473396,16.400999862286834
gunning_fog,17.54883781291887,18.330684641119653,18.77902069432064,18.851200011372896,18.598226193918684
automated_readability_index,16.90714778555066,17.823736292785657,18.88823179087662,18.695100555227604,18.60201904183644
coleman_liau_index,16.13404883678829,16.428087395902338,18.237385431513534,19.3318746881431,18.51090893951163
lix,58.804091351609244,60.96997286245947,64.08194958356623,66.47005011091426,64.85699494571861
rix,8.242323956442831,8.899036116322701,9.648057644110276,9.657851294903926,9.635204678362573
token_length_mean,5.650802162572051,5.689981972831251,5.998349834011659,6.208269322387257,6.054219375948402
token_length_median,4.8,5.0,5.6,5.8,5.4
token_length_std,3.3804139101804056,3.3667015950146335,3.2403572536815615,3.207511252426656,3.182306789276613
sentence_length_mean,23.44373919967261,24.907842401500936,24.132008145363407,21.768304093567252,23.033291562238933
sentence_length_median,23.0,23.2,22.8,20.7,23.2
sentence_length_std,11.930496574763264,12.903622203556171,8.040743554270108,7.064312171168632,7.290556132382759
syllables_per_token_mean,1.7187777011832583,1.7373813390176938,1.817685777623992,1.8910794246435896,1.8326538342346759
syllables_per_token_median,1.0,1.0,1.2,1.8,1.4
syllables_per_token_std,1.0278883115648898,1.044624987269287,1.0779385095722038,1.1006136501157782,1.0566713872752607
n_tokens,1743.2,923.8,520.2,405.4,373.0
n_unique_tokens,527.4,381.4,267.4,232.2,188.6
proportion_unique_tokens,0.41171850801904525,0.4143790254962374,0.5225732182591243,0.5723162681922803,0.5181208875238947
n_characters,10229.0,5430.8,3191.8,2576.8,2296.4
n_sentences,69.6,37.6,21.6,18.8,16.2
dependency_distance_mean,3.40392550968937,3.318785070025249,2.8231813311856033,2.769307352077999,2.845567313474345
dependency_distance_std,1.3244379096206103,1.216497768084462,0.4891857771164384,0.48870928105243594,0.5505007065236559
prop_adjacent_dependency_relation_mean,0.44104812137844185,0.44441796399253625,0.47549031532912817,0.4698900564749045,0.48573152739725717
prop_adjacent_dependency_relation_std,0.05903638699581544,0.061097945767373686,0.06727786236250609,0.051500388742411626,0.05213396306114604
pos_prop_NOUN,0.2501523475845602,0.2525440703762783,0.28044930271972346,0.2953213643982261,0.30424891191614656
pos_prop_PUNCT,0.1366224277043348,0.14056364375965377,0.10663926113260509,0.10526699490320882,0.11095269521404505
pos_prop_DET,0.05428412560355016,0.05548595227011825,0.05248113707730824,0.05610408347891098,0.06763882523458462
pos_prop_ADJ,0.10176820334989815,0.1081281892952403,0.12610098028925507,0.12760057764785454,0.116656112412448
pos_prop_ADP,0.10926123003805041,0.10984869768170631,0.1266403807460307,0.111879815435354,0.11827960921123029
pos_prop_NUM,0.010501998943513871,0.014731429254966052,0.011701481715176472,0.00960865325081007,0.0038188119108438557
pos_prop_PROPN,0.0797010781549973,0.07695783168613414,0.05033743618949686,0.03229092764353546,0.04064825814242429
pos_prop_AUX,0.036941519887056413,0.033805702685034675,0.03704555478707543,0.037796130716173146,0.02433200328065159
pos_prop_VERB,0.0803812195356525,0.07993439713188033,0.10196535744069038,0.12298348769546733,0.11349627494419164
pos_prop_ADV,0.03374890106744098,0.03099503201809256,0.02793995407216359,0.025051746322963815,0.021595847245384825
pos_prop_PRON,0.012799034159496413,0.011952379380968664,0.019029902026911218,0.019377354208666986,0.016603881445056208
pos_prop_CCONJ,0.039410973397845335,0.0386827286420091,0.034779176920026175,0.03666570365717746,0.0368354218791974
pos_prop_SCONJ,0.008978544429254798,0.007358012986934103,0.009222992569587907,0.008297089267184742,0.011448817467610969
pos_prop_PART,0.013353361322816424,0.012897271715397568,0.015344332000261477,0.012621865180994068,0.012276272620339737
connectives,54.0,27.8,14.4,7.6,8.0
duplicate_ngram_chr_fraction_6,0.06745959975806963,0.09483396114559361,0.040370058873002525,,0.07304953191805724
duplicate_ngram_chr_fraction_7,0.055557819916614175,0.07328673964106534,0.040370058873002525,,0.0765513771108052
duplicate_ngram_chr_fraction_8,0.046408889375000185,0.05637125421874685,0.040370058873002525,,0.0765513771108052
duplicate_ngram_chr_fraction_9,0.052838936815769386,0.0637060710710813,0.040370058873002525,,0.05938966093918806
duplicate_ngram_chr_fraction_10,0.0993204391008886,0.04716124613841488,0.040370058873002525,,0.0567656765676567
pos_prop_X,0.030660934909801492,0.023873720055317474,0.00356906692653047,0.0024813895781637717,0.007518796992481203
pos_prop_SYM,0.0020617592945920827,0.003446301478513514,0.003088549715277631,0.01240694789081886,0.0029800561042154948
pos_prop_INTJ,0.0009852216748768,0.0008658008658008,,,
