feature,human-cont,human-full,create,continue,explain
pos_prop_NOUN,0.17471324208607295,0.1793238626451365,0.1822655373407182,0.25418876045323513,0.17970479586774846
pos_prop_VERB,0.0964010590369871,0.0951719701695675,0.10255832885438494,0.09227603676113823,0.11299291637996711
pos_prop_DET,0.11890144603681012,0.11966880157485263,0.1293483250882829,0.17600312526757428,0.12898607994457656
pos_prop_PUNCT,0.14056654309841285,0.1392311946749099,0.12837705145809514,0.17426607300853383,0.10400460403005304
pos_prop_CCONJ,0.017476295913689825,0.01739483944839207,0.02765565035636412,0.043627936181750725,0.029457745626340754
pos_prop_PRON,0.0743827478717929,0.0716167741870555,0.06413965485996985,0.06610937009447156,0.05630311689456184
pos_prop_PROPN,0.04611567225413353,0.04898959678382604,0.05201978150972737,0.06057022576133801,0.057225814396454834
pos_prop_X,0.0033652509652509653,0.004552080344332855,0.0023295932410734767,0.008,0.0034370755329829325
pos_prop_ADP,0.10140275632439585,0.10452513858935246,0.09457412049320947,0.11065125438821817,0.11631980949994773
pos_prop_ADV,0.09291186428549074,0.08570887097102844,0.07563613853214415,0.07683374718155093,0.06082663646032031
pos_prop_AUX,0.061086346910710375,0.06066052458831358,0.06128273613909792,0.07052224790935296,0.06058424612769899
pos_prop_ADJ,0.02937737519852703,0.03318817972062625,0.03794272563078636,0.06695202214801495,0.04194448838039278
pos_prop_NUM,0.010600973871883891,0.010498544486717998,0.006444386579696477,0.00980392156862745,0.005975546314911413
pos_prop_PART,0.014424932469908969,0.013131655710195988,0.016819444145973483,0.009878528412820732,0.016629676887947274
pos_prop_SCONJ,0.020292644255083463,0.019069214312292027,0.021293159031059543,0.026715928875189088,0.028864802238867997
token_length_mean,5.475480855654732,5.486898161929098,5.59541749845957,6.776703420234393,5.596010992176575
token_length_median,4.6,4.6,4.6,6.2,5.0
token_length_std,3.132202280701014,3.1331540527004083,3.210435631146808,2.9170709210586017,3.0719735686392946
sentence_length_mean,11.871256038647342,11.888452189773787,12.654860198624904,12.54514896867838,16.387952488687784
sentence_length_median,11.6,11.6,12.4,12.2,16.4
sentence_length_std,6.103515138555883,6.050405472627073,6.47219708597415,4.741116110444645,6.1275767219013275
syllables_per_token_mean,1.822698766558323,1.8272522572542882,1.8698261021884108,2.069972691587996,1.8431850250013118
syllables_per_token_median,1.6,1.6,1.6,2.0,1.8
syllables_per_token_std,1.136057297818974,1.1344995422973987,1.1636986423641773,1.009440323910288,1.0510625802233424
n_tokens,556.8,628.0,447.8,103.2,232.0
n_unique_tokens,301.6,329.4,252.2,73.2,151.8
proportion_unique_tokens,0.5451938542375772,0.5257940936644055,0.5722480973853986,0.8136638997143942,0.657258753309693
n_characters,3132.2,3541.6,2554.2,586.8,1319.6
n_sentences,47.2,53.0,37.6,7.4,14.2
flesch_reading_ease,40.58535946993883,40.18268006366684,35.80302865325618,18.981984088447007,34.26777510887095
flesch_kincaid_grade,10.547635300460678,10.608072989612378,11.409343483286964,13.728285858522923,12.550884765603714
smog,11.846406609892494,11.894719596227578,12.746872281069448,13.7602677180387,13.933885731098451
gunning_fog,12.693140328222952,12.77832386520538,14.047550347786313,19.578762487143543,15.433878996069575
automated_readability_index,10.295142849457461,10.357516437572942,11.251846517057023,16.760847593643184,13.12118801749556
coleman_liau_index,13.89430744500865,13.967967780844802,14.69447344562036,16.556855153143772,15.29336034831555
lix,39.62108418843279,40.14619382154473,43.04388340946138,55.2690357393637,47.66488559515635
rix,3.3047621077416474,3.3645906174556623,3.9445168612899706,3.6708938120702825,5.107183257918551
dependency_distance_mean,2.552426159939489,2.584134310980946,2.594972294787643,2.239605860666905,3.024513950149531
dependency_distance_std,0.8716736151002504,0.8757739687713327,0.930032389249229,0.64834099531169,0.8483179739483828
prop_adjacent_dependency_relation_mean,0.4205900139409063,0.422446433586445,0.42963528011064733,0.4781445945732525,0.4388663415577498
prop_adjacent_dependency_relation_std,0.10581679553423733,0.10489898315691563,0.11372475789809548,0.07686830102957766,0.08973902850138661
entropy,8.529121362393337,9.544315209693869,7.182510068247052,1.5795418569883481,3.760238736515074
perplexity,8453.752746357995,21790.564441944687,2974.5178645535607,9.062644009362874,63.17559485654758
per_word_perplexity,11.744789356388694,28.10635734882079,5.016056997804299,0.15961946639879915,0.22680482850542666
n_stop_words,316.4,351.8,245.2,69.5,128.6
alpha_ratio,0.8524667054625539,0.8518060578578017,0.8639354607455811,0.8218123583640151,0.8905369928163228
mean_word_length,4.844933035560106,4.858643179467253,5.002868738063887,5.340742061249536,5.118030810058389
doc_length,647.8,729.8,517.2,115.6,258.8
top_ngram_chr_fraction_2,0.016278714800331346,0.016232934021829355,0.012483663083250388,0.01752642292335395,0.01667740892964277
oov_ratio,0.018609056264512296,0.020020899064798585,0.013573817403821842,0.029961183891314892,0.012874271593243563
first_order_coherence,0.4619111456523989,0.46074628687190194,0.47291017627598286,0.6004190590750013,0.6262410893945983
second_order_coherence,0.45297268344704333,0.4551459309887876,0.4787622154065049,0.6372613891407296,0.6146678189451915
connectives,25.6,26.6,15.2,4.6,11.0
top_ngram_chr_fraction_3,0.010031048483401002,0.014779532203626712,0.01229584831371642,,0.018782014797951052
duplicate_ngram_chr_fraction_5,0.011306235950539818,0.02373769935279762,0.014194358500500204,,
duplicate_ngram_chr_fraction_6,0.009553379508000955,0.020891129469506987,,,
duplicate_ngram_chr_fraction_7,,0.019192144610577996,,,
top_ngram_chr_fraction_4,,0.012809564474807857,0.013493253373313344,,
