,human,continue,explain,create
pos_prop_DET,0.08502772643253234,0.07425742574257425,0.08056872037914692,0.08143322475570032
pos_prop_ADJ,0.066543438077634,0.11221122112211221,0.10742496050552923,0.11563517915309446
pos_prop_NOUN,0.28650646950092423,0.297029702970297,0.30173775671406006,0.30293159609120524
pos_prop_AUX,0.05545286506469501,0.026402640264026403,0.018957345971563982,0.024429967426710098
pos_prop_PROPN,0.033271719038817,0.0016501650165016502,0.02527646129541864,0.013029315960912053
pos_prop_NUM,0.059149722735674676,0.01485148514851485,0.018957345971563982,0.019543973941368076
pos_prop_PUNCT,0.11645101663585952,0.13036303630363036,0.13270142180094788,0.13355048859934854
pos_prop_VERB,0.07763401109057301,0.10891089108910891,0.10584518167456557,0.08794788273615635
pos_prop_ADP,0.07578558225508318,0.07590759075907591,0.09636650868878358,0.0993485342019544
pos_prop_CCONJ,0.04066543438077634,0.052805280528052806,0.04107424960505529,0.043973941368078175
pos_prop_ADV,0.03512014787430684,0.0231023102310231,0.020537124802527645,0.016286644951140065
pos_prop_PRON,0.022181146025878003,0.0462046204620462,0.007898894154818325,0.043973941368078175
pos_prop_PART,0.024029574861367836,0.026402640264026403,0.02843601895734597,0.014657980456026058
pos_prop_SCONJ,0.0073937153419593345,0.009900990099009901,0.004739336492890996,0.003257328990228013
pos_prop_SYM,0.014787430683918669,,0.009478672985781991,
dependency_distance_mean,2.6587718298499126,2.9328702041732235,2.6943469071038524,2.7069475004783903
dependency_distance_std,0.8268456526832035,0.7466485690644691,0.867090993648494,0.6220508175104752
prop_adjacent_dependency_relation_mean,0.44967548695963055,0.43350012529347287,0.4492334453504758,0.4598816411251374
prop_adjacent_dependency_relation_std,0.06959220645483699,0.06281029186962328,0.10633212486776024,0.05391947179080299
entropy,14.24986066262485,17.511128450630405,17.43936383199509,16.322464823353695
perplexity,1543959.3208574255,40270447.716406286,37481717.24777812,12267509.524582693
per_word_perplexity,2853.8989294961652,66452.88402047243,59212.82345620556,19979.657206160737
token_length_mean,4.808602150537634,5.789575289575289,5.986767485822306,5.711281070745698
token_length_median,4.0,5.0,6.0,5.0
token_length_std,2.8367653817267153,3.1848045667672236,3.415993566464403,3.2497693525106364
sentence_length_mean,18.6,20.72,17.633333333333333,20.92
sentence_length_median,16.0,19.0,17.5,21.0
sentence_length_std,11.845674315968678,5.7724864659867325,7.045013997304919,7.064955767731317
syllables_per_token_mean,1.4817204301075269,1.7567567567567568,1.831758034026465,1.7762906309751434
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8425443080859232,1.0520721888918434,1.0435022325401906,1.0610666048876591
n_tokens,465,518,529,523
n_unique_tokens,241,265,262,254
proportion_unique_tokens,0.5182795698924731,0.5115830115830116,0.4952741020793951,0.48565965583174
n_characters,2316,3090,3282,3081
n_sentences,25,25,30,25
first_order_coherence,0.6959480742613474,0.8575094453990459,0.7482792622056501,0.818352489421765
second_order_coherence,0.6645478360030962,0.8336447503255762,0.7416159031646592,0.7937880482362665
passed_quality_check,True,True,True,True
n_stop_words,185.0,199.0,187.0,203.0
alpha_ratio,0.8096118299445472,0.8465346534653465,0.8341232227488151,0.8403908794788274
mean_word_length,4.280961182994455,5.099009900990099,5.184834123222749,5.017915309446254
doc_length,541.0,606.0,633.0,614.0
duplicate_ngram_chr_fraction_5,0.05563583815028902,,0.021063717746182202,0.055710306406685235
duplicate_ngram_chr_fraction_6,0.03106936416184971,,0.021063717746182202,0.03676880222841226
duplicate_ngram_chr_fraction_7,0.03106936416184971,,,0.0350974930362117
top_ngram_chr_fraction_2,0.014450867052023121,0.013885031935573451,0.023696682464454975,0.013927576601671309
top_ngram_chr_fraction_3,0.0328757225433526,0.021660649819494584,0.023959978936282253,0.007799442896935933
top_ngram_chr_fraction_4,0.024566473988439308,,0.011848341232227487,0.008913649025069638
oov_ratio,0.005545286506469501,0.0016501650165016502,0.001579778830963665,0.003257328990228013
flesch_reading_ease,62.60245161290325,37.182578378378395,33.97043698802776,35.32701261950288
flesch_kincaid_grade,9.148301075268819,13.22052972972973,12.901744801512287,13.529029445506698
smog,11.905187351434009,15.328187801962898,15.112257680678326,15.697141804513542
gunning_fog,12.515268817204301,17.091088803088805,17.034429741650914,17.62230210325048
automated_readability_index,10.51851612903226,16.198899613899613,15.58434152488973,15.93013384321224
coleman_liau_index,10.883182795698925,16.814131274131267,17.723553875236295,16.36741873804971
lix,44.83655913978495,61.83969111969112,62.05677378701954,61.26416826003825
rix,4.88,8.52,7.833333333333333,8.44
connectives,12,5,8,5
connectives_cap,2,2,3,2
duplicate_ngram_chr_fraction_8,,,,0.026740947075208913
duplicate_ngram_chr_fraction_9,,,,0.026740947075208913
duplicate_ngram_chr_fraction_10,,,,0.026740947075208913
