human,ashuman,asmachine
21,21,21
26,15,18
36,30,31
31,26,28
24,22,27
39,25,35
26,16,30
22,29,31
27,15,26
22,29,32
36,18,29
22,22,33
31,37,26
24,32,29
20,26,17
36,22,25
19,30,31
28,24,30
21,27,18
31,32,21
24,16,19
26,31,33
18,19,26
29,24,31
26,18,23
32,33,25
32,21,26
40,28,30
32,24,32
39,30,18
33,29,31
21,22,16
27,18,30
29,30,31
33,27,29
29,22,25
35,21,25
37,17,21
28,30,23
33,16,22
30,25,25
23,28,30
25,13,27
25,28,28
38,30,35
31,33,16
23,22,32
37,18,28
51,26,25
53,19,26
23,24,34
27,27,26
25,23,34
39,25,29
27,26,24
23,29,29
33,17,33
23,36,27
19,23,22
31,23,19
29,24,25
42,26,20
29,17,22
32,15,14
24,20,28
37,25,27
42,26,23
27,24,19
23,17,25
38,29,17
28,24,27
50,32,16
28,24,26
24,18,30
11,24,22
22,20,23
41,16,31
25,19,17
35,17,34
34,23,30
22,18,32
18,15,18
36,24,32
22,22,25
21,23,30
28,22,28
23,26,24
31,17,35
25,18,30
32,19,29
39,29,18
34,26,29
29,29,24
39,25,27
20,23,26
25,16,15
21,31,31
21,20,26
26,30,30
15,20,24
