gpt,human
28,28
28,25
38,35
37,27
24,12
26,23
36,42
33,36
33,28
25,25
24,29
24,24
26,40
24,28
21,26
33,38
29,37
26,15
27,29
24,27
26,32
28,29
27,27
28,41
30,16
22,31
23,31
21,20
25,37
28,26
25,26
34,28
22,26
26,33
20,22
30,34
37,35
26,26
26,27
19,23
27,29
34,23
26,28
23,31
24,15
24,35
29,30
33,33
20,27
22,26
27,27
24,29
31,32
24,31
23,27
36,32
22,25
22,21
27,34
25,21
21,30
27,31
26,36
29,24
21,22
25,22
19,23
23,21
28,26
29,24
22,31
23,33
32,31
37,46
31,30
25,18
22,27
25,35
39,45
25,18
23,23
32,27
20,20
25,25
23,35
34,37
24,30
22,36
28,25
29,21
32,21
24,25
25,34
23,21
23,26
28,31
31,34
26,27
24,15
29,27
