human,continue,explain,create
25.5,23.0,26.0,27.0
14.0,22.0,24.0,31.5
14.5,19.0,26.5,26.5
25.0,23.0,25.0,23.0
26.0,23.5,26.0,26.0
19.5,19.0,27.0,30.0
15.0,24.0,22.0,23.5
19.5,34.5,22.0,28.0
21.0,26.0,26.0,27.0
16.0,28.0,22.5,22.0
18.0,23.0,26.0,28.5
21.0,22.0,21.0,25.0
9.0,21.5,19.0,23.0
27.0,24.5,31.0,23.0
16.0,33.0,28.0,35.5
30.5,29.0,31.5,20.0
24.0,23.0,27.0,30.0
18.0,23.0,22.5,21.0
14.0,20.0,32.0,19.0
18.0,20.0,27.0,23.5
19.0,24.5,21.5,23.5
20.0,21.0,27.0,28.0
14.0,19.5,32.5,18.0
12.0,19.0,21.5,26.5
20.0,26.0,23.0,23.0
32.0,26.0,23.0,31.5
15.5,32.5,26.0,30.0
19.0,26.5,22.5,19.0
26.0,19.0,29.0,26.0
26.0,28.5,29.5,26.5
18.5,22.0,23.0,25.0
19.0,28.0,27.0,28.0
23.5,24.0,24.0,21.0
18.0,23.0,25.0,26.0
18.5,23.0,24.0,39.0
34.0,25.5,25.0,23.0
21.0,24.0,23.0,26.5
21.0,26.5,20.0,26.5
24.0,28.0,25.5,20.0
14.0,22.5,35.0,30.0
16.0,29.0,26.0,26.0
20.0,23.0,22.0,27.0
20.0,24.0,26.0,19.5
20.0,28.5,26.0,29.0
23.0,25.0,48.0,20.0
16.0,21.0,24.0,28.0
14.0,21.0,22.0,32.0
24.5,26.0,24.0,26.0
14.0,26.0,22.0,23.0
18.5,27.0,23.5,23.0
20.5,29.0,26.0,24.0
26.0,29.5,25.5,40.0
18.0,24.5,32.0,25.0
21.0,20.5,30.0,21.0
15.0,27.0,22.0,36.5
19.0,20.0,20.0,22.0
22.0,25.0,23.5,28.0
23.0,25.0,24.5,29.5
22.0,24.5,24.0,30.0
20.0,21.5,24.5,31.5
17.0,22.5,34.0,22.0
24.0,23.5,26.0,24.0
17.0,19.5,28.0,34.0
21.0,22.0,23.0,26.5
23.0,19.5,28.0,27.5
15.0,22.0,21.0,22.0
21.0,19.0,23.0,23.5
14.0,24.5,28.5,24.0
13.0,25.0,22.0,22.0
11.0,17.0,21.0,25.0
15.0,20.0,26.5,20.0
11.0,19.0,22.0,16.0
15.0,30.0,25.0,24.0
21.0,23.5,21.0,31.0
18.0,25.0,26.0,29.0
26.5,26.0,29.5,23.0
22.0,29.0,28.0,30.0
20.0,49.0,21.5,21.0
18.0,25.0,31.0,26.0
23.0,23.0,25.5,26.5
14.0,23.0,19.5,24.0
21.0,26.0,23.5,25.0
21.0,22.0,27.0,27.5
26.5,29.5,30.0,29.0
14.0,31.0,22.0,26.5
20.0,23.0,21.0,23.0
20.0,26.0,25.5,18.0
17.5,21.5,27.0,28.0
14.0,27.0,19.5,22.5
16.5,33.0,24.5,19.0
12.0,22.0,21.0,25.0
24.0,25.5,36.0,28.0
14.5,25.0,26.0,22.0
19.0,24.0,23.0,21.0
11.0,14.0,16.0,26.0
21.0,24.5,26.0,29.5
16.0,24.0,27.0,25.0
23.0,26.5,17.0,20.0
25.5,24.0,26.0,24.0
16.0,20.5,23.0,32.0
