,human-full,continue,human-cont,create,explain
dependency_distance_mean,2.45199928706512,2.5163833401979,2.5453516860266467,2.6121362625937543,2.546554374432561
dependency_distance_std,0.8624860247937494,0.395378015838173,0.8386364562429429,0.4559426724543299,0.6509445154665144
prop_adjacent_dependency_relation_mean,0.4563474346112562,0.4691211987804992,0.4424642468419918,0.49471572976650685,0.5122720700046088
prop_adjacent_dependency_relation_std,0.1073724348426372,0.08419547193169738,0.10125116385484495,0.059983735031757655,0.06304617390553652
passed_quality_check,True,True,True,True,True
n_stop_words,476.0,228.0,613.0,236.0,151.0
alpha_ratio,0.8388791593695272,0.8960784313725491,0.8427672955974843,0.9042145593869731,0.8852941176470588
mean_word_length,4.1243432574430825,4.578431372549019,4.1257861635220126,4.626436781609195,4.605882352941176
doc_length,1142.0,510.0,1431.0,522.0,340.0
duplicate_ngram_chr_fraction_5,0.023358697575650327,,0.009853603603603604,,0.03870967741935484
duplicate_ngram_chr_fraction_6,0.015926384710670677,,0.009853603603603604,,0.03870967741935484
top_ngram_chr_fraction_2,0.0037161564324898247,0.012567324955116697,0.005067567567567568,0.006939625260235947,0.013440860215053764
top_ngram_chr_fraction_3,0.004247035922845514,,,,0.012903225806451613
top_ngram_chr_fraction_4,0.006370553884268271,,,,0.01935483870967742
oov_ratio,0.006129597197898424,,0.005590496156533892,,
entropy,33.194918104977695,13.241650850538074,41.78763166200195,12.971806167141214,8.395693580283625
perplexity,260837338538936.25,563346.8829625183,1.406493866493816e+18,430114.2573499756,4427.95698863207
per_word_perplexity,228403974202.2209,1104.6017312990555,982874819352771.5,823.9736730842444,13.023402907741382
first_order_coherence,0.6961682051686304,0.7805393934249878,0.7287171890122303,0.7892701327800751,0.7586275211402348
second_order_coherence,0.6628555433316664,0.7810527496039867,0.6828498840332031,0.7932076624461583,0.7378254601588616
flesch_reading_ease,73.12191278089628,70.63250000000004,72.874183639399,63.04865512159178,60.8222404371585
flesch_kincaid_grade,7.187678541655089,7.754999999999999,7.346507989506321,9.563478260869562,9.827213114754098
smog,10.064110947511566,10.302915286807346,10.125756701596842,11.882522634951826,12.457975602129121
gunning_fog,10.19366049760092,10.604395604395606,10.351557357500596,12.784966838614592,13.379234972677597
automated_readability_index,9.163722929287317,10.8907032967033,9.269647030765562,12.41080600589536,12.379322404371585
coleman_liau_index,10.241267159450892,11.93441758241758,10.113322203672784,12.194999999999997,12.259934426229506
lix,39.42290520387558,45.41208791208791,38.39976150727403,50.18275607958732,48.53005464480874
rix,3.789473684210526,4.884615384615385,3.642857142857143,6.086956521739131,5.733333333333333
pos_prop_DET,0.08581436077057793,0.08627450980392157,0.07547169811320754,0.08045977011494253,0.09705882352941177
pos_prop_NUM,0.01838879159369527,0.0058823529411764705,0.018867924528301886,0.0038314176245210726,0.014705882352941176
pos_prop_PUNCT,0.15148861646234676,0.1,0.14605171208944795,0.09195402298850575,0.10294117647058823
pos_prop_NOUN,0.20140105078809106,0.24313725490196078,0.1893780573025856,0.23754789272030652,0.23823529411764705
pos_prop_ADJ,0.05516637478108581,0.03725490196078431,0.053109713487071976,0.06896551724137931,0.06764705882352941
pos_prop_VERB,0.11471103327495621,0.14901960784313725,0.12159329140461216,0.13218390804597702,0.12058823529411765
pos_prop_ADP,0.09106830122591944,0.11960784313725491,0.09294199860237597,0.11685823754789272,0.12058823529411765
pos_prop_PRON,0.07180385288966724,0.06470588235294118,0.07058001397624039,0.08237547892720307,0.05588235294117647
pos_prop_PROPN,0.063922942206655,0.00980392156862745,0.07127882599580712,0.017241379310344827,0.029411764705882353
pos_prop_AUX,0.0446584938704028,0.050980392156862744,0.04821802935010482,0.04980842911877394,0.058823529411764705
pos_prop_PART,0.03239929947460595,0.03137254901960784,0.033542976939203356,0.02681992337164751,0.01764705882352941
pos_prop_SCONJ,0.013134851138353765,0.027450980392156862,0.012578616352201259,0.02681992337164751,0.008823529411764706
pos_prop_ADV,0.03239929947460595,0.03529411764705882,0.03563941299790356,0.034482758620689655,0.03529411764705882
pos_prop_CCONJ,0.023642732049036778,0.0392156862745098,0.030747728860936407,0.03065134099616858,0.03235294117647059
token_length_mean,4.731784582893347,5.004395604395604,4.701168614357262,5.00635593220339,5.019672131147541
token_length_median,4.0,4.0,4.0,4.0,4.0
token_length_std,2.48583596558334,2.5193716331487788,2.420181280883138,2.587036183027852,2.6425782040713877
sentence_length_mean,16.614035087719298,17.5,17.114285714285714,20.52173913043478,20.333333333333332
sentence_length_median,14.0,17.0,14.5,19.0,19.0
sentence_length_std,11.455105941854914,4.457060086580011,10.834525313806331,5.5236217263155645,9.399763590407769
syllables_per_token_mean,1.3812038014783528,1.4,1.3781302170283807,1.4533898305084745,1.481967213114754
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7532999753539996,0.7340988345591477,0.744320180179756,0.7985349088014546,0.8379342665093688
n_tokens,947,455,1198,472,305
n_unique_tokens,470,272,560,288,183
proportion_unique_tokens,0.4963041182682154,0.5978021978021978,0.4674457429048414,0.6101694915254238,0.6
n_characters,4710,2335,5904,2415,1566
n_sentences,57,26,70,23,15
connectives,18,15,26,18,12
duplicate_ngram_chr_fraction_7,,,0.009853603603603604,,0.03870967741935484
duplicate_ngram_chr_fraction_8,,,0.009853603603603604,,
