,human-full,continue,explain,human-cont,create
entropy,24.378200639072766,9.058120641061148,13.64424917826134,21.754668197760637,12.428008201787915
perplexity,38665000157.18699,8587.995551953698,842601.305807122,2804996695.2619295,249698.1835689633
per_word_perplexity,40276041.83040311,23.65838995028567,1632.948267068066,3303883.033288492,495.4329039066732
passed_quality_check,True,True,True,True,True
n_stop_words,331.0,148.0,181.0,292.0,197.0
alpha_ratio,0.8614583333333333,0.9173553719008265,0.8682170542635659,0.8610129564193169,0.9027777777777778
mean_word_length,4.682291666666667,5.311294765840221,4.790697674418604,4.733804475853946,5.14484126984127
doc_length,960.0,363.0,516.0,849.0,504.0
duplicate_ngram_chr_fraction_5,0.04583020285499624,,,0.010524100189433803,0.015106732348111659
duplicate_ngram_chr_fraction_6,0.03681442524417731,,,0.010524100189433803,0.015106732348111659
top_ngram_chr_fraction_2,0.00845229151014275,0.012405848471422242,0.010259917920656635,0.009471690170490423,0.016420361247947456
top_ngram_chr_fraction_3,0.004507888805409466,,0.010259917920656635,0.008840244159124395,0.009852216748768473
top_ngram_chr_fraction_4,0.0067618332081141996,,,0.01073458219322248,
oov_ratio,0.009375,,0.005813953488372093,0.009422850412249705,0.001984126984126984
flesch_reading_ease,55.8368735849057,36.18426136363638,51.5899525584548,54.37897179627606,44.02704656862747
flesch_kincaid_grade,9.684541509433963,13.336174242424246,10.401497797356829,9.89218054034319,11.869621459694986
smog,12.446307210317908,15.247664890283005,12.896187039172386,12.602617957971052,14.314028922438442
gunning_fog,13.057584905660377,16.977272727272727,13.680650626906136,13.270159425581113,15.667429193899785
automated_readability_index,11.383148584905662,15.886500000000005,12.303192138258218,11.743576122672515,14.258120915032684
coleman_liau_index,12.832405660377358,16.476848484848485,13.718061674008812,13.273360107095048,15.26771241830065
lix,47.738301886792456,61.534090909090914,50.06065740426973,48.57031154922721,54.419117647058826
rix,5.22,8.4375,5.6923076923076925,5.363636363636363,6.75
dependency_distance_mean,2.597000310431272,2.514735236598627,2.538465714479437,2.6049928869665737,2.5674549483709534
dependency_distance_std,0.7578301904978766,0.37101284786437994,0.5498798684784034,0.7844059756060044,0.3813137589966207
prop_adjacent_dependency_relation_mean,0.4784463605967078,0.48133345376959924,0.4999078461335966,0.4762740636106882,0.4729449096536693
prop_adjacent_dependency_relation_std,0.08265865131456059,0.051941359488346515,0.05380971453269664,0.08371703081012245,0.05269994049602672
first_order_coherence,0.740677784900276,0.866957410176595,0.7664483416080475,0.742284145466117,0.7867389943288721
second_order_coherence,0.7256530790279309,0.8471883833408356,0.7731604253252348,0.7284782358578273,0.7677045816724951
pos_prop_NOUN,0.27708333333333335,0.24793388429752067,0.28488372093023256,0.27326266195524146,0.26785714285714285
pos_prop_NUM,0.025,,0.011627906976744186,0.02237926972909305,0.011904761904761904
pos_prop_PUNCT,0.11041666666666666,0.08264462809917356,0.12015503875968993,0.11307420494699646,0.08531746031746032
pos_prop_PROPN,0.04375,0.03581267217630854,0.03875968992248062,0.04711425206124853,0.017857142857142856
pos_prop_DET,0.07708333333333334,0.06611570247933884,0.08139534883720931,0.0800942285041225,0.10119047619047619
pos_prop_ADJ,0.13229166666666667,0.11294765840220386,0.1182170542635659,0.13427561837455831,0.12698412698412698
pos_prop_ADP,0.11875,0.1184573002754821,0.1182170542635659,0.11307420494699646,0.12103174603174603
pos_prop_VERB,0.07604166666666666,0.11019283746556474,0.09496124031007752,0.07538280329799764,0.11904761904761904
pos_prop_ADV,0.022916666666666665,0.030303030303030304,0.013565891472868217,0.024734982332155476,0.01984126984126984
pos_prop_CCONJ,0.042708333333333334,0.03856749311294766,0.04263565891472868,0.04240282685512368,0.02976190476190476
pos_prop_PRON,0.013541666666666667,0.046831955922865015,0.027131782945736434,0.012956419316843345,0.01984126984126984
pos_prop_AUX,0.04375,0.05509641873278237,0.040697674418604654,0.043580683156654886,0.04563492063492063
pos_prop_SCONJ,0.004166666666666667,0.024793388429752067,0.003875968992248062,0.0035335689045936395,0.011904761904761904
pos_prop_PART,0.008333333333333333,0.030303030303030304,0.003875968992248062,0.009422850412249705,0.01984126984126984
pos_prop_SYM,0.004166666666666667,,,0.004711425206124852,0.001984126984126984
token_length_mean,5.16627358490566,5.733333333333333,5.308370044052864,5.240963855421687,5.546840958605665
token_length_median,4.5,5.0,5.0,5.0,5.0
token_length_std,2.9455665887779356,3.2053616698187795,2.934988759305974,2.9581250859503294,3.2478392077453813
sentence_length_mean,16.96,20.625,17.46153846153846,16.977272727272727,19.125
sentence_length_median,16.0,18.5,16.5,16.0,18.0
sentence_length_std,8.959821426791942,8.809618323173826,5.884992446441589,9.233064684657764,7.0196895705342035
syllables_per_token_mean,1.5813679245283019,1.7696969696969698,1.6255506607929515,1.5983935742971886,1.6949891067538125
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8838071678338891,1.0335243758351143,0.9296198033126322,0.8988450661063138,1.0512970253982385
n_tokens,848,330,454,747,459
n_unique_tokens,402,204,240,377,249
proportion_unique_tokens,0.4740566037735849,0.6181818181818182,0.5286343612334802,0.5046854082998661,0.5424836601307189
n_characters,4495,1928,2472,4019,2593
n_sentences,50,16,26,44,24
connectives,11,9,8,11,10
