,explain,human-full,create,human-cont,continue
first_order_coherence,0.7972884476184845,0.740677784900276,0.7530121965841814,0.742284145466117,0.7639218672462131
second_order_coherence,0.8155926746480605,0.7256530790279309,0.75887854326339,0.7284782358578273,0.7718061262911017
passed_quality_check,True,True,True,True,True
n_stop_words,162.0,331.0,152.0,292.0,162.0
alpha_ratio,0.8848484848484849,0.8614583333333333,0.8728448275862069,0.8610129564193169,0.8896247240618101
mean_word_length,5.185858585858586,4.682291666666667,5.077586206896552,4.733804475853946,5.181015452538631
doc_length,495.0,960.0,464.0,849.0,453.0
duplicate_ngram_chr_fraction_5,0.08964143426294821,0.04583020285499624,,0.010524100189433803,
duplicate_ngram_chr_fraction_6,0.07436918990703852,0.03681442524417731,,0.010524100189433803,
duplicate_ngram_chr_fraction_7,0.07436918990703852,,,,
duplicate_ngram_chr_fraction_8,0.07436918990703852,,,,
top_ngram_chr_fraction_2,0.0099601593625498,0.00845229151014275,0.01264907842428623,0.009471690170490423,0.012759752096244987
top_ngram_chr_fraction_3,0.03054448871181939,0.004507888805409466,0.01084206722081677,0.008840244159124395,
oov_ratio,0.00808080808080808,0.009375,0.00646551724137931,0.009422850412249705,0.002207505518763797
entropy,11.102371294619294,24.378200639072766,11.441361872485068,21.754668197760637,11.314623113976966
perplexity,66328.25767305633,38665000157.18699,93093.70751103308,2804996695.2619295,82012.18509916289
per_word_perplexity,133.99648014758856,40276041.83040311,200.63299032550233,3303883.033288492,181.0423512122801
token_length_mean,5.633109619686801,5.16627358490566,5.534772182254197,5.240963855421687,5.755667506297229
token_length_median,5.0,4.5,5.0,5.0,5.0
token_length_std,3.1650460863114924,2.9455665887779356,3.1765574942138723,2.9581250859503294,3.038501780201757
sentence_length_mean,23.526315789473685,16.96,18.130434782608695,16.977272727272727,16.541666666666668
sentence_length_median,20.0,16.0,16.0,16.0,18.0
sentence_length_std,10.95622111694698,8.959821426791942,8.017938300683836,9.233064684657764,6.487033006099338
syllables_per_token_mean,1.6644295302013423,1.5813679245283019,1.7122302158273381,1.5983935742971886,1.7405541561712847
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9502907002893267,0.8838071678338891,0.9957555316919697,0.8988450661063138,1.0041188200356215
n_tokens,447,848,417,747,397
n_unique_tokens,231,402,251,377,237
proportion_unique_tokens,0.5167785234899329,0.4740566037735849,0.6019184652278178,0.5046854082998661,0.5969773299748111
n_characters,2567,4495,2356,4019,2347
n_sentences,19,50,23,44,24
dependency_distance_mean,2.897911918122234,2.597000310431272,2.59392604638344,2.6049928869665737,2.5698301429174273
dependency_distance_std,0.7068399444379903,0.7578301904978766,0.5464325012377503,0.7844059756060044,0.6082780404947119
prop_adjacent_dependency_relation_mean,0.4984300056916882,0.4784463605967078,0.464549279188004,0.4762740636106882,0.465259651215111
prop_adjacent_dependency_relation_std,0.07625026112002484,0.08265865131456059,0.061132024139633596,0.08371703081012245,0.06486323764454163
flesch_reading_ease,42.14505121865065,55.8368735849057,43.57793243665938,54.37897179627606,42.79432672124267
flesch_kincaid_grade,13.225531614270576,9.684541509433963,11.685186111979984,9.89218054034319,11.399789042821162
smog,14.703951732595929,12.446307210317908,13.6494047153753,12.602617957971052,13.81666964889586
gunning_fog,16.390392087601555,13.057584905660377,14.734188301532686,13.270159425581113,15.080142737195633
automated_readability_index,16.865104203461676,11.383148584905662,13.70399436972162,11.743576122672515,13.95002728799328
coleman_liau_index,16.064519015659958,12.832405660377358,15.111846522781775,13.273360107095048,16.253904282115872
lix,60.215353820793595,47.738301886792456,55.0608904181003,48.57031154922721,59.11093618807725
rix,8.631578947368421,5.22,6.695652173913044,5.363636363636363,7.041666666666667
pos_prop_NOUN,0.31717171717171716,0.27708333333333335,0.28448275862068967,0.27326266195524146,0.26490066225165565
pos_prop_NUM,0.022222222222222223,0.025,0.028017241379310345,0.02237926972909305,0.004415011037527594
pos_prop_VERB,0.09494949494949495,0.07604166666666666,0.10775862068965517,0.07538280329799764,0.11699779249448124
pos_prop_DET,0.06464646464646465,0.07708333333333334,0.09267241379310345,0.0800942285041225,0.06622516556291391
pos_prop_ADJ,0.13535353535353536,0.13229166666666667,0.10991379310344827,0.13427561837455831,0.12362030905077263
pos_prop_ADP,0.12323232323232323,0.11875,0.11637931034482758,0.11307420494699646,0.11037527593818984
pos_prop_PROPN,0.030303030303030304,0.04375,0.028017241379310345,0.04711425206124853,0.037527593818984545
pos_prop_PRON,0.012121212121212121,0.013541666666666667,0.004310344827586207,0.012956419316843345,0.03532008830022075
pos_prop_AUX,0.030303030303030304,0.04375,0.03879310344827586,0.043580683156654886,0.039735099337748346
pos_prop_PUNCT,0.09090909090909091,0.11041666666666666,0.09913793103448276,0.11307420494699646,0.11037527593818984
pos_prop_SCONJ,0.010101010101010102,0.004166666666666667,0.0021551724137931034,0.0035335689045936395,0.008830022075055188
pos_prop_CCONJ,0.03636363636363636,0.042708333333333334,0.040948275862068964,0.04240282685512368,0.024282560706401765
pos_prop_ADV,0.020202020202020204,0.022916666666666665,0.03017241379310345,0.024734982332155476,0.02869757174392936
pos_prop_PART,0.010101010101010102,0.008333333333333333,0.010775862068965518,0.009422850412249705,0.02869757174392936
pos_prop_SYM,0.00202020202020202,0.004166666666666667,0.00646551724137931,0.004711425206124852,
connectives,9,11,5,11,12
top_ngram_chr_fraction_4,,0.0067618332081141996,,0.01073458219322248,
