,explain,human-full,create,human-cont,continue
entropy,11.15498734399435,30.30193958613421,10.186801793636244,28.506384103127917,8.701511550281467
perplexity,69911.63343046042,14453237966831.176,26550.445166683556,2399746213048.3677,6011.992782048846
per_word_perplexity,146.87317947575718,11731524323.726604,63.67013229420517,2045819448.4640815,15.989342505449057
passed_quality_check,True,True,True,True,True
n_stop_words,125.0,376.0,117.0,365.0,113.0
alpha_ratio,0.8214285714285714,0.8165584415584416,0.8177458033573142,0.8218243819266837,0.8164893617021277
mean_word_length,5.071428571428571,4.702922077922078,4.995203836930456,4.73998294970162,4.800531914893617
doc_length,476.0,1232.0,417.0,1173.0,376.0
top_ngram_chr_fraction_2,0.004305705059203444,0.007360518180479906,0.020712510356255178,0.010741138560687433,0.005703422053231939
top_ngram_chr_fraction_3,0.023322569070685324,0.007654938907699102,0.01739850869925435,0.00797913150222495,0.024714828897338403
oov_ratio,0.0021008403361344537,0.012987012987012988,,0.011935208866155157,0.005319148936170213
flesch_reading_ease,34.66734629391604,42.92666000380737,39.373606719367615,42.804779187817275,36.69919029552716
flesch_kincaid_grade,12.450530205655529,12.28918903483724,11.663300395256922,12.182949238578683,13.000397364217253
smog,14.314028922438442,14.413705625259887,14.424011203321125,14.294559927831006,14.992508632218648
gunning_fog,15.943487574978576,15.806586712354846,16.243741765480898,15.636345177664976,16.642891373801916
automated_readability_index,14.813086975149957,14.234650866171712,13.851778656126484,14.102649746192895,14.489492811501599
coleman_liau_index,17.502622107969156,14.65192233009709,16.569855072463763,14.75987817258883,15.318083067092644
lix,60.42427163667523,53.59413668379973,56.84123847167325,53.40558375634518,55.98422523961661
rix,7.166666666666667,6.745098039215686,6.454545454545454,6.64,7.125
dependency_distance_mean,2.3978786291106133,2.741940171275217,2.6479545071956063,2.7316920594950362,2.760636712979304
dependency_distance_std,0.6297519730481963,0.766784524984456,0.6212751711126724,0.7180669435294667,0.677903905034746
prop_adjacent_dependency_relation_mean,0.4704945240754186,0.46940874842840885,0.44026035998593954,0.4649224844154331,0.45977115536804464
prop_adjacent_dependency_relation_std,0.07214217234312444,0.07696319187609915,0.09456088636524347,0.07469151147837706,0.05403834016171051
first_order_coherence,0.7188729514246401,0.7394922333955765,0.7041216577802386,0.7381445795905833,0.6664844314257304
second_order_coherence,0.7120917453007265,0.6976534114884478,0.6708169728517532,0.707006835572732,0.6788256551538195
pos_prop_ADJ,0.12394957983193278,0.10551948051948051,0.14628297362110312,0.10400682011935208,0.11436170212765957
pos_prop_NOUN,0.2920168067226891,0.2621753246753247,0.27577937649880097,0.26342710997442453,0.30319148936170215
pos_prop_PUNCT,0.17436974789915966,0.15827922077922077,0.1606714628297362,0.15430520034100598,0.14361702127659576
pos_prop_DET,0.046218487394957986,0.06818181818181818,0.05755395683453238,0.06649616368286446,0.05851063829787234
pos_prop_ADV,0.02100840336134454,0.025162337662337664,0.011990407673860911,0.027280477408354646,0.007978723404255319
pos_prop_NUM,0.0063025210084033615,0.036525974025974024,0.014388489208633094,0.03495311167945439,0.02127659574468085
pos_prop_VERB,0.0819327731092437,0.06737012987012987,0.08633093525179857,0.07246376811594203,0.06914893617021277
pos_prop_ADP,0.09243697478991597,0.10714285714285714,0.09592326139088729,0.10656436487638533,0.10106382978723404
pos_prop_CCONJ,0.046218487394957986,0.041396103896103896,0.047961630695443645,0.041773231031543054,0.034574468085106384
pos_prop_PRON,0.012605042016806723,0.00974025974025974,0.019184652278177457,0.00937766410912191,0.010638297872340425
pos_prop_PROPN,0.06512605042016807,0.07467532467532467,0.050359712230215826,0.07075873827791987,0.05053191489361702
pos_prop_AUX,0.02100840336134454,0.036525974025974024,0.023980815347721823,0.040068201193520885,0.04521276595744681
pos_prop_PART,0.014705882352941176,0.00487012987012987,0.007194244604316547,0.005967604433077579,0.023936170212765957
pos_prop_SCONJ,0.0021008403361344537,0.0008116883116883117,0.002398081534772182,0.0017050298380221654,0.005319148936170213
token_length_mean,5.974293059125964,5.4281553398058255,5.826086956521739,5.452791878172589,5.5495207667731625
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,3.2017600118929046,3.2765989197220824,3.2148050710132448,3.2804690178372167,3.1961850403049357
sentence_length_mean,16.208333333333332,20.19607843137255,15.681818181818182,19.7,19.5625
sentence_length_median,14.0,17.0,14.5,17.0,17.5
sentence_length_std,9.055289276930301,11.429270314215914,6.341682911401384,10.978615577567146,8.845682209417202
syllables_per_token_mean,1.8406169665809768,1.6951456310679611,1.791304347826087,1.7025380710659899,1.7763578274760383
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0733009553191495,1.040106290384039,1.0618194844310065,1.0460676448424007,1.0759423359540026
n_tokens,389,1030,345,985,313
n_unique_tokens,248,500,208,478,207
proportion_unique_tokens,0.6375321336760925,0.4854368932038835,0.6028985507246377,0.4852791878172589,0.6613418530351438
n_characters,2414,5794,2083,5560,1805
n_sentences,24,51,22,50,16
connectives,11,16,6,17,7
duplicate_ngram_chr_fraction_5,,0.01795966436037097,,0.018720270062912384,
duplicate_ngram_chr_fraction_6,,0.005005152362726336,,0.005217124443762468,
duplicate_ngram_chr_fraction_7,,0.005005152362726336,,0.005217124443762468,
duplicate_ngram_chr_fraction_8,,0.005005152362726336,,0.005217124443762468,
pos_prop_X,,0.0008116883116883117,,,0.0026595744680851063
pos_prop_SYM,,0.0008116883116883117,,0.0008525149190110827,0.007978723404255319
