,explain,human-full,create,human-cont,continue
first_order_coherence,0.8265525980999595,0.7394922333955765,0.7537492699921131,0.7381445795905833,0.8564853556454182
second_order_coherence,0.816986878712972,0.6976534114884478,0.7096245095685676,0.707006835572732,0.863502295811971
entropy,14.488223238689866,30.30193958613421,15.815516465148914,28.506384103127917,10.423627765591075
perplexity,1959545.7393161524,14453237966831.176,7389099.74757826,2399746213048.3677,33645.270169380165
per_word_perplexity,4205.03377535655,11731524323.726604,12940.630030785043,2045819448.4640815,93.2001943750143
passed_quality_check,True,True,True,True,True
n_stop_words,129.0,376.0,169.0,365.0,118.0
alpha_ratio,0.8090128755364807,0.8165584415584416,0.8108581436077058,0.8218243819266837,0.8337950138504155
mean_word_length,5.070815450643777,4.702922077922078,4.82661996497373,4.73998294970162,5.0609418282548475
doc_length,466.0,1232.0,571.0,1173.0,361.0
top_ngram_chr_fraction_2,0.025688073394495414,0.007360518180479906,0.015595757953836557,0.010741138560687433,0.02120640904806786
top_ngram_chr_fraction_3,0.014311926605504587,0.007654938907699102,0.016219588271990017,0.00797913150222495,0.024505183788878417
oov_ratio,0.002145922746781116,0.012987012987012988,0.0017513134851138354,0.011935208866155157,0.002770083102493075
dependency_distance_mean,2.805080733808675,2.741940171275217,2.785013222416455,2.7316920594950362,2.670598054140887
dependency_distance_std,0.5871275987682626,0.766784524984456,0.7251363392943319,0.7180669435294667,0.5026131316088736
prop_adjacent_dependency_relation_mean,0.43494240911120696,0.46940874842840885,0.44273646184755,0.4649224844154331,0.469944755518184
prop_adjacent_dependency_relation_std,0.06147198135196962,0.07696319187609915,0.061310631149730094,0.07469151147837706,0.06357879913232303
pos_prop_ADP,0.07081545064377683,0.10714285714285714,0.08056042031523643,0.10656436487638533,0.09141274238227147
pos_prop_DET,0.07081545064377683,0.06818181818181818,0.07530647985989491,0.06649616368286446,0.07202216066481995
pos_prop_ADJ,0.12446351931330472,0.10551948051948051,0.1330998248686515,0.10400682011935208,0.1440443213296399
pos_prop_NOUN,0.27682403433476394,0.2621753246753247,0.27845884413309985,0.26342710997442453,0.31301939058171746
pos_prop_PUNCT,0.18669527896995708,0.15827922077922077,0.1733800350262697,0.15430520034100598,0.13573407202216067
pos_prop_NUM,0.004291845493562232,0.036525974025974024,0.012259194395796848,0.03495311167945439,0.01662049861495845
pos_prop_VERB,0.08583690987124463,0.06737012987012987,0.08056042031523643,0.07246376811594203,0.07202216066481995
pos_prop_CCONJ,0.060085836909871244,0.041396103896103896,0.05779334500875657,0.041773231031543054,0.04155124653739612
pos_prop_PRON,0.012875536480686695,0.00974025974025974,0.0297723292469352,0.00937766410912191,0.002770083102493075
pos_prop_AUX,0.030042918454935622,0.036525974025974024,0.024518388791593695,0.040068201193520885,0.04986149584487535
pos_prop_ADV,0.017167381974248927,0.025162337662337664,0.010507880910683012,0.027280477408354646,0.024930747922437674
pos_prop_PART,0.008583690987124463,0.00487012987012987,0.008756567425569177,0.005967604433077579,0.024930747922437674
pos_prop_PROPN,0.05150214592274678,0.07467532467532467,0.03327495621716287,0.07075873827791987,0.008310249307479225
flesch_reading_ease,29.803000000000026,42.92666000380737,41.78375266524523,42.804779187817275,39.799543343653255
flesch_kincaid_grade,13.772851063829787,12.28918903483724,11.449011102124846,12.182949238578683,12.15056501547988
smog,15.447985318891476,14.413705625259887,14.153572401169043,14.294559927831006,14.470270418902462
gunning_fog,17.413617021276597,15.806586712354846,15.680052937284024,15.636345177664976,15.9687306501548
automated_readability_index,16.417898936170218,14.234650866171712,13.309383868833173,14.102649746192895,14.857064628482966
coleman_liau_index,18.140106382978725,14.65192233009709,15.643752665245199,14.75987817258883,16.683552631578944
lix,62.15106382978723,53.59413668379973,55.40482317476656,53.40558375634518,57.02708978328174
rix,8.15,6.745098039215686,6.344827586206897,6.64,7.0
token_length_mean,6.039893617021277,5.4281553398058255,5.658848614072495,5.452791878172589,5.805921052631579
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,3.3135768405220913,3.2765989197220824,3.111782333751404,3.2804690178372167,3.118044544781392
sentence_length_mean,18.8,20.19607843137255,16.17241379310345,19.7,17.88235294117647
sentence_length_median,18.5,17.0,16.0,17.0,17.0
sentence_length_std,8.35224520712844,11.429270314215914,6.09730842549988,10.978615577567146,6.551895576101501
syllables_per_token_mean,1.8670212765957446,1.6951456310679611,1.7569296375266525,1.7025380710659899,1.7598684210526316
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.1100975899090018,1.040106290384039,1.0410446396501056,1.0460676448424007,1.0251289949909674
n_tokens,376,1030,469,985,304
n_unique_tokens,226,500,263,478,186
proportion_unique_tokens,0.601063829787234,0.4854368932038835,0.5607675906183369,0.4852791878172589,0.6118421052631579
n_characters,2363,5794,2756,5560,1827
n_sentences,20,51,29,50,17
connectives,6,16,4,17,7
duplicate_ngram_chr_fraction_5,,0.01795966436037097,0.01372426699937617,0.018720270062912384,
duplicate_ngram_chr_fraction_6,,0.005005152362726336,,0.005217124443762468,
duplicate_ngram_chr_fraction_7,,0.005005152362726336,,0.005217124443762468,
duplicate_ngram_chr_fraction_8,,0.005005152362726336,,0.005217124443762468,
pos_prop_X,,0.0008116883116883117,,,
pos_prop_SCONJ,,0.0008116883116883117,0.0017513134851138354,0.0017050298380221654,
pos_prop_SYM,,0.0008116883116883117,,0.0008525149190110827,0.002770083102493075
