,human-full,continue,human-cont,explain,create
dependency_distance_mean,2.8846796115010496,3.381298793798794,3.0575948465032265,3.6577736841026507,3.1982112023778693
dependency_distance_std,1.2652565940188871,0.4825340339393843,1.3579666045294505,0.8388327838710906,0.8865143720380987
prop_adjacent_dependency_relation_mean,0.45503513981615384,0.43654771398192455,0.4458169157129085,0.46358151163181216,0.4560903283429562
prop_adjacent_dependency_relation_std,0.11322349122750644,0.06199326073576766,0.11288638422009863,0.05425602024027722,0.06451738694832844
entropy,19.311946617248505,3.4183302471941923,19.035968054814695,6.8122246415979255,7.749466140092994
perplexity,243821416.87803474,30.518414245740246,185018810.23405656,908.8905151991818,2320.3333509503186
per_word_perplexity,221253.5543357847,0.1467231454122127,158542.25384237923,2.553063244941522,4.594719506832314
token_length_mean,7.1107660455486545,7.039106145251397,7.2310717797443465,6.87460815047022,6.892857142857143
token_length_median,6.0,6.0,6.0,6.0,6.0
token_length_std,4.59984112079642,4.114782084540848,4.5702963560865815,4.303889152504925,4.145473311889951
sentence_length_mean,17.25,17.9,17.53448275862069,19.9375,18.666666666666668
sentence_length_median,15.0,17.5,15.5,20.0,18.5
sentence_length_std,10.793930172621488,4.5265881191025095,10.654795775064082,5.355706652721002,6.080478782318233
syllables_per_token_mean,2.5041407867494825,2.435754189944134,2.538839724680433,2.407523510971787,2.3526785714285716
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.779071871937923,1.4684982128112825,1.7651481844182062,1.6101382790494736,1.4640611217132449
n_tokens,966,179,1017,319,448
n_unique_tokens,457,102,492,189,223
proportion_unique_tokens,0.4730848861283644,0.5698324022346368,0.4837758112094395,0.5924764890282131,0.49776785714285715
n_characters,7005,1289,7504,2230,3145
n_sentences,56,10,58,16,24
first_order_coherence,0.5860872437500141,0.8311773604816861,0.5758869124641806,0.7542738040288289,0.7447333458973013
second_order_coherence,0.5650556564538015,0.8628969490528107,0.554168043890968,0.7871316543647221,0.7266890103505417
pos_prop_NOUN,0.24954627949183303,0.20673076923076922,0.2365038560411311,0.22191011235955055,0.2495049504950495
pos_prop_DET,0.14519056261343014,0.14903846153846154,0.13624678663239073,0.14606741573033707,0.14455445544554454
pos_prop_CCONJ,0.047186932849364795,0.03365384615384615,0.04541559554413025,0.05337078651685393,0.04554455445544554
pos_prop_PUNCT,0.11705989110707804,0.13942307692307693,0.12253641816623821,0.10393258426966293,0.11287128712871287
pos_prop_ADP,0.10980036297640654,0.0625,0.09940017137960583,0.0898876404494382,0.08118811881188119
pos_prop_NUM,0.007259528130671506,,0.005141388174807198,,
pos_prop_PROPN,0.020871143375680582,,0.018851756640959727,0.0056179775280898875,0.023762376237623763
pos_prop_VERB,0.06442831215970962,0.10576923076923077,0.06855184233076264,0.07584269662921349,0.08514851485148515
pos_prop_AUX,0.0499092558983666,0.07692307692307693,0.05398457583547558,0.0702247191011236,0.01782178217821782
pos_prop_X,0.004537205081669692,,0.003427592116538132,0.0028089887640449437,0.0019801980198019802
pos_prop_SCONJ,0.012704174228675136,0.03365384615384615,0.012853470437017995,0.02247191011235955,0.02178217821782178
pos_prop_ADJ,0.07713248638838476,0.07692307692307693,0.08911739502999143,0.07303370786516854,0.10495049504950495
pos_prop_ADV,0.060798548094373864,0.0625,0.07197943444730077,0.09831460674157304,0.039603960396039604
pos_prop_PART,0.011796733212341199,0.028846153846153848,0.011996572407883462,0.011235955056179775,0.019801980198019802
pos_prop_PRON,0.021778584392014518,0.02403846153846154,0.023993144815766924,0.025280898876404494,0.05148514851485148
flesch_reading_ease,-22.524060559006188,-17.39830446927371,-25.748340707964587,-17.078051528213138,-11.1482738095238
flesch_kincaid_grade,20.686361283643894,20.13289944134078,21.206757027091175,20.594402429467085,19.451607142857146
smog,18.2628723734038,18.564090476187538,18.59322686922822,19.16045447334379,18.377959752453624
gunning_fog,23.17329192546584,23.472849162011173,23.729623978571187,23.77437304075235,22.734523809523807
automated_readability_index,20.68670807453416,20.674189944134078,21.39558946190622,20.918154388714733,20.36869047619048
coleman_liau_index,24.295362318840578,23.93631284916201,25.03059980334317,23.138056426332287,23.14428571428571
lix,63.00569358178054,64.82737430167597,64.92877971043977,64.13812695924764,61.07738095238095
rix,7.892857142857143,8.4,8.310344827586206,8.8125,7.916666666666667
passed_quality_check,True,True,True,True,True
n_stop_words,472.0,91.0,488.0,175.0,208.0
alpha_ratio,0.867513611615245,0.8605769230769231,0.8663239074550129,0.8960674157303371,0.8871287128712871
mean_word_length,6.356624319419238,6.197115384615385,6.430162810625536,6.264044943820225,6.227722772277228
doc_length,1102.0,208.0,1167.0,356.0,505.0
duplicate_ngram_chr_fraction_5,0.01605216955104088,,0.020869973033180913,,0.05428730512249443
duplicate_ngram_chr_fraction_6,0.009029345372460496,,0.008441786844882167,,0.03396436525612472
duplicate_ngram_chr_fraction_7,0.009029345372460496,,0.008441786844882167,,
top_ngram_chr_fraction_2,0.007524454477050414,0.010906612133605999,0.005862351975612616,0.023557126030624265,0.018374164810690423
top_ngram_chr_fraction_3,0.0043892651116127415,0.018404907975460124,0.004103646382928831,,0.011135857461024499
top_ngram_chr_fraction_4,0.0030097817908201654,,0.0028139289482940555,,
oov_ratio,0.045372050816696916,0.004807692307692308,0.043701799485861184,0.019662921348314606,0.019801980198019802
connectives,22,8,28,13,8
