,explain,human-full,create,human-cont,continue
passed_quality_check,True,True,True,True,True
n_stop_words,181.0,281.0,153.0,241.0,28.0
alpha_ratio,0.9020618556701031,0.8252933507170795,0.8928571428571429,0.8251533742331288,0.7901234567901234
mean_word_length,6.118556701030927,5.8904823989569755,6.112637362637362,5.819018404907975,6.0
doc_length,388.0,767.0,364.0,652.0,81.0
duplicate_ngram_chr_fraction_5,0.016158648549394052,0.023192887514495556,0.07336210278540604,0.02756086357372531,
top_ngram_chr_fraction_2,0.011751744399559309,0.006957866254348666,0.011769321302471557,0.008268259072117593,
top_ngram_chr_fraction_3,0.013220712449504223,0.00676459219172787,0.02471557473519027,0.008038585209003215,
oov_ratio,0.08247422680412371,0.08735332464146023,0.07417582417582418,0.0736196319018405,0.18518518518518517
token_length_mean,6.674285714285714,6.7530674846625764,6.726153846153847,6.661261261261261,7.136363636363637
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,4.3898807570621425,4.477490372785921,4.20279309774883,4.420329186942047,4.801787431200517
sentence_length_mean,15.909090909090908,17.62162162162162,16.25,17.903225806451612,13.2
sentence_length_median,15.0,16.0,16.0,17.0,15.0
sentence_length_std,3.930175694766779,7.768096053040426,2.48746859276655,7.402505411572914,2.7129319932501073
syllables_per_token_mean,2.3457142857142856,2.434049079754601,2.3784615384615386,2.4036036036036035,2.5606060606060606
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6415746546955383,1.712532347296238,1.6081037383005161,1.6881104062740677,1.7505738269492186
n_tokens,350,652,325,555,66
n_unique_tokens,205,332,167,287,50
proportion_unique_tokens,0.5857142857142857,0.50920245398773,0.5138461538461538,0.5171171171171172,0.7575757575757576
n_characters,2374,4518,2225,3794,486
n_sentences,22,37,20,31,5
pos_prop_ADP,0.11082474226804123,0.10821382007822686,0.08516483516483517,0.11042944785276074,0.09876543209876543
pos_prop_DET,0.15721649484536082,0.12255541069100391,0.1813186813186813,0.12423312883435583,0.12345679012345678
pos_prop_NOUN,0.19845360824742267,0.18904823989569752,0.22527472527472528,0.18558282208588958,0.19753086419753085
pos_prop_VERB,0.06701030927835051,0.048239895697522815,0.08791208791208792,0.049079754601226995,0.037037037037037035
pos_prop_PRON,0.028350515463917526,0.014341590612777053,0.027472527472527472,0.013803680981595092,
pos_prop_ADJ,0.11082474226804123,0.10691003911342895,0.10989010989010989,0.10736196319018405,0.09876543209876543
pos_prop_PUNCT,0.0979381443298969,0.12516297262059975,0.10714285714285714,0.12269938650306748,0.16049382716049382
pos_prop_PROPN,0.03865979381443299,0.06910039113428944,0.024725274725274724,0.0736196319018405,0.04938271604938271
pos_prop_CCONJ,0.023195876288659795,0.024771838331160364,0.03571428571428571,0.02147239263803681,0.04938271604938271
pos_prop_AUX,0.06958762886597938,0.04432855280312908,0.0521978021978022,0.04294478527607362,0.04938271604938271
pos_prop_ADV,0.07216494845360824,0.10039113428943937,0.03296703296703297,0.09815950920245399,0.1111111111111111
pos_prop_SCONJ,0.01804123711340206,0.005215123859191656,0.019230769230769232,0.004601226993865031,
pos_prop_PART,0.007731958762886598,0.010430247718383311,0.01098901098901099,0.012269938650306749,
entropy,5.750219573821657,10.139259052471022,6.683873083573545,8.785792275734835,0.8964416434266571
perplexity,314.2596559042408,25317.70044613955,799.4093029088097,6540.652929185519,2.450866519431334
per_word_perplexity,0.8099475667635072,33.0087359141324,2.196179403595631,10.03167627175693,0.030257611351004122
dependency_distance_mean,2.992415983659223,3.1787212765418165,3.0211925647451965,3.3073123794139745,2.6953070175438594
dependency_distance_std,0.5967156160441454,1.0280450928588802,0.8015762159552757,1.0302695244633584,0.3707690322622737
prop_adjacent_dependency_relation_mean,0.45608393106442835,0.46399360026428454,0.43554770113787133,0.46091974831073484,0.48266290726817046
prop_adjacent_dependency_relation_std,0.05433538427531121,0.07312405396843877,0.0833067872807275,0.066532946372252,0.07833587724589558
flesch_reading_ease,-7.7601558441558325,-16.971498093185176,-10.876596153846151,-14.681639058413197,-23.190272727272685
flesch_kincaid_grade,18.293974025974027,20.004211573536725,18.813346153846158,19.75478058703865,19.773151515151515
smog,16.800685031470465,17.79939972611514,17.80541091248751,17.639490048335663,17.122413403193683
gunning_fog,20.763636363636365,22.017973802022883,22.746153846153845,21.575704736995064,23.461818181818185
automated_readability_index,17.96043116883117,19.18775866357155,18.37518461538462,18.896153443766345,18.782272727272733
coleman_liau_index,21.58422857142857,22.228282208588954,21.928246153846157,21.71488288288288,23.919393939393938
lix,58.76623376623376,59.33941303266457,62.40384615384615,58.263586166811976,58.654545454545456
rix,6.818181818181818,7.351351351351352,7.5,7.225806451612903,6.0
first_order_coherence,0.6849152729624793,0.43092077458277345,0.7380837547151666,0.4708032986770074,0.4272122420370579
second_order_coherence,0.6706257119774819,0.4967915288039616,0.6871316399839189,0.5241392933089157,0.40081136922041577
connectives,7,21,8,19,0
top_ngram_chr_fraction_4,,0.004638577502899111,0.04590035307963907,0.005512172714745062,
pos_prop_NUM,,0.024771838331160364,,0.02607361963190184,0.024691358024691357
pos_prop_X,,0.00651890482398957,,0.007668711656441718,
