,human-full,continue,human-cont,explain,create
flesch_reading_ease,55.667824175824194,52.08991379310348,57.16703433754458,29.200416666666683,57.660909090909115
flesch_kincaid_grade,8.277175824175824,9.596034482758622,7.990777453838678,14.486250000000002,7.949494949494948
smog,10.355215969177355,,10.107222479100901,15.579741850924794,10.125756701596842
gunning_fog,10.194285714285714,14.075862068965519,9.83660511823777,17.43958333333333,9.854545454545454
automated_readability_index,7.681181318681318,10.182068965517242,7.27607709750567,15.436041666666668,7.723080808080805
coleman_liau_index,10.908681318681317,12.57241379310345,10.521632653061218,15.519999999999996,11.037777777777773
lix,32.35384615384615,35.189655172413794,31.588597343699384,50.63020833333333,33.053872053872055
rix,2.3692307692307693,3.0,2.253968253968254,6.25,2.425925925925926
token_length_mean,4.991758241758242,5.172413793103448,4.938775510204081,5.5625,5.021885521885522
token_length_median,4.0,4.0,4.0,5.0,4.0
token_length_std,2.708338403631629,3.173912689380373,2.6262380313706797,3.1492806718360304,2.647251127556528
sentence_length_mean,11.2,14.5,10.88888888888889,21.333333333333332,11.0
sentence_length_median,12.0,14.5,12.0,22.5,11.5
sentence_length_std,4.452138639074311,4.5,4.440474417350738,5.071708018234313,5.0074019285527775
syllables_per_token_mean,1.6524725274725274,1.6551724137931034,1.6384839650145773,1.84375,1.6313131313131313
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9266176451127355,0.9568577190008004,0.908611235910476,1.1452176376130434,0.8550282801529073
n_tokens,728,29,686,256,594
n_unique_tokens,342,26,331,149,285
proportion_unique_tokens,0.4697802197802198,0.896551724137931,0.48250728862973763,0.58203125,0.4797979797979798
n_characters,3755,158,3502,1457,3087
n_sentences,65,2,63,12,54
pos_prop_PUNCT,0.1425206124852768,0.21621621621621623,0.1425,0.11418685121107267,0.1489971346704871
pos_prop_PRON,0.13427561837455831,0.16216216216216217,0.13625,0.08650519031141868,0.13896848137535817
pos_prop_VERB,0.10247349823321555,0.10810810810810811,0.1025,0.10034602076124567,0.10888252148997135
pos_prop_SCONJ,0.02944640753828033,0.02702702702702703,0.02875,0.031141868512110725,0.034383954154727794
pos_prop_DET,0.07656065959952886,0.10810810810810811,0.075,0.10726643598615918,0.08022922636103152
pos_prop_NOUN,0.1166077738515901,0.13513513513513514,0.11375,0.15570934256055363,0.11174785100286533
pos_prop_AUX,0.08244994110718493,0.02702702702702703,0.085,0.05190311418685121,0.09455587392550144
pos_prop_PROPN,0.02237926972909305,,0.01625,0.06228373702422145,0.011461318051575931
pos_prop_ADP,0.08598351001177856,0.05405405405405406,0.08625,0.11418685121107267,0.0673352435530086
pos_prop_ADJ,0.02120141342756184,0.08108108108108109,0.01875,0.04152249134948097,0.024355300859598854
pos_prop_CCONJ,0.01884570082449941,0.02702702702702703,0.0175,0.04152249134948097,0.022922636103151862
pos_prop_ADV,0.14487632508833923,0.05405405405405406,0.15375,0.0657439446366782,0.13753581661891118
pos_prop_PART,0.011778563015312132,,0.0125,0.020761245674740483,0.014326647564469915
pos_prop_NUM,0.01060070671378092,,0.01125,0.006920415224913495,0.004297994269340974
passed_quality_check,True,True,True,True,True
n_stop_words,484.0,18.0,463.0,152.0,408.0
alpha_ratio,0.8539458186101295,0.7837837837837838,0.85375,0.8858131487889274,0.8495702005730659
mean_word_length,4.422850412249706,4.27027027027027,4.3775,5.041522491349481,4.422636103151863
doc_length,849.0,37.0,800.0,289.0,698.0
duplicate_ngram_chr_fraction_5,0.028118723499218925,,0.009553379508000955,,0.030434782608695653
duplicate_ngram_chr_fraction_6,0.028118723499218925,,0.009553379508000955,,0.030434782608695653
duplicate_ngram_chr_fraction_7,0.019192144610577996,,,,0.01956521739130435
top_ngram_chr_fraction_2,0.012274045971881276,,0.013135896823501313,0.02453271028037383,0.010869565217391304
top_ngram_chr_fraction_3,0.01740682883284981,,0.010031048483401002,0.035046728971962614,0.005706521739130435
oov_ratio,0.016489988221436984,,0.01125,0.031141868512110725,0.0014326647564469914
dependency_distance_mean,2.6673476634301934,3.1100000000000003,2.6610535369288866,3.499349136808155,2.643319359234747
dependency_distance_std,0.6863108854906559,0.6100000000000001,0.7110135810439095,0.5493403248799403,0.8546586188714886
prop_adjacent_dependency_relation_mean,0.42816951404989967,0.36833333333333335,0.42283848789451023,0.45116413887270396,0.4148096773423009
prop_adjacent_dependency_relation_std,0.08151219466025514,0.04833333333333334,0.0770478452661879,0.05635980769654097,0.08352136389955886
entropy,10.806575757670576,0.6960513160212958,10.074311839202117,4.666629151213648,8.967470483364595
perplexity,49344.21221654465,2.0058167130959053,23725.645701838213,106.33868597935565,7843.7356306584925
per_word_perplexity,58.12039130335059,0.05421126251610555,29.657057127297765,0.367953930724414,11.237443596931938
first_order_coherence,0.5853385000955313,0.7845845818519592,0.575457944264335,0.8001986579461531,0.5840452203773102
second_order_coherence,0.5617930268247923,,0.5551103733357836,0.7779661536216735,0.5754388138078727
connectives,58,2,55,10,53
