,explain,human-full,create,human-cont,continue
flesch_reading_ease,22.23430555555558,32.540855072463785,26.001272534464505,30.933441692466488,36.995121951219545
flesch_kincaid_grade,14.574583333333337,11.767913043478263,12.732619300106045,12.091486068111454,12.464483159117307
smog,15.616094167265928,12.716760846108397,13.059652690516799,12.86084465949693,14.138980108339055
gunning_fog,17.86111111111111,14.09144927536232,14.677715497651873,14.230753353973169,15.483855981416959
automated_readability_index,14.982951388888885,11.088292572463772,11.871116497500374,11.340577915376677,13.203275261324045
coleman_liau_index,16.89625,14.726141304347827,15.612264808362365,14.867616099071203,14.783739837398379
lix,52.77777777777778,43.788405797101454,46.276170277230726,43.936016511867905,49.278745644599304
rix,6.222222222222222,3.8666666666666667,4.217391304347826,3.9607843137254903,5.571428571428571
token_length_mean,5.84375,5.601902173913044,5.7456445993031355,5.613003095975232,5.487804878048781
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,3.287375235275097,3.091089344916472,3.2035651175745623,3.098299437186018,2.7889615564853956
sentence_length_mean,17.77777777777778,12.266666666666667,12.478260869565217,12.666666666666666,17.571428571428573
sentence_length_median,16.0,11.0,12.0,11.0,15.0
sentence_length_std,4.184037863058384,6.791825151525096,7.803954210735185,7.089530161336274,4.8064582403602065
syllables_per_token_mean,1.96875,1.9130434782608696,1.9878048780487805,1.9272445820433437,1.7967479674796747
syllables_per_token_median,2.0,2.0,2.0,2.0,1.0
syllables_per_token_std,1.1801582256206158,1.265359322683065,1.4110777716365837,1.302284546192126,0.9873949432106599
n_tokens,160,736,574,646,123
n_unique_tokens,110,404,332,359,94
proportion_unique_tokens,0.6875,0.5489130434782609,0.578397212543554,0.5557275541795665,0.7642276422764228
n_characters,953,4230,3383,3722,690
n_sentences,9,60,46,51,7
pos_prop_ADP,0.10112359550561797,0.10794780545670225,0.11077389984825493,0.09838274932614555,0.08695652173913043
pos_prop_DET,0.10674157303370786,0.1162514827995255,0.11684370257966616,0.11590296495956873,0.11594202898550725
pos_prop_NOUN,0.15168539325842698,0.17556346381969157,0.17147192716236723,0.16981132075471697,0.18115942028985507
pos_prop_VERB,0.09550561797752809,0.0830367734282325,0.07738998482549317,0.08490566037735849,0.07246376811594203
pos_prop_PRON,0.0449438202247191,0.045077105575326216,0.042488619119878605,0.04851752021563342,0.043478260869565216
pos_prop_ADJ,0.07303370786516854,0.0498220640569395,0.05007587253414264,0.04582210242587601,0.07971014492753623
pos_prop_CCONJ,0.028089887640449437,0.017793594306049824,0.013657056145675266,0.02021563342318059,0.028985507246376812
pos_prop_PUNCT,0.10112359550561797,0.1269276393831554,0.12898330804248861,0.1293800539083558,0.10869565217391304
pos_prop_ADV,0.06741573033707865,0.08778173190984578,0.08497723823975721,0.09433962264150944,0.09420289855072464
pos_prop_PROPN,0.12921348314606743,0.10320284697508897,0.11836115326251896,0.10242587601078167,0.07246376811594203
pos_prop_AUX,0.06179775280898876,0.04863582443653618,0.04704097116843703,0.04986522911051213,0.07971014492753623
pos_prop_NUM,0.0056179775280898875,0.014234875444839857,0.015174506828528073,0.013477088948787063,0.007246376811594203
pos_prop_SCONJ,0.028089887640449437,0.009489916963226572,0.009104704097116844,0.01078167115902965,0.028985507246376812
pos_prop_PART,0.0056179775280898875,0.014234875444839857,0.013657056145675266,0.016172506738544475,
passed_quality_check,True,True,True,True,True
n_stop_words,77.0,365.0,281.0,323.0,58.0
alpha_ratio,0.8932584269662921,0.8564650059311981,0.8528072837632777,0.8571428571428571,0.8840579710144928
mean_word_length,5.353932584269663,5.01779359430605,5.133535660091047,5.0161725067385445,5.0
doc_length,178.0,843.0,659.0,742.0,138.0
top_ngram_chr_fraction_2,0.039568345323741004,0.011068625477963372,0.02120676596818985,0.012582932967284374,
oov_ratio,0.011235955056179775,0.022538552787663108,0.025796661608497723,0.0215633423180593,0.014492753623188406
dependency_distance_mean,3.152525002520877,2.5858403008934627,2.5976761959978076,2.5966685933141815,3.0532440668575123
dependency_distance_std,0.7690747962941552,0.9417119535159123,0.9938102918365118,0.9534827886409731,0.6323552538039471
prop_adjacent_dependency_relation_mean,0.4141558290762152,0.4366720867425202,0.4399067948884545,0.4299712710143415,0.419091328839228
prop_adjacent_dependency_relation_std,0.059504192817838704,0.10823218437993402,0.11262434331211915,0.10472876892016533,0.060532386555947074
entropy,2.258606187716402,10.060006117028202,7.9829950135007115,8.955566475916479,1.6182594594180317
perplexity,9.56974144364005,23388.649440747708,2930.695405175079,7750.917294441882,5.044302857486559
per_word_perplexity,0.05376259238000028,27.744542634338917,4.447185743816508,10.44598018118852,0.03655291925714898
first_order_coherence,0.7043069377541542,0.4247107444552042,0.391068722638819,0.42522047124803064,0.5992815941572189
second_order_coherence,0.6298977136611938,0.4315305715466946,0.38194422918075527,0.4434653287230782,0.5435082912445068
connectives,8,20,17,20,9
duplicate_ngram_chr_fraction_5,,,0.010603382984094925,,
top_ngram_chr_fraction_3,,,0.01363292097955062,,
