,human-full,continue,human-cont,explain,create
first_order_coherence,0.4538957791030407,0.7128392883709499,0.45033469912078644,0.5401331563480198,0.5485381718192782
second_order_coherence,0.44430415393138417,0.617753138144811,0.4310911206359213,0.5514063755671184,0.5165602069348096
pos_prop_PRON,0.03873744619799139,0.03614457831325301,0.0384,0.0456140350877193,0.04076086956521739
pos_prop_AUX,0.05164992826398852,0.06626506024096386,0.0496,0.06315789473684211,0.043478260869565216
pos_prop_DET,0.14347202295552366,0.13855421686746988,0.1456,0.1543859649122807,0.15489130434782608
pos_prop_ADJ,0.047345767575322814,0.0963855421686747,0.0416,0.056140350877192984,0.08423913043478261
pos_prop_NOUN,0.22812051649928264,0.22289156626506024,0.2256,0.21052631578947367,0.21739130434782608
pos_prop_ADP,0.11908177905308465,0.09036144578313253,0.1168,0.10877192982456141,0.09239130434782608
pos_prop_PROPN,0.040172166427546625,,0.04,0.03859649122807018,0.008152173913043478
pos_prop_VERB,0.09038737446197992,0.10843373493975904,0.0912,0.10877192982456141,0.10869565217391304
pos_prop_CCONJ,0.020086083213773313,0.05421686746987952,0.0176,0.03859649122807018,0.02717391304347826
pos_prop_PUNCT,0.133428981348637,0.0963855421686747,0.1376,0.09824561403508772,0.11956521739130435
pos_prop_ADV,0.054519368723098996,0.04819277108433735,0.0592,0.056140350877192984,0.06521739130434782
pos_prop_NUM,0.00860832137733142,,0.0096,0.007017543859649123,0.002717391304347826
pos_prop_PART,0.014347202295552367,0.012048192771084338,0.016,0.007017543859649123,0.016304347826086956
pos_prop_SCONJ,0.005738880918220947,0.030120481927710843,0.0064,0.007017543859649123,0.019021739130434784
pos_prop_X,0.00430416068866571,,0.0048,,
flesch_reading_ease,22.25262628230098,2.8117500000000177,21.50399995966768,23.607319752803846,16.94237373737377
flesch_kincaid_grade,13.097697701597202,17.525166666666667,13.1708772283617,13.72222476539254,14.554870931537597
smog,13.528378283781496,17.693802365651003,13.410663311599787,14.885834840832597,15.60949253097725
gunning_fog,15.929307882093235,21.36666666666667,15.7444704363959,17.253284504463263,18.853872053872053
automated_readability_index,13.437793793013896,18.308799999999998,13.553797692990237,14.498784618905923,15.153080808080809
coleman_liau_index,17.83735099337748,20.527733333333334,18.033840445269018,17.659299610894937,18.667901234567896
lix,47.77028957278276,59.416666666666664,47.70997015406954,51.30441748683909,54.54208754208754
rix,4.254901960784314,7.625,4.217391304347826,5.470588235294118,5.863636363636363
passed_quality_check,True,True,True,True,True
n_stop_words,310.0,79.0,276.0,137.0,162.0
alpha_ratio,0.8593974175035868,0.8975903614457831,0.856,0.8947368421052632,0.8777173913043478
mean_word_length,5.459110473457676,5.921686746987952,5.4704,5.529824561403509,5.581521739130435
doc_length,697.0,166.0,625.0,285.0,368.0
top_ngram_chr_fraction_2,0.010211027910142955,,0.011372251705837756,0.013646288209606987,0.011354079058031959
top_ngram_chr_fraction_3,0.014976174268209666,,,,0.020185029436501262
oov_ratio,0.03730272596843615,0.012048192771084338,0.04,0.014035087719298246,0.005434782608695652
entropy,9.885224842772892,2.7416590875614713,8.764213637644005,4.049498349978277,5.7171300075736955
perplexity,19638.060859113637,15.512700686987586,6401.026439397916,57.368670830778804,304.0311026658822
per_word_perplexity,28.175123183807226,0.09345000413847943,10.241642303036665,0.20129358186238178,0.8261714746355494
dependency_distance_mean,2.457952452360642,2.962307651321398,2.4148686241935824,2.6539473838854644,2.8746193999342746
dependency_distance_std,0.8546790653809514,0.3841841696969894,0.8577856263440177,0.7238043235248054,0.5768932947414858
prop_adjacent_dependency_relation_mean,0.44423081360697697,0.48041995573973295,0.44789904423953547,0.45944188422516596,0.4311119320917379
prop_adjacent_dependency_relation_std,0.10127846977309571,0.029720239811191054,0.10525479884316653,0.1000626575245299,0.07341873314687881
token_length_mean,6.145695364238411,6.446666666666666,6.183673469387755,6.023346303501945,6.203703703703703
token_length_median,5.0,5.0,5.0,5.0,5.5
token_length_std,3.6991986799960435,4.186544584207311,3.7522575335905497,3.488647470839341,3.567927933600817
sentence_length_mean,11.843137254901961,18.75,11.717391304347826,15.117647058823529,14.727272727272727
sentence_length_median,11.0,18.5,10.5,15.0,15.5
sentence_length_std,7.116323541398815,2.9895651857753496,7.2581679431079005,6.124995586468292,5.30164484066303
syllables_per_token_mean,2.0397350993377485,2.1866666666666665,2.0500927643784785,1.9844357976653697,2.067901234567901
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2835216182040627,1.529211852193439,1.2990987994907024,1.1801499330827008,1.2253824961416446
n_tokens,604,150,539,257,324
n_unique_tokens,335,117,311,181,211
proportion_unique_tokens,0.554635761589404,0.78,0.5769944341372912,0.7042801556420234,0.6512345679012346
n_characters,3805,983,3419,1576,2054
n_sentences,51,8,46,17,22
connectives,12,3,12,10,7
duplicate_ngram_chr_fraction_5,,,,,0.04373423044575273
top_ngram_chr_fraction_4,,,,,0.02144659377628259
