,explain,human-full,create,human-cont,continue
first_order_coherence,0.4679989762165967,0.5860872437500141,0.6480609205636111,0.5758869124641806,0.7356008546692985
second_order_coherence,0.5020429557189345,0.5650556564538015,0.6421864884240287,0.554168043890968,0.8502306044101715
dependency_distance_mean,2.646145771764551,2.8846796115010496,2.7180856305005645,3.0575948465032265,2.856272856364768
dependency_distance_std,1.2046582475973175,1.2652565940188871,0.5999327439696582,1.3579666045294505,0.4128631932162612
prop_adjacent_dependency_relation_mean,0.4726979907470802,0.45503513981615384,0.485127306880615,0.4458169157129085,0.46782319872393396
prop_adjacent_dependency_relation_std,0.14493599461355658,0.11322349122750644,0.07431088374791027,0.11288638422009863,0.05636923548995089
passed_quality_check,True,True,True,True,True
n_stop_words,129.0,472.0,181.0,488.0,75.0
alpha_ratio,0.8503184713375797,0.867513611615245,0.8980582524271845,0.8663239074550129,0.9161676646706587
mean_word_length,6.140127388535032,6.356624319419238,6.235436893203883,6.430162810625536,6.473053892215569
doc_length,314.0,1102.0,412.0,1167.0,167.0
top_ngram_chr_fraction_2,0.011399908800729594,0.007524454477050414,0.02041510717931269,0.005862351975612616,0.031630170316301706
top_ngram_chr_fraction_3,0.03283173734610123,0.0043892651116127415,0.016332085743450152,0.004103646382928831,0.0827250608272506
oov_ratio,0.03184713375796178,0.045372050816696916,0.019417475728155338,0.043701799485861184,0.029940119760479042
token_length_mean,7.044943820224719,7.1107660455486545,6.814016172506738,7.2310717797443465,6.973856209150327
token_length_median,6.0,6.0,5.0,6.0,6.0
token_length_std,4.236218313082409,4.59984112079642,4.343153708988455,4.5702963560865815,4.244100422660242
sentence_length_mean,14.833333333333334,17.25,16.130434782608695,17.53448275862069,19.125
sentence_length_median,14.5,15.0,16.0,15.5,19.5
sentence_length_std,7.26674311886388,10.793930172621488,5.0674094902029445,10.654795775064082,5.010925563206861
syllables_per_token_mean,2.4569288389513106,2.5041407867494825,2.3288409703504045,2.538839724680433,2.4444444444444446
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6171536951037742,1.779071871937923,1.5746316059275962,1.7651481844182062,1.5920098239625657
n_tokens,267,966,371,1017,153
n_unique_tokens,169,457,209,492,99
proportion_unique_tokens,0.6329588014981273,0.4730848861283644,0.5633423180592992,0.4837758112094395,0.6470588235294118
n_characters,1928,7005,2569,7504,1081
n_sentences,18,56,23,58,8
pos_prop_DET,0.1464968152866242,0.14519056261343014,0.1383495145631068,0.13624678663239073,0.17964071856287425
pos_prop_NOUN,0.27388535031847133,0.24954627949183303,0.24029126213592233,0.2365038560411311,0.25748502994011974
pos_prop_ADP,0.09554140127388536,0.10980036297640654,0.09223300970873786,0.09940017137960583,0.0718562874251497
pos_prop_VERB,0.06369426751592357,0.06442831215970962,0.08980582524271845,0.06855184233076264,0.08982035928143713
pos_prop_ADJ,0.0732484076433121,0.07713248638838476,0.08009708737864078,0.08911739502999143,0.09580838323353294
pos_prop_CCONJ,0.04777070063694268,0.047186932849364795,0.05339805825242718,0.04541559554413025,0.0718562874251497
pos_prop_PRON,0.03184713375796178,0.021778584392014518,0.03640776699029126,0.023993144815766924,0.023952095808383235
pos_prop_PUNCT,0.14968152866242038,0.11705989110707804,0.09951456310679611,0.12253641816623821,0.08383233532934131
pos_prop_AUX,0.044585987261146494,0.0499092558983666,0.04611650485436893,0.05398457583547558,0.041916167664670656
pos_prop_ADV,0.04777070063694268,0.060798548094373864,0.05825242718446602,0.07197943444730077,0.04790419161676647
pos_prop_SCONJ,0.012738853503184714,0.012704174228675136,0.01699029126213592,0.012853470437017995,0.017964071856287425
pos_prop_PART,0.006369426751592357,0.011796733212341199,0.019417475728155338,0.011996572407883462,0.017964071856287425
pos_prop_PROPN,0.0031847133757961785,0.020871143375680582,0.024271844660194174,0.018851756640959727,
pos_prop_X,0.0031847133757961785,0.004537205081669692,0.0024271844660194173,0.003427592116538132,
flesch_reading_ease,-16.07701310861421,-22.524060559006188,-6.557337395992022,-25.748340707964587,-19.376875000000013
flesch_kincaid_grade,19.186760299625465,20.686361283643894,18.181193015352168,21.206757027091175,20.71319444444445
smog,17.251386760058843,18.2628723734038,16.605875772319997,18.59322686922822,19.16045447334379
gunning_fog,22.41273408239701,23.17329192546584,20.25271299660143,23.729623978571187,24.120588235294118
automated_readability_index,19.16835205992509,20.68670807453416,18.729233563811086,21.39558946190622,20.979362745098037
coleman_liau_index,23.628764044943818,24.295362318840578,22.43137466307277,25.03059980334317,23.65856209150326
lix,61.649812734082396,63.00569358178054,55.75307629204266,64.92877971043977,66.8374183006536
rix,6.944444444444445,7.892857142857143,6.391304347826087,8.310344827586206,9.125
entropy,5.03687215213817,19.311946617248505,6.019673233978043,19.035968054814695,3.1713159444693217
perplexity,153.987611155929,243821416.87803474,411.44412779718925,185018810.23405656,23.83883430666871
per_word_perplexity,0.49040640495518784,221253.5543357847,0.9986507956242457,158542.25384237923,0.1427475108183755
connectives,7,22,8,28,7
duplicate_ngram_chr_fraction_5,,0.01605216955104088,,0.020869973033180913,
duplicate_ngram_chr_fraction_6,,0.009029345372460496,,0.008441786844882167,
duplicate_ngram_chr_fraction_7,,0.009029345372460496,,0.008441786844882167,
top_ngram_chr_fraction_4,,0.0030097817908201654,,0.0028139289482940555,
pos_prop_NUM,,0.007259528130671506,0.0024271844660194173,0.005141388174807198,
