,human,continue,create,explain
first_order_coherence,0.6894046016808214,0.8014554588691049,0.6402908897761143,0.840548517072902
second_order_coherence,0.6902470907994679,0.8260737467895855,0.6081199643667787,0.837814723000382
passed_quality_check,True,True,True,True
n_stop_words,144.0,228.0,182.0,263.0
alpha_ratio,0.7564322469982847,0.9043478260869565,0.7713884992987378,0.8847117794486216
mean_word_length,4.7941680960548885,5.646376811594203,4.746143057503506,5.758145363408521
doc_length,583.0,690.0,713.0,798.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.11538461538461539,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.019722650231124808,0.023333333333333334,0.004099410709710479,0.06339894019682059
duplicate_ngram_chr_fraction_6,0.0,0.016,0.004099410709710479,0.028766086298258896
duplicate_ngram_chr_fraction_7,0.0,0.016,0.0,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.004930662557781202,0.006666666666666667,0.005636689725851908,0.009462528387585163
top_ngram_chr_fraction_3,0.005546995377503852,0.018666666666666668,0.005124263387138099,0.007948523845571537
top_ngram_chr_fraction_4,0.004930662557781202,0.009333333333333334,0.009992313604919293,0.007948523845571537
oov_ratio,0.03430531732418525,0.02318840579710145,0.05329593267882188,0.020050125313283207
dependency_distance_mean,2.520829518689559,2.683741081225461,2.524470810978099,2.682679185540032
dependency_distance_std,0.8577473590513975,0.5066176070281881,0.7614935210287651,0.496966128108772
prop_adjacent_dependency_relation_mean,0.4618446823129041,0.47923709169319845,0.4734904080151612,0.46559710514490077
prop_adjacent_dependency_relation_std,0.06957709104757041,0.060495581864900554,0.07703455368144199,0.0647484232495965
entropy,14.438298526905966,14.298703572154096,13.388596416971282,19.173668706579324
perplexity,1864117.906721255,1621242.7976798397,652519.5745055778,212333499.31669977
per_word_perplexity,3197.4578159884304,2349.6272430142603,915.1747188016519,266082.0793442353
pos_prop_DET,0.0686106346483705,0.06521739130434782,0.056100981767180924,0.08646616541353383
pos_prop_NOUN,0.22469982847341338,0.2579710144927536,0.24684431977559607,0.31453634085213034
pos_prop_ADP,0.08061749571183534,0.10869565217391304,0.0729312762973352,0.11403508771929824
pos_prop_ADJ,0.1097770154373928,0.12753623188405797,0.14305750350631136,0.11152882205513784
pos_prop_AUX,0.03430531732418525,0.043478260869565216,0.029453015427769985,0.03884711779448621
pos_prop_PUNCT,0.1783876500857633,0.07971014492753623,0.1388499298737728,0.11152882205513784
pos_prop_VERB,0.07547169811320754,0.12173913043478261,0.07012622720897616,0.10150375939849623
pos_prop_PROPN,0.09605488850771869,0.0391304347826087,0.06311360448807854,0.021303258145363407
pos_prop_NUM,0.044596912521440824,0.007246376811594203,0.023842917251051893,0.012531328320802004
pos_prop_SYM,0.015437392795883362,,0.009817671809256662,
pos_prop_ADV,0.018867924528301886,0.050724637681159424,0.025245441795231416,0.02506265664160401
pos_prop_CCONJ,0.029159519725557463,0.02753623188405797,0.030855539971949508,0.02882205513784461
pos_prop_X,0.00686106346483705,,,
pos_prop_PRON,0.008576329331046312,0.03188405797101449,0.019635343618513323,0.010025062656641603
pos_prop_PART,0.00686106346483705,0.013043478260869565,0.012622720897615708,0.010025062656641603
pos_prop_SCONJ,0.0017152658662092624,0.011594202898550725,0.0070126227208976155,0.013784461152882205
token_length_mean,5.702127659574468,6.055205047318612,5.3881578947368425,6.373937677053824
token_length_median,5.0,6.0,5.0,6.0
token_length_std,3.446335664966186,3.2223264474569975,3.100932249691134,3.404562938270995
sentence_length_mean,15.666666666666666,26.416666666666668,17.88235294117647,20.17142857142857
sentence_length_median,13.0,18.5,16.0,20.0
sentence_length_std,10.182774125398682,21.53082415721444,9.952134580026634,7.662471493438335
syllables_per_token_mean,1.748936170212766,1.913249211356467,1.7286184210526316,1.9206798866855523
syllables_per_token_median,1.0,1.0,1.0,2.0
syllables_per_token_std,1.046142323913532,1.1079215105504483,1.03413932517393,1.1300417862202943
n_tokens,470,634,608,706
n_unique_tokens,273,328,328,339
proportion_unique_tokens,0.5808510638297872,0.5173501577287066,0.5394736842105263,0.4801699716713881
n_characters,2795,3896,3384,4595
n_sentences,30,24,34,35
flesch_reading_ease,42.97333333333336,18.16120005257625,42.44329334365327,23.871481586402297
flesch_kincaid_grade,11.157446808510638,17.288840694006314,11.781815015479882,14.940879805746661
smog,13.76565470535455,18.68694054745388,14.170072743270726,16.54406574725407
gunning_fog,15.1177304964539,21.796950578338592,15.508204334365326,19.00341562120599
automated_readability_index,13.260354609929081,20.298349106204,12.889400154798764,18.676960744637803
coleman_liau_index,15.839148936170208,18.684100946372244,14.227105263157895,20.211331444759207
lix,55.45390070921986,73.10436382754995,53.57314241486068,69.60485633346823
rix,6.233333333333333,12.333333333333334,6.382352941176471,9.971428571428572
connectives,6,15,12,18
connectives_cap,2,2,1,0
pos_prop_SPACE,,0.014492753623188406,0.05049088359046283,
