,human,continue,create,explain
first_order_coherence,0.7285700582939646,0.8053105196048473,0.8418555032639277,0.7762294672429562
second_order_coherence,0.7305581921880896,0.7708108308059829,0.849114578962326,0.7444067812808182
passed_quality_check,True,True,True,True
n_stop_words,191.0,245.0,201.0,185.0
alpha_ratio,0.8345195729537367,0.8684582743988685,0.8801213960546282,0.8535773710482529
mean_word_length,4.850533807829182,5.182461103253183,5.625189681335357,5.482529118136439
doc_length,562.0,707.0,659.0,601.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.0,0.014071294559099437,0.04249142253892848
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.022697281604645025
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.022697281604645025
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.011253516723976243,0.005863039399624765,0.007035647279549718,0.006334125098970704
top_ngram_chr_fraction_3,0.009377930603313536,0.009146341463414634,0.009849906191369606,0.013723937714436528
top_ngram_chr_fraction_4,0.01312910284463895,0.0,0.0,0.022169437846397466
oov_ratio,0.021352313167259787,0.004243281471004243,0.018209408194233688,0.024958402662229616
dependency_distance_mean,2.872275872696656,2.7174443729139415,2.7807576711938524,2.626308980989393
dependency_distance_std,1.2423119902458448,0.5426913865251041,0.3529039452223788,0.736627966761936
prop_adjacent_dependency_relation_mean,0.4713428696736217,0.45240658842718967,0.47827436363886433,0.49074954303750284
prop_adjacent_dependency_relation_std,0.07856989759767169,0.059668587598143814,0.048268861961104914,0.07792548079729297
entropy,14.944010303942807,16.636968694990472,13.154244139384666,14.461207132642503
perplexity,3091015.7110629887,16801331.46312428,516197.1986511208,1907315.1540889028
per_word_perplexity,5500.027955628094,23764.259495225288,783.3037915798495,3173.569307968224
pos_prop_DET,0.060498220640569395,0.0594059405940594,0.051593323216995446,0.06156405990016639
pos_prop_NOUN,0.2793594306049822,0.26449787835926447,0.2852807283763278,0.3011647254575707
pos_prop_VERB,0.0693950177935943,0.10466760961810467,0.12291350531107739,0.10981697171381032
pos_prop_PRON,0.030249110320284697,0.03253182461103253,0.027314112291350532,0.016638935108153077
pos_prop_ADJ,0.1423487544483986,0.13012729844413012,0.1471927162367223,0.12312811980033278
pos_prop_PUNCT,0.12633451957295375,0.11173974540311174,0.09711684370257967,0.1281198003327787
pos_prop_AUX,0.04092526690391459,0.04101838755304102,0.027314112291350532,0.029950083194675542
pos_prop_PART,0.01601423487544484,0.016973125884016973,0.010622154779969651,0.014975041597337771
pos_prop_ADP,0.10854092526690391,0.12446958981612447,0.11987860394537178,0.10981697171381032
pos_prop_CCONJ,0.037366548042704624,0.033946251768033946,0.028831562974203338,0.026622296173044926
pos_prop_SCONJ,0.01601423487544484,0.009900990099009901,0.0030349013657056147,0.008319467554076539
pos_prop_PROPN,0.028469750889679714,0.021216407355021217,0.012139605462822459,0.021630615640599003
pos_prop_NUM,0.030249110320284697,0.007072135785007072,0.006069802731411229,0.0066555740432612314
pos_prop_ADV,0.008896797153024912,0.033946251768033946,0.04400606980273141,0.026622296173044926
pos_prop_SYM,0.005338078291814947,0.005657708628005658,,
token_length_mean,5.45979381443299,5.761674718196457,6.153976311336717,6.159003831417625
token_length_median,5.0,5.0,6.0,6.0
token_length_std,3.3021286416090656,3.1497074112748016,3.1976588717394705,3.425116459689718
sentence_length_mean,20.208333333333332,20.7,26.863636363636363,20.88
sentence_length_median,20.5,21.5,23.5,23.0
sentence_length_std,11.636792107602316,7.8066211214156755,9.822494843911993,8.529103118147887
syllables_per_token_mean,1.7092783505154638,1.747181964573269,1.8291032148900168,1.8333333333333333
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.087898046525681,0.9986364039889524,1.058156159573723,1.090273964656436
n_tokens,485,621,591,522
n_unique_tokens,289,334,351,283
proportion_unique_tokens,0.5958762886597938,0.537842190016103,0.5939086294416244,0.5421455938697318
n_characters,2726,3664,3707,3295
n_sentences,24,30,22,25
flesch_reading_ease,41.718593213058426,38.01290579710147,24.8262771112137,30.541800000000023
flesch_kincaid_grade,12.460734536082473,13.099747181964574,16.470236117520383,14.186533333333333
smog,14.554592549557764,15.066780637376759,17.54021597470382,16.00497618766195
gunning_fog,16.00085910652921,16.718003220611916,20.220919858483313,18.083800766283527
automated_readability_index,14.389795532646048,16.057487922705313,20.987046608214122,18.018908045977014
coleman_liau_index,14.838845360824742,16.64869565217391,19.28351945854484,18.997318007662837
lix,54.22895189003437,61.60177133655394,73.73334871558221,67.24015325670499
rix,6.875,8.466666666666667,12.590909090909092,9.68
connectives,11,14,15,15
connectives_cap,1,1,1,5
pos_prop_X,,0.002828854314002829,,
pos_prop_SPACE,,,0.01669195751138088,0.014975041597337771
