,human,continue,create,explain
first_order_coherence,0.6332958056591451,0.8161099702119827,0.6697894128660361,0.7646452623109022
second_order_coherence,0.6424754240339802,0.7809496392374453,0.6554199742345974,0.7834927517434825
passed_quality_check,True,True,True,True
n_stop_words,167.0,172.0,196.0,145.0
alpha_ratio,0.7300275482093664,0.8551181102362204,0.838855421686747,0.8195956454121306
mean_word_length,4.384297520661157,5.637795275590551,5.301204819277109,5.811819595645412
doc_length,726.0,635.0,664.0,643.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.040194227137847316,0.0340881421962503,0.007374631268436578,0.023618327822390175
duplicate_ngram_chr_fraction_6,0.029943350418127866,0.0,0.007374631268436578,0.023618327822390175
duplicate_ngram_chr_fraction_7,0.029943350418127866,0.0,0.007374631268436578,0.023618327822390175
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.023618327822390175
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.01699487456164014,0.006574141709276844,0.00983284169124877,0.004251299008030231
top_ngram_chr_fraction_3,0.028055031022390074,0.0,0.00663716814159292,0.01606046291922532
top_ngram_chr_fraction_4,0.026436471540329107,0.0,0.0,0.0
oov_ratio,0.02203856749311295,0.026771653543307086,0.0015060240963855422,0.04354587869362364
dependency_distance_mean,2.775666336966481,2.795614679947657,2.726670812586439,2.882593934119839
dependency_distance_std,0.9844178687292775,0.5389141535251452,1.0304648262960154,0.7243273491657328
prop_adjacent_dependency_relation_mean,0.4457575637011982,0.47239521551818137,0.45288893053427465,0.47506175123445543
prop_adjacent_dependency_relation_std,0.08122371927643172,0.07411757483081706,0.07034093937451176,0.06026164527335053
entropy,14.907119831859106,13.435336450472505,13.366009127318517,13.546317025480814
perplexity,2979064.3475825787,683742.3541821673,637946.1327388076,763995.3834157159
per_word_perplexity,4103.394418157822,1076.7596128853029,960.7622481006139,1188.1732245967587
pos_prop_DET,0.0674931129476584,0.05669291338582677,0.058734939759036146,0.05598755832037325
pos_prop_ADJ,0.09504132231404959,0.1700787401574803,0.1430722891566265,0.12286158631415241
pos_prop_NOUN,0.2396694214876033,0.2755905511811024,0.2680722891566265,0.27993779160186627
pos_prop_VERB,0.06060606060606061,0.10708661417322834,0.11295180722891567,0.09953343701399689
pos_prop_ADP,0.0743801652892562,0.10236220472440945,0.09337349397590361,0.08709175738724728
pos_prop_NUM,0.06611570247933884,0.009448818897637795,0.016566265060240965,0.006220839813374806
pos_prop_PUNCT,0.16115702479338842,0.11811023622047244,0.1355421686746988,0.13996889580093314
pos_prop_ADV,0.01928374655647383,0.02204724409448819,0.03313253012048193,0.02177293934681182
pos_prop_CCONJ,0.028925619834710745,0.025196850393700787,0.02710843373493976,0.027993779160186624
pos_prop_PRON,0.009641873278236915,0.02047244094488189,0.0286144578313253,0.004665629860031105
pos_prop_AUX,0.026170798898071626,0.01732283464566929,0.03162650602409638,0.012441679626749611
pos_prop_PROPN,0.1046831955922865,0.03622047244094488,0.015060240963855422,0.09797822706065319
pos_prop_SYM,0.04132231404958678,0.004724409448818898,0.0030120481927710845,
pos_prop_X,0.0013774104683195593,,0.010542168674698794,
pos_prop_PART,0.0027548209366391185,0.009448818897637795,0.012048192771084338,0.007776049766718507
pos_prop_SCONJ,0.0013774104683195593,0.009448818897637795,0.010542168674698794,0.004665629860031105
token_length_mean,5.2787456445993035,6.302702702702702,6.03886925795053,6.633879781420765
token_length_median,5.0,6.0,6.0,7.0
token_length_std,3.393835541234715,3.355550986816894,3.1804240212018846,3.7067874130354714
sentence_length_mean,17.393939393939394,22.2,18.258064516129032,21.96
sentence_length_median,15.0,19.0,17.0,19.0
sentence_length_std,10.08731394688366,9.503683496413377,10.407713460684276,10.328523611823714
syllables_per_token_mean,1.6480836236933798,1.8936936936936937,1.8215547703180213,2.0655737704918034
syllables_per_token_median,1.0,2.0,1.0,2.0
syllables_per_token_std,1.0434071200131738,1.0911007153518468,1.0541664198027692,1.241098978498657
n_tokens,574,555,566,549
n_unique_tokens,309,328,319,315
proportion_unique_tokens,0.5383275261324042,0.590990990990991,0.5636042402826855,0.5737704918032787
n_characters,3183,3580,3520,3737
n_sentences,33,25,31,25
flesch_reading_ease,49.752276950691595,24.095513513513538,34.199530947224446,9.798059016393466
flesch_kincaid_grade,10.641023123218247,15.413585585585583,13.024991451042975,17.348170491803284
smog,13.270656990019738,16.839691059469317,14.82775045980284,18.329729184346284
gunning_fog,14.20496251715764,19.25837837837838,16.490504958395075,21.68017486338798
automated_readability_index,12.129861683032416,19.355729729729724,16.142106463011515,20.795573770491806
coleman_liau_index,13.537282229965154,19.92655855855855,18.08734982332155,21.859307832422584
lix,48.75282441136099,68.32612612612613,61.720962042630795,74.60116575591985
rix,5.454545454545454,10.24,7.935483870967742,11.56
connectives,8,14,16,9
connectives_cap,3,0,1,3
pos_prop_SPACE,,0.015748031496062992,,0.03110419906687403
