,human,create,explain,continue
first_order_coherence,0.5466274189949035,0.5353432117262855,0.774652792347802,
second_order_coherence,0.5218474116797248,0.4994194428126017,0.7690235301852226,
dependency_distance_mean,2.4900920723318913,2.6244904692291326,3.43092681349856,0.5
dependency_distance_std,0.7884916799552969,0.6703637402302162,0.6444867228618242,
prop_adjacent_dependency_relation_mean,0.4236984734722292,0.42941050629358773,0.4497799262938306,0.5
prop_adjacent_dependency_relation_std,0.0705315990284735,0.07679710869338428,0.04654310742930668,
token_length_mean,4.8625,5.833333333333333,5.211267605633803,12.0
token_length_median,4.0,5.0,4.0,12.0
token_length_std,2.660249440058833,3.4074086347745327,2.956248223254469,
sentence_length_mean,9.23076923076923,14.470588235294118,21.3,1.0
sentence_length_median,10.5,16.0,19.5,1.0
sentence_length_std,3.7856783998043944,6.660839437107039,7.156116265125938,
syllables_per_token_mean,1.6458333333333333,1.951219512195122,1.7089201877934272,3.0
syllables_per_token_median,1.0,2.0,1.0,3.0
syllables_per_token_std,0.9723164636863636,1.2120912422159782,0.9880816802145214,
n_tokens,240,246,213,1.0
n_unique_tokens,151,151,129,1.0
proportion_unique_tokens,0.6291666666666667,0.6138211382113821,0.6056338028169014,1.0
n_characters,1214,1463,1139,13.0
n_sentences,26,17,10,1.0
entropy,3.4454401129255188,4.257217514991846,4.217993929749305,0.00011350325058497107
perplexity,31.357081066875242,70.61322959616035,67.89714114322429,1.0001135096923226
per_word_perplexity,0.1092581221842343,0.25771251677430784,0.2805666989389433,0.5000567548461613
passed_quality_check,True,True,True,
n_stop_words,167.0,130.0,134.0,
alpha_ratio,0.8362369337979094,0.8978102189781022,0.8760330578512396,0.5
mean_word_length,4.229965156794425,5.339416058394161,4.706611570247934,6.5
doc_length,287.0,274.0,242.0,2.0
duplicate_ngram_chr_fraction_5,0.02752924982794219,,,
duplicate_ngram_chr_fraction_6,0.02752924982794219,,,
top_ngram_chr_fraction_2,0.017205781142463867,0.04918032786885246,0.018504811250925242,
top_ngram_chr_fraction_3,0.014452856159669649,,0.03552923760177646,
oov_ratio,0.010452961672473868,0.058394160583941604,0.004132231404958678,
pos_prop_PUNCT,0.16376306620209058,0.10218978102189781,0.11983471074380166,0.5
pos_prop_VERB,0.11149825783972125,0.09854014598540146,0.09504132231404959,
pos_prop_ADV,0.13240418118466898,0.07664233576642336,0.08264462809917356,
pos_prop_PRON,0.17421602787456447,0.06204379562043796,0.07024793388429752,
pos_prop_AUX,0.09059233449477352,0.06569343065693431,0.07024793388429752,
pos_prop_ADP,0.07665505226480836,0.09854014598540146,0.10743801652892562,
pos_prop_DET,0.07665505226480836,0.13503649635036497,0.1322314049586777,
pos_prop_NOUN,0.09407665505226481,0.16423357664233576,0.15289256198347106,0.5
pos_prop_CCONJ,0.010452961672473868,0.040145985401459854,0.0371900826446281,
pos_prop_PART,0.020905923344947737,0.01824817518248175,0.0371900826446281,
pos_prop_SCONJ,0.024390243902439025,0.014598540145985401,0.024793388429752067,
pos_prop_PROPN,0.006968641114982578,0.06569343065693431,0.028925619834710745,
pos_prop_ADJ,0.017421602787456445,0.058394160583941604,0.028925619834710745,
flesch_reading_ease,58.22826923076926,27.07418220946917,40.64085211267607,-47.97999999999996
flesch_kincaid_grade,7.430833333333336,13.077919655667145,12.882258215962441,20.200000000000006
smog,9.565088089820218,13.8614814582182,13.662883650711645,
gunning_fog,9.192307692307693,15.544332855093257,14.904976525821596,40.400000000000006
automated_readability_index,6.087759615384613,13.28029411764706,13.76507042253521,35.589999999999996
coleman_liau_index,9.584833333333332,16.454471544715442,13.452582159624413,25.160000000000007
lix,29.647435897435898,43.73888091822094,45.24366197183099,101.0
rix,1.8846153846153846,4.235294117647059,5.1,1.0
connectives,18,10,12,0.0
pos_prop_NUM,,,0.012396694214876033,
