,human,explain,create,continue
passed_quality_check,True,True,True,True
n_stop_words,129.0,129.0,130.0,88.0
alpha_ratio,0.8268551236749117,0.8759124087591241,0.8571428571428571,0.84
mean_word_length,4.6855123674911665,5.08029197080292,5.2178571428571425,4.622857142857143
doc_length,283.0,274.0,280.0,175.0
duplicate_ngram_chr_fraction_5,0.025657472738935216,,,
top_ngram_chr_fraction_2,0.01924310455420141,0.03310852237890864,0.014697236919459141,0.009424083769633508
oov_ratio,0.0176678445229682,0.032846715328467155,0.010714285714285714,0.005714285714285714
pos_prop_SCONJ,0.038869257950530034,0.04744525547445255,0.017857142857142856,0.022857142857142857
pos_prop_DET,0.12014134275618374,0.0948905109489051,0.1392857142857143,0.09714285714285714
pos_prop_NOUN,0.17667844522968199,0.14963503649635038,0.21071428571428572,0.13714285714285715
pos_prop_PART,0.02120141342756184,0.010948905109489052,0.017857142857142856,0.011428571428571429
pos_prop_VERB,0.10600706713780919,0.12773722627737227,0.09285714285714286,0.10857142857142857
pos_prop_AUX,0.06007067137809187,0.06934306569343066,0.06428571428571428,0.08
pos_prop_PUNCT,0.17314487632508835,0.12408759124087591,0.14285714285714285,0.16
pos_prop_ADP,0.10600706713780919,0.0948905109489051,0.08571428571428572,0.08
pos_prop_ADV,0.06713780918727916,0.06934306569343066,0.06785714285714285,0.10285714285714286
pos_prop_PRON,0.045936395759717315,0.06934306569343066,0.05357142857142857,0.09142857142857143
pos_prop_PROPN,0.04240282685512368,0.06569343065693431,0.014285714285714285,0.03428571428571429
pos_prop_CCONJ,0.007067137809187279,0.0364963503649635,0.025,0.04
pos_prop_ADJ,0.028268551236749116,0.0364963503649635,0.06428571428571428,0.03428571428571429
pos_prop_NUM,0.007067137809187279,0.0036496350364963502,,
entropy,3.5768902362732216,3.5996704599435985,4.68836896881832,2.321828416789384
perplexity,35.762155891196734,36.58617584643976,108.67578158726657,10.194296699378095
per_word_perplexity,0.12636804201836302,0.13352618922058307,0.3881277913830949,0.058253123996446256
flesch_reading_ease,41.30565384615389,40.74000000000001,23.396666666666704,44.78927643784789
flesch_kincaid_grade,10.40462393162393,11.303333333333338,13.308333333333334,10.332022263450835
smog,11.20814326018867,12.815532586354998,15.172626615295595,12.872792785125622
gunning_fog,11.517606837606838,13.66666666666667,18.666666666666668,14.052937538651825
automated_readability_index,10.123717948717946,12.720750000000002,13.12379166666667,10.275695732838592
coleman_liau_index,13.75880341880342,15.497666666666667,16.794500000000003,13.225034013605438
lix,39.477777777777774,42.5,53.333333333333336,41.25479282622139
rix,3.25,4.125,5.333333333333333,3.727272727272727
first_order_coherence,0.37677201569864627,0.5566678381059319,0.4671614667510285,0.6612569361925125
second_order_coherence,0.3958013897968663,0.5175537780991623,0.46973937191069126,0.5854847961001926
token_length_mean,5.457264957264957,5.658333333333333,5.920833333333333,5.312925170068027
token_length_median,5.0,5.0,5.0,4.0
token_length_std,3.050901961052091,3.1806598721369475,3.1328207692464987,2.9938774737343237
sentence_length_mean,11.7,15.0,13.333333333333334,13.363636363636363
sentence_length_median,12.0,15.0,14.0,12.0
sentence_length_std,5.523585791856591,5.70087712549569,5.163977794943222,4.4979334097647214
syllables_per_token_mean,1.8162393162393162,1.7833333333333334,2.0083333333333333,1.7551020408163265
syllables_per_token_median,2.0,1.0,2.0,1.0
syllables_per_token_std,1.1966803988182357,1.0342737656066805,1.056691640083436,1.0141303484943796
n_tokens,234,240,240,147
n_unique_tokens,154,152,150,108
proportion_unique_tokens,0.6581196581196581,0.6333333333333333,0.625,0.7346938775510204
n_characters,1326,1392,1461,809
n_sentences,20,16,18,11
dependency_distance_mean,2.6844891301508946,3.1363220432710563,2.7025375722679645,2.755142184019189
dependency_distance_std,0.9665319834631824,0.8229463547519293,0.9280445413946372,0.6317594947569206
prop_adjacent_dependency_relation_mean,0.3969682992660934,0.4366523553201185,0.45892185156891036,0.4189630680272392
prop_adjacent_dependency_relation_std,0.13736106768514433,0.07012227516121598,0.0855865186471931,0.08830241122950906
connectives,11,7,6,6
top_ngram_chr_fraction_3,,0.02023298589822195,,
pos_prop_X,,,0.0035714285714285713,
