,human,explain,create,continue
first_order_coherence,0.548044252780176,0.665335622700778,0.724164025237163,0.5861446708440781
second_order_coherence,0.5201646578187744,0.6555312744208744,0.656071214572243,0.5401129737496376
pos_prop_NOUN,0.18503118503118504,0.18622448979591838,0.1895424836601307,0.194
pos_prop_VERB,0.10187110187110188,0.11734693877551021,0.1111111111111111,0.108
pos_prop_NUM,0.010395010395010396,0.007653061224489796,,
pos_prop_DET,0.13721413721413722,0.14540816326530612,0.15904139433551198,0.132
pos_prop_ADP,0.1101871101871102,0.11479591836734694,0.08932461873638345,0.094
pos_prop_ADJ,0.014553014553014554,0.012755102040816327,0.054466230936819175,0.058
pos_prop_PRON,0.10187110187110188,0.08163265306122448,0.06318082788671024,0.068
pos_prop_PUNCT,0.12266112266112267,0.1096938775510204,0.10675381263616558,0.106
pos_prop_ADV,0.0893970893970894,0.07142857142857142,0.07625272331154684,0.022
pos_prop_SCONJ,0.02079002079002079,0.03571428571428571,0.034858387799564274,0.036
pos_prop_PART,0.006237006237006237,0.01020408163265306,0.006535947712418301,0.012
pos_prop_AUX,0.0498960498960499,0.05612244897959184,0.06100217864923747,0.062
pos_prop_PROPN,0.02494802494802495,0.012755102040816327,0.013071895424836602,0.068
pos_prop_CCONJ,0.02286902286902287,0.03571428571428571,0.034858387799564274,0.03
pos_prop_X,0.002079002079002079,0.002551020408163265,,0.01
passed_quality_check,True,True,True,True
n_stop_words,249.0,213.0,226.0,235.0
alpha_ratio,0.8711018711018711,0.8852040816326531,0.8932461873638344,0.864
mean_word_length,4.638253638253638,4.714285714285714,4.775599128540305,4.754
doc_length,481.0,392.0,459.0,500.0
top_ngram_chr_fraction_2,0.03619909502262444,0.011384335154826957,0.018447348193697154,0.017806267806267807
oov_ratio,0.006237006237006237,0.007653061224489796,0.002178649237472767,0.002
entropy,7.673803505173224,6.781759024939202,7.407101401161038,7.489443539380164
perplexity,2151.2481878898925,881.6181492809653,1647.6435608117379,1789.056275439107
per_word_perplexity,4.4724494550725415,2.2490258910228706,3.589637387389407,3.5781125508782137
token_length_mean,5.1469194312796205,5.171919770773639,5.226829268292683,5.344907407407407
token_length_median,4.0,4.0,4.0,4.0
token_length_std,3.166355641055089,3.085080473728342,2.8249346541325475,3.406695747693436
sentence_length_mean,13.1875,15.173913043478262,16.4,16.0
sentence_length_median,13.5,14.0,17.0,15.0
sentence_length_std,5.3058782260809565,5.4025128928727195,4.963869458396343,6.543303050815759
syllables_per_token_mean,1.6895734597156398,1.7134670487106016,1.7463414634146341,1.8680555555555556
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.066879805547554,1.0589321334442827,1.040191718017407,1.1319018396890068
n_tokens,422,349,410,432
n_unique_tokens,235,198,229,212
proportion_unique_tokens,0.556872037914692,0.5673352435530086,0.5585365853658537,0.49074074074074076
n_characters,2231,1848,2192,2377
n_sentences,32,23,25,27
dependency_distance_mean,2.513023994156528,2.97688536049122,3.080128639355481,3.1164921036823934
dependency_distance_std,0.8015532279959887,0.8251811353588036,0.6944917481463972,0.9970906412078372
prop_adjacent_dependency_relation_mean,0.4323348999269589,0.43842532126558603,0.43058450413231447,0.4329369525980575
prop_adjacent_dependency_relation_std,0.09706282296104975,0.08512160634825897,0.05860265172588918,0.10852756672448441
flesch_reading_ease,50.51177280805689,46.474165939952684,42.44851219512199,32.557500000000005
flesch_kincaid_grade,9.490091824644551,10.546737261741622,11.412829268292686,12.693055555555556
smog,11.757521984204296,12.50853898387179,13.154929023078342,14.554592549557764
gunning_fog,12.194431279620854,13.175582409368383,14.07219512195122,16.400000000000002
automated_readability_index,9.405740521327012,10.516698642082972,11.388365853658534,11.74451388888889
coleman_liau_index,12.219336492890992,12.660171919770768,13.128878048780482,13.778055555555554
lix,35.22541469194313,40.67534570823471,42.985365853658536,45.398148148148145
rix,2.90625,3.869565217391304,4.36,4.703703703703703
connectives,19,14,9,7
connectives_cap,6,3,0,0
top_ngram_chr_fraction_3,,,0.013835511145272867,0.021367521367521368
duplicate_ngram_chr_fraction_5,,,,0.044515669515669515
duplicate_ngram_chr_fraction_6,,,,0.029914529914529916
duplicate_ngram_chr_fraction_7,,,,0.029914529914529916
duplicate_ngram_chr_fraction_8,,,,0.029914529914529916
