,create,human,explain,continue
first_order_coherence,0.6838288444739121,0.6453516611031124,0.6506732473006616,0.7371227741241455
second_order_coherence,0.6504456416393319,0.5923766791820526,0.6024445270498594,0.7321573346853256
pos_prop_NUM,0.011538461538461539,0.01171875,0.003787878787878788,
pos_prop_NOUN,0.23076923076923078,0.20703125,0.1893939393939394,0.20320855614973263
pos_prop_ADJ,0.057692307692307696,0.015625,0.003787878787878788,0.053475935828877004
pos_prop_VERB,0.1076923076923077,0.12109375,0.125,0.10160427807486631
pos_prop_PUNCT,0.1076923076923077,0.09765625,0.10984848484848485,0.0962566844919786
pos_prop_DET,0.16153846153846155,0.140625,0.17045454545454544,0.1657754010695187
pos_prop_AUX,0.07307692307692308,0.0390625,0.04924242424242424,0.06951871657754011
pos_prop_ADP,0.06923076923076923,0.1171875,0.11742424242424243,0.10695187165775401
pos_prop_PROPN,0.0038461538461538464,0.0234375,,0.0106951871657754
pos_prop_ADV,0.057692307692307696,0.078125,0.06060606060606061,0.058823529411764705
pos_prop_PRON,0.03461538461538462,0.07421875,0.07954545454545454,0.058823529411764705
pos_prop_CCONJ,0.046153846153846156,0.03125,0.030303030303030304,0.0374331550802139
pos_prop_SCONJ,0.026923076923076925,0.03125,0.045454545454545456,0.03208556149732621
pos_prop_PART,0.011538461538461539,0.0078125,0.011363636363636364,0.0053475935828877
token_length_mean,5.741379310344827,5.0562770562770565,4.68936170212766,5.42603550295858
token_length_median,5.0,4.0,4.0,5.0
token_length_std,3.374909167756433,3.080639444408138,2.635537334090401,3.0238944322183405
sentence_length_mean,16.571428571428573,15.4,16.785714285714285,16.9
sentence_length_median,18.0,16.0,18.0,17.0
sentence_length_std,4.938396004983887,4.827697864061779,7.301453587457495,3.7
syllables_per_token_mean,1.9396551724137931,1.6536796536796536,1.5659574468085107,1.8698224852071006
syllables_per_token_median,2.0,1.0,1.0,2.0
syllables_per_token_std,1.1047608034403076,1.045075801004773,0.9219028877053367,1.0522899646351904
n_tokens,232,231,235,169
n_unique_tokens,145,145,141,113
proportion_unique_tokens,0.625,0.6277056277056277,0.6,0.6686390532544378
n_characters,1360,1193,1131,935
n_sentences,14,15,14,10
passed_quality_check,True,True,True,True
n_stop_words,128.0,125.0,142.0,98.0
alpha_ratio,0.8807692307692307,0.89453125,0.8863636363636364,0.9037433155080213
mean_word_length,5.230769230769231,4.66015625,4.284090909090909,5.0
doc_length,260.0,256.0,264.0,187.0
top_ngram_chr_fraction_2,0.015703517587939697,0.012649332396345749,0.014652014652014652,0.027198549410698096
flesch_reading_ease,25.920172413793125,51.30270129870132,57.317500000000024,31.494517751479293
flesch_kincaid_grade,13.760788177339904,9.929419913419913,9.434726443768998,13.064905325443785
smog,14.452119694410143,12.10132525352546,11.899873341045819,14.554592549557764
gunning_fog,16.111330049261085,12.566926406926408,12.331306990881458,16.227455621301775
automated_readability_index,13.897610837438421,10.085064935064935,9.049750759878421,12.57662721893491
coleman_liau_index,16.173103448275864,12.008831168831168,10.01004255319149,14.35360946745562
lix,45.01970443349754,36.61212121212121,35.934650455927056,47.669230769230765
rix,4.714285714285714,3.2666666666666666,3.2142857142857144,5.2
entropy,4.530822815944271,4.3916719047022585,4.845547703677566,3.0525783939285027
perplexity,92.83491571373405,80.7753548446837,127.1729159963745,21.169858347383116
per_word_perplexity,0.35705736812974637,0.3155287298620457,0.4817155908953579,0.11320779864910757
dependency_distance_mean,2.869255014203527,2.7437475195701966,2.8159461945356945,3.8737592850905544
dependency_distance_std,0.6493375112554707,0.6617955200939458,1.0624691773504733,0.727420936405268
prop_adjacent_dependency_relation_mean,0.48763055006949585,0.45349069294508343,0.39649343463704145,0.43023551525873505
prop_adjacent_dependency_relation_std,0.09204274107842027,0.04641042975436466,0.1373999258337396,0.08841344548578747
connectives,3,10,11,7
pos_prop_X,,0.00390625,0.003787878787878788,
oov_ratio,,0.01171875,0.003787878787878788,0.016042780748663103
