,human,continue,explain,create
pos_prop_PUNCT,0.150093808630394,0.12045889101338432,0.12022900763358779,0.13594040968342644
pos_prop_VERB,0.10881801125703565,0.11663479923518165,0.12213740458015267,0.12290502793296089
pos_prop_ADV,0.14446529080675422,0.07648183556405354,0.08206106870229007,0.08379888268156424
pos_prop_PRON,0.14821763602251406,0.0994263862332696,0.09732824427480916,0.074487895716946
pos_prop_AUX,0.09568480300187618,0.06309751434034416,0.05916030534351145,0.0521415270018622
pos_prop_ADP,0.075046904315197,0.0841300191204589,0.0916030534351145,0.08752327746741155
pos_prop_DET,0.07692307692307693,0.12237093690248566,0.12786259541984732,0.11731843575418995
pos_prop_NOUN,0.1050656660412758,0.16634799235181644,0.15267175572519084,0.1601489757914339
pos_prop_CCONJ,0.0150093808630394,0.05353728489483748,0.03816793893129771,0.05027932960893855
pos_prop_PART,0.0150093808630394,0.028680688336520075,0.01717557251908397,0.020484171322160148
pos_prop_SCONJ,0.03377110694183865,0.02676864244741874,0.04580152671755725,0.0186219739292365
pos_prop_PROPN,0.0075046904315197,,0.013358778625954198,0.0297951582867784
pos_prop_ADJ,0.01876172607879925,0.04206500956022945,0.02480916030534351,0.0446927374301676
pos_prop_NUM,0.005628517823639775,,0.007633587786259542,0.00186219739292365
dependency_distance_mean,2.6304615630245882,2.6674771940596904,3.1862182977575233,2.68764068466302
dependency_distance_std,0.7171545624817256,0.7072225950957057,0.5400748976257117,0.6399081904936562
prop_adjacent_dependency_relation_mean,0.41822336937883153,0.4530099484958209,0.428402977997246,0.43625458955512025
prop_adjacent_dependency_relation_std,0.07273094049649002,0.07148636517536269,0.056533247141631736,0.09170086284452153
token_length_mean,5.004415011037527,5.391304347826087,5.349240780911063,5.594827586206897
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.6302666791569402,2.930931450621452,2.979602469617152,3.384112088191805
sentence_length_mean,10.785714285714286,13.93939393939394,17.73076923076923,13.257142857142858
sentence_length_median,11.0,14.0,16.5,14.0
sentence_length_std,4.642124484316546,4.59208405806415,5.431798769268103,3.8272918970606518
syllables_per_token_mean,1.6622516556291391,1.7630434782608695,1.7071583514099784,1.8771551724137931
syllables_per_token_median,1.0,1.0,1.0,2.0
syllables_per_token_std,0.9150742781118584,1.0227538901655526,0.9493305980896748,1.1465821068051167
n_tokens,453,460,461,464
n_unique_tokens,240,237,235,260
proportion_unique_tokens,0.5298013245033113,0.5152173913043478,0.5097613882863341,0.5603448275862069
n_characters,2347,2543,2529,2669
n_sentences,42,33,26,35
entropy,6.601710979989232,7.953809274494116,8.28812842442479,8.355802974865199
perplexity,736.3539989930014,2846.3970328645037,3976.385120684193,4254.799738277427
per_word_perplexity,1.381527202613511,5.442441745438821,7.588521222679758,7.923276980032453
passed_quality_check,True,True,True,True
n_stop_words,315.0,277.0,292.0,260.0
alpha_ratio,0.8480300187617261,0.8795411089866156,0.8778625954198473,0.8621973929236499
mean_word_length,4.4033771106941835,4.862332695984704,4.826335877862595,4.970204841713222
doc_length,533.0,523.0,524.0,537.0
duplicate_ngram_chr_fraction_5,0.01429081814933905,,0.03345600535296086,
duplicate_ngram_chr_fraction_6,0.01429081814933905,,,
top_ngram_chr_fraction_2,0.012504465880671669,0.01632245169886742,0.02609568417530947,0.01277139208173691
top_ngram_chr_fraction_3,0.007502679528403001,0.007994670219853431,0.024088323854131816,0.010217113665389528
oov_ratio,0.005628517823639775,0.0076481835564053535,0.007633587786259542,0.0186219739292365
first_order_coherence,0.5962949169845115,0.7029644148424268,0.7224912011623382,0.6747830615324133
second_order_coherence,0.5692556260153652,0.6886046615339094,0.7693323890368143,0.6944942420179193
flesch_reading_ease,55.26100993377486,43.533036890645604,44.41267270148509,34.571672413793124
flesch_kincaid_grade,8.230998107852415,10.650276679841898,11.469468546637746,11.730716748768476
smog,10.398101306919678,11.855464076750408,13.023866798666859,12.976636138547548
gunning_fog,10.318700725323243,12.27140974967062,13.860203570832637,14.268374384236456
automated_readability_index,7.533651844843895,10.93274044795784,12.630308693475719,11.550209359605915
coleman_liau_index,10.881589403973507,13.777391304347827,13.984121475054227,14.864827586206893
lix,32.198517817723115,40.895915678524375,47.23185382946771,41.92093596059114
rix,2.3095238095238093,3.757575757575758,5.230769230769231,3.8
connectives,38,15,23,19
connectives_cap,12,3,3,8
