,create,human,explain,continue
dependency_distance_mean,2.8588716189050634,2.610715878119129,3.4694200244200246,3.0304700514925482
dependency_distance_std,0.5762771149154777,1.1236436161198267,0.4691655066568752,0.7329878587475436
prop_adjacent_dependency_relation_mean,0.48420961238687,0.4192660951020084,0.47391330891330885,0.40651228015740276
prop_adjacent_dependency_relation_std,0.06854447383716376,0.122345420083775,0.07280685358439759,0.07070137103316824
flesch_reading_ease,18.280384615384634,33.77163254729206,11.373000000000019,34.23772727272731
flesch_kincaid_grade,15.181282051282054,11.866105208603265,16.99647619047619,12.729709864603482
smog,15.503899672038209,13.023866798666859,17.931933174767593,13.88584557914918
gunning_fog,17.62735042735043,14.3279606115574,21.104761904761904,15.134235976789169
automated_readability_index,16.27282051282051,11.141096138896089,17.638485714285714,13.09561411992263
coleman_liau_index,18.388376068376065,14.310308370044048,18.216266666666666,14.901914893617018
lix,55.17948717948718,42.42783104431199,59.42857142857143,45.814313346228246
rix,6.6923076923076925,3.8823529411764706,8.142857142857142,4.909090909090909
token_length_mean,6.094017094017094,5.497797356828194,6.02,5.51595744680851
token_length_median,5.0,5.0,6.0,5.0
token_length_std,3.307548750169909,2.9073421401976796,3.4726934791311486,2.9090395867602354
sentence_length_mean,18.0,13.352941176470589,21.428571428571427,17.09090909090909
sentence_length_median,18.0,12.0,22.0,15.0
sentence_length_std,6.872464567443708,9.785590706090668,3.9948947011741605,5.107117056432051
syllables_per_token_mean,2.0128205128205128,1.8854625550660793,2.0533333333333332,1.8351063829787233
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.203558716128535,1.2541069561279252,1.279513796547562,1.0464943958748922
n_tokens,234,227,150,188
n_unique_tokens,181,149,97,136
proportion_unique_tokens,0.7735042735042735,0.6563876651982379,0.6466666666666666,0.723404255319149
n_characters,1450,1289,924,1057
n_sentences,13,17,7,11
first_order_coherence,0.6038643109301726,0.28658135305158794,0.7458794911702474,0.617000874876976
second_order_coherence,0.614948654716665,0.2802112333631764,0.721642017364502,0.6346338623099856
entropy,2.933557386529584,3.039194475184208,2.0634992155663823,2.45938715554827
perplexity,18.79437055684539,20.888410323460942,7.8734726411156855,11.69764050875782
per_word_perplexity,0.07284639750715267,0.07794182956515276,0.04604369965564728,0.0562386562921049
passed_quality_check,True,True,True,True
n_stop_words,110.0,117.0,68.0,96.0
alpha_ratio,0.9031007751937985,0.835820895522388,0.8771929824561403,0.8990384615384616
mean_word_length,5.62015503875969,4.809701492537314,5.4035087719298245,5.081730769230769
doc_length,258.0,268.0,171.0,208.0
top_ngram_chr_fraction_2,0.021364985163204748,0.03625576796308504,0.027958993476234855,0.035341365461847386
oov_ratio,0.015503875968992248,0.014925373134328358,0.023391812865497075,0.019230769230769232
pos_prop_NOUN,0.1937984496124031,0.1865671641791045,0.1111111111111111,0.15865384615384615
pos_prop_ADP,0.09689922480620156,0.10074626865671642,0.09941520467836257,0.10096153846153846
pos_prop_DET,0.10852713178294573,0.11940298507462686,0.05263157894736842,0.1201923076923077
pos_prop_PROPN,0.08914728682170543,0.08208955223880597,0.21052631578947367,0.08173076923076923
pos_prop_PUNCT,0.09302325581395349,0.15298507462686567,0.12280701754385964,0.09615384615384616
pos_prop_ADJ,0.08139534883720931,0.041044776119402986,0.04093567251461988,0.04326923076923077
pos_prop_VERB,0.08914728682170543,0.08582089552238806,0.10526315789473684,0.1201923076923077
pos_prop_X,0.007751937984496124,,,
pos_prop_ADV,0.08527131782945736,0.08208955223880597,0.07602339181286549,0.12980769230769232
pos_prop_CCONJ,0.03875968992248062,0.022388059701492536,0.03508771929824561,0.03365384615384615
pos_prop_AUX,0.06201550387596899,0.041044776119402986,0.05263157894736842,0.038461538461538464
pos_prop_SCONJ,0.01937984496124031,0.011194029850746268,0.04093567251461988,0.04326923076923077
pos_prop_NUM,0.003875968992248062,0.011194029850746268,,0.004807692307692308
pos_prop_PRON,0.027131782945736434,0.055970149253731345,0.04093567251461988,0.019230769230769232
pos_prop_PART,0.003875968992248062,0.007462686567164179,0.011695906432748537,0.009615384615384616
connectives,11,7,6,14
top_ngram_chr_fraction_3,,,0.02516309412861137,
