,human,continue,create,explain
entropy,7.823434634658174,7.148379182812445,5.446862262472239,7.143649027181901
perplexity,2498.472026635571,1272.042535007703,232.0289764763856,1266.0397840139617
per_word_perplexity,5.0678945773540995,2.5089596351236745,0.6463202687364501,2.800972973482216
dependency_distance_mean,2.414918941278973,3.124193234228112,2.8274830730297946,3.0825032380098576
dependency_distance_std,0.8893306666442703,0.6699842906581436,0.8398935788862322,0.6690181433351162
prop_adjacent_dependency_relation_mean,0.41600707668195575,0.4141521266039323,0.4587469022362071,0.43235008998119223
prop_adjacent_dependency_relation_std,0.11961621561777984,0.06965223122388695,0.09251354944764362,0.06788414297900307
pos_prop_NOUN,0.18661257606490872,0.20907297830374755,0.233983286908078,0.17920353982300885
pos_prop_VERB,0.10141987829614604,0.10059171597633136,0.11142061281337047,0.1172566371681416
pos_prop_NUM,0.010141987829614604,0.0019723865877712033,0.005571030640668524,0.00663716814159292
pos_prop_DET,0.13793103448275862,0.14990138067061143,0.1392757660167131,0.12389380530973451
pos_prop_ADP,0.10953346855983773,0.10059171597633136,0.12256267409470752,0.13053097345132744
pos_prop_ADJ,0.016227180527383367,0.03353057199211045,0.06963788300835655,0.022123893805309734
pos_prop_PRON,0.09939148073022312,0.055226824457593686,0.04735376044568245,0.08628318584070796
pos_prop_PUNCT,0.12373225152129817,0.10848126232741617,0.08913649025069638,0.11061946902654868
pos_prop_ADV,0.08924949290060852,0.08284023668639054,0.06685236768802229,0.07079646017699115
pos_prop_SCONJ,0.02028397565922921,0.027613412228796843,0.022284122562674095,0.028761061946902654
pos_prop_PART,0.006085192697768763,0.009861932938856016,0.019498607242339833,0.008849557522123894
pos_prop_AUX,0.05070993914807302,0.0670611439842209,0.03064066852367688,0.0420353982300885
pos_prop_PROPN,0.02434077079107505,0.01775147928994083,0.011142061281337047,0.030973451327433628
pos_prop_CCONJ,0.02231237322515213,0.03550295857988166,0.03064066852367688,0.03982300884955752
pos_prop_X,0.002028397565922921,,,0.0022123893805309734
flesch_reading_ease,50.19686274509803,37.49892533936654,20.737399916597184,40.55385345997291
flesch_kincaid_grade,9.414368191721135,11.950591467356173,14.059417570197386,12.142333785617371
smog,11.670169846198839,13.314097422680085,14.874696292769784,13.88584557914918
gunning_fog,12.119389978213508,14.368584356819651,17.321601334445372,15.070284938941654
automated_readability_index,9.29064950980392,12.421137685843568,14.679524603836533,12.463154681139756
coleman_liau_index,12.291203703703701,14.731402714932127,18.010030581039754,13.486666666666661
lix,35.159586056644876,45.876212023270845,51.255073672504864,43.894617819990955
rix,2.8529411764705883,4.75,5.409090909090909,4.681818181818182
passed_quality_check,True,True,True,True
n_stop_words,253.0,245.0,167.0,227.0
alpha_ratio,0.8701825557809331,0.8678500986193294,0.9080779944289693,0.8849557522123894
mean_word_length,4.657200811359027,4.932938856015779,5.635097493036212,4.785398230088496
doc_length,493.0,507.0,359.0,452.0
top_ngram_chr_fraction_2,0.04107077374404107,0.009510869565217392,0.010638297872340425,0.01170046801872075
oov_ratio,0.006085192697768763,0.023668639053254437,0.005571030640668524,0.008849557522123894
first_order_coherence,0.5278455848156502,0.6021010809474521,0.6306956637473333,0.6188161316372099
second_order_coherence,0.5020024102996103,0.6156880187873657,0.62596874833107,0.5867731615900993
token_length_mean,5.173611111111111,5.51131221719457,6.08868501529052,5.256218905472637
token_length_median,4.0,5.0,5.0,4.0
token_length_std,3.1870612140495145,3.018211480418407,3.704046937370029,3.339276835323206
sentence_length_mean,12.705882352941176,15.785714285714286,14.863636363636363,18.272727272727273
sentence_length_median,13.5,16.0,16.0,18.5
sentence_length_std,5.726765906763176,5.2328436878263895,5.910664126240227,5.894387300889937
syllables_per_token_mean,1.6990740740740742,1.8122171945701357,2.021406727828746,1.7462686567164178
syllables_per_token_median,1.0,1.5,2.0,1.0
syllables_per_token_std,1.0746227047089572,1.050117454268162,1.2449901475915366,1.106425604984744
n_tokens,432,442,327,402
n_unique_tokens,241,254,202,235
proportion_unique_tokens,0.5578703703703703,0.5746606334841629,0.617737003058104,0.5845771144278606
n_characters,2296,2501,2023,2163
n_sentences,34,28,22,22
connectives,19,20,9,17
connectives_cap,6,2,0,5
