,continue,human,create,explain
pos_prop_NOUN,0.17142857142857143,0.1050656660412758,0.21641791044776118,0.1690427698574338
pos_prop_PUNCT,0.12,0.150093808630394,0.12189054726368159,0.09368635437881874
pos_prop_PRON,0.08,0.14821763602251406,0.02736318407960199,0.0835030549898167
pos_prop_AUX,0.0761904761904762,0.09568480300187618,0.03980099502487562,0.06313645621181263
pos_prop_DET,0.11238095238095239,0.07692307692307693,0.12935323383084577,0.12627291242362526
pos_prop_PROPN,0.015238095238095238,0.0075046904315197,0.03233830845771144,0.026476578411405296
pos_prop_PART,0.02095238095238095,0.0150093808630394,0.017412935323383085,0.016293279022403257
pos_prop_ADV,0.09333333333333334,0.14446529080675422,0.0845771144278607,0.09164969450101833
pos_prop_VERB,0.10095238095238095,0.10881801125703565,0.0845771144278607,0.09572301425661914
pos_prop_ADJ,0.05714285714285714,0.01876172607879925,0.10199004975124377,0.032586558044806514
pos_prop_ADP,0.08571428571428572,0.075046904315197,0.09950248756218906,0.12830957230142567
pos_prop_CCONJ,0.04380952380952381,0.0150093808630394,0.03233830845771144,0.03665987780040733
pos_prop_SCONJ,0.022857142857142857,0.03377110694183865,0.007462686567164179,0.028513238289205704
flesch_reading_ease,33.8614725596984,55.26100993377486,8.407220576873584,32.12307350187265
flesch_kincaid_grade,12.238708280966346,8.230998107852415,16.072826422868914,13.385070224719104
smog,13.234417332330377,10.398101306919678,15.786528217884907,14.37465228746014
gunning_fog,14.359558720849044,10.318700725323243,18.656142158125164,15.776217228464418
automated_readability_index,12.660638877251778,7.533651844843895,16.293747102755596,14.005147940074906
coleman_liau_index,15.470216450216444,10.881589403973507,19.434220963172795,15.267325842696632
lix,44.55690546013126,32.198517817723115,54.28908060777749,48.87874531835206
rix,4.419354838709677,2.3095238095238093,6.136363636363637,5.625
passed_quality_check,True,True,True,True
n_stop_words,270.0,315.0,175.0,275.0
alpha_ratio,0.88,0.8480300187617261,0.8731343283582089,0.9063136456211812
mean_word_length,5.097142857142857,4.4033771106941835,5.659203980099503,5.128309572301426
doc_length,525.0,533.0,402.0,491.0
top_ngram_chr_fraction_2,0.009551098376313277,0.012504465880671669,0.005705591479650057,0.01181235234559568
top_ngram_chr_fraction_3,0.018147086914995225,0.007502679528403001,,0.014174822814714817
oov_ratio,0.03238095238095238,0.005628517823639775,0.024875621890547265,0.02240325865580448
token_length_mean,5.6558441558441555,5.004415011037527,6.305949008498583,5.555056179775281
token_length_median,5.0,4.0,5.0,4.0
token_length_std,3.283264405009407,2.6302666791569402,3.700148342130867,3.260902585328353
sentence_length_mean,14.903225806451612,10.785714285714286,16.045454545454547,18.541666666666668
sentence_length_median,15.0,11.0,16.5,20.0
sentence_length_std,8.333201525145594,4.642124484316546,4.743198697534979,6.7883427448989515
syllables_per_token_mean,1.8658008658008658,1.6622516556291391,2.1529745042492916,1.8426966292134832
syllables_per_token_median,2.0,1.0,2.0,2.0
syllables_per_token_std,1.1143297770949419,0.9150742781118584,1.403899240925103,1.079938371155621
n_tokens,462,453,353,445
n_unique_tokens,274,240,229,239
proportion_unique_tokens,0.5930735930735931,0.5298013245033113,0.6487252124645893,0.5370786516853933
n_characters,2676,2347,2275,2518
n_sentences,31,42,22,24
first_order_coherence,0.6288864403963089,0.5962949169845115,0.5167529253023011,0.7081600427627563
second_order_coherence,0.5869770050048828,0.5692556260153652,0.5636820629239082,0.7146194035356696
dependency_distance_mean,2.5791100073141644,2.6304615630245882,2.821914632570967,3.2159944260305853
dependency_distance_std,0.859666377578993,0.7171545624817256,0.6791017126716239,0.5396972791036868
prop_adjacent_dependency_relation_mean,0.4448572831514804,0.41822336937883153,0.4618563622945254,0.42249254506869777
prop_adjacent_dependency_relation_std,0.07143141512350551,0.07273094049649002,0.088646324934505,0.07874994821755188
entropy,7.373662001644362,6.601710979989232,5.102648014973035,7.598633496761419
perplexity,1593.4583588626285,736.3539989930014,164.45681533369967,1995.4672187392957
per_word_perplexity,3.0351587787859593,1.381527202613511,0.40909655555646685,4.064088021872292
connectives,19,38,14,19
connectives_cap,8,12,1,5
pos_prop_NUM,,0.005628517823639775,0.0024875621890547263,0.008146639511201629
duplicate_ngram_chr_fraction_5,,0.01429081814933905,,0.030374620317246033
duplicate_ngram_chr_fraction_6,,0.01429081814933905,,0.030374620317246033
pos_prop_X,,,0.0024875621890547263,
duplicate_ngram_chr_fraction_7,,,,0.030374620317246033
duplicate_ngram_chr_fraction_8,,,,0.020924738440769492
top_ngram_chr_fraction_4,,,,0.019237259534255823
