,human,create,explain,continue
token_length_mean,5.134387351778656,5.425287356321839,5.221556886227545,5.273972602739726
token_length_median,4.0,5.0,4.0,5.0
token_length_std,3.1443724937740547,3.0786579049921095,2.9817834104180334,2.75114060516477
sentence_length_mean,14.055555555555555,14.5,15.181818181818182,18.25
sentence_length_median,15.0,14.0,15.0,17.5
sentence_length_std,5.582434974714312,3.730504880933232,6.534081027660512,1.6393596310755
syllables_per_token_mean,1.6758893280632412,1.7701149425287357,1.7365269461077844,1.8082191780821917
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0621458719801016,1.072482165096954,1.0508256965279674,1.055417001877163
n_tokens,253,261,167,73
n_unique_tokens,157,171,122,65
proportion_unique_tokens,0.6205533596837944,0.6551724137931034,0.7305389221556886,0.8904109589041096
n_characters,1330,1450,892,393
n_sentences,18,18,11,4
dependency_distance_mean,2.6082155255677564,2.930017631720418,2.857533806063218,3.349201808870001
dependency_distance_std,0.7098975752302755,0.7468471936165116,0.7979453013780488,0.896227399930626
prop_adjacent_dependency_relation_mean,0.44503854041719915,0.41293401052946976,0.45358635719598284,0.4587374232683157
prop_adjacent_dependency_relation_std,0.054662965097233375,0.09362877597861258,0.06773128969670379,0.06784032676457329
first_order_coherence,0.6252896294874304,0.5934136527426103,0.5845505744218826,0.6875486969947815
second_order_coherence,0.5797602459788322,0.5036499360576272,0.5543976492351956,0.6443419456481934
passed_quality_check,True,True,True,True
n_stop_words,138.0,138.0,98.0,41.0
alpha_ratio,0.8838028169014085,0.8847457627118644,0.8823529411764706,0.8765432098765432
mean_word_length,4.683098591549296,4.915254237288136,4.770053475935829,4.851851851851852
doc_length,284.0,295.0,187.0,81.0
top_ngram_chr_fraction_2,0.009481668773704172,0.008766803039158387,0.01890359168241966,
oov_ratio,0.01056338028169014,,0.0106951871657754,0.024691358024691357
flesch_reading_ease,50.788373956960925,42.36577586206897,44.515274904736,35.33590753424659
flesch_kincaid_grade,9.667160737812914,10.952356321839083,10.82192705498095,12.864486301369862
smog,12.060818386365153,12.360288348925252,12.563389971838223,13.81666964889586
gunning_fog,12.578743961352657,13.003065134099618,13.258356015242242,14.971232876712328
automated_readability_index,9.780742204655251,11.373103448275863,10.75444202504083,12.535410958904116
coleman_liau_index,12.284268774703559,14.059310344827583,12.953053892215568,13.589041095890412
lix,36.18994290733421,43.235632183908045,41.52912357103974,48.38698630136986
rix,3.111111111111111,4.166666666666667,4.0,5.5
pos_prop_NOUN,0.1936619718309859,0.1864406779661017,0.20855614973262032,0.20987654320987653
pos_prop_VERB,0.11971830985915492,0.10847457627118644,0.11229946524064172,0.08641975308641975
pos_prop_NUM,0.01056338028169014,,0.016042780748663103,0.012345679012345678
pos_prop_DET,0.13380281690140844,0.1288135593220339,0.1443850267379679,0.16049382716049382
pos_prop_ADP,0.10915492957746478,0.11864406779661017,0.12834224598930483,0.14814814814814814
pos_prop_ADJ,0.014084507042253521,0.05423728813559322,0.0213903743315508,0.04938271604938271
pos_prop_PRON,0.0880281690140845,0.05423728813559322,0.0374331550802139,0.07407407407407407
pos_prop_PUNCT,0.10915492957746478,0.1152542372881356,0.10695187165775401,0.09876543209876543
pos_prop_ADV,0.0880281690140845,0.08813559322033898,0.06951871657754011,0.012345679012345678
pos_prop_SCONJ,0.03169014084507042,0.01694915254237288,0.026737967914438502,0.012345679012345678
pos_prop_PART,0.007042253521126761,0.023728813559322035,0.0106951871657754,0.012345679012345678
pos_prop_AUX,0.04225352112676056,0.04406779661016949,0.06417112299465241,0.08641975308641975
pos_prop_PROPN,0.02112676056338028,0.030508474576271188,0.016042780748663103,0.024691358024691357
pos_prop_CCONJ,0.028169014084507043,0.030508474576271188,0.03208556149732621,0.012345679012345678
pos_prop_X,0.0035211267605633804,,0.0053475935828877,
entropy,4.706677415405483,4.1597313687871456,2.861147177907301,1.1226762014089597
perplexity,110.68379201563218,64.05431330069213,17.481569908738734,3.073067355553017
per_word_perplexity,0.38973166202687387,0.21713326542607503,0.09348433106277398,0.03793910315497551
connectives,11,9,6,4
