gpt,human
0.0823293172690763,0.0877551020408163
0.1394891944990176,0.0707070707070707
0.1121794871794871,0.0892857142857142
0.0779727095516569,0.1139489194499017
0.1024182076813655,0.1220930232558139
0.1024464831804281,0.1088646967340591
0.096078431372549,0.1093117408906882
0.1035058430717863,0.107563025210084
0.0893203883495145,0.1080550098231827
0.1389432485322896,0.1329365079365079
0.1373737373737373,0.1154639175257732
0.1033210332103321,0.1081593927893738
0.1045296167247386,0.0897887323943662
0.1304347826086956,0.1085271317829457
0.0902394106813996,0.1393596986817326
0.0899470899470899,0.090747330960854
0.1203389830508474,0.0958188153310104
0.1040723981900452,0.0974124809741248
0.1239669421487603,0.0884808013355592
0.0915619389587073,0.1179673321234119
0.1048632218844984,0.1
0.1081081081081081,0.0877697841726618
0.1014285714285714,0.1080291970802919
0.0993377483443708,0.1092436974789916
0.1184466019417475,0.1182170542635659
0.1334332833583208,0.0929878048780487
0.0862676056338028,0.0530973451327433
0.1046698872785829,0.1060358890701468
0.1078431372549019,0.0883534136546184
0.1214285714285714,0.1279707495429616
0.1241184767277856,0.1157142857142857
0.1340341655716163,0.1006711409395973
0.1081504702194357,0.1194267515923566
0.1043771043771043,0.0959595959595959
0.0967741935483871,0.1240458015267175
0.1118421052631579,0.1008264462809917
0.1148775894538606,0.0796116504854368
0.1412151067323481,0.1048252911813644
0.1417769376181474,0.0851063829787234
0.0786885245901639,0.0887772194304857
0.1186440677966101,0.1086142322097378
0.0948905109489051,0.0798816568047337
0.1314387211367673,0.1077199281867145
0.0883882149046793,0.1079646017699115
0.0968553459119496,0.1052631578947368
0.0986460348162475,0.0885826771653543
0.1223021582733813,0.1123188405797101
0.1213235294117647,0.0979284369114877
0.1104100946372239,0.1096979332273449
0.1408450704225352,0.106951871657754
0.112396694214876,0.119047619047619
0.146788990825688,0.0866873065015479
0.1428571428571428,0.1055363321799307
0.0875232774674115,0.0996240601503759
0.0926916221033868,0.1030741410488245
0.0970245795601552,0.0958005249343832
0.1353135313531353,0.1096121416526138
0.0805008944543828,0.0774774774774774
0.1065292096219931,0.0963222416812609
0.1236306729264475,0.0805687203791469
0.1016042780748663,0.1020036429872495
0.0960960960960961,0.114630467571644
0.1052631578947368,0.070446735395189
0.1076487252124645,0.1063218390804597
0.128552097428958,0.0979310344827586
0.0932642487046632,0.1046099290780141
0.1136363636363636,0.1100164203612479
0.1253822629969418,0.0959752321981424
0.1248226950354609,0.0988538681948424
0.1092198581560283,0.0923295454545454
0.1029702970297029,0.13
0.0945454545454545,0.1104972375690607
0.0702811244979919,0.1118012422360248
0.1180223285486443,0.100328947368421
0.1040462427745664,0.1078431372549019
0.1152542372881356,0.1080617495711835
0.0890151515151515,0.1096153846153846
0.1095679012345679,0.1045241809672386
0.11284046692607,0.0802348336594911
0.0907335907335907,0.1141732283464567
0.0845697329376854,0.1196969696969696
0.1061946902654867,0.1068702290076335
0.1087866108786611,0.1097046413502109
0.0864406779661016,0.0686106346483705
0.1151202749140893,0.0956521739130434
0.1128010139416983,0.1221079691516709
0.1056466302367941,0.1257035647279549
0.1241258741258741,0.1099099099099099
0.0833333333333333,0.0916496945010183
0.0818330605564648,0.0916530278232405
0.1300813008130081,0.110738255033557
0.0868824531516184,0.0920138888888889
0.1078431372549019,0.0924092409240924
0.0830508474576271,0.0872600349040139
0.094,0.1024096385542168
0.1264559068219634,0.0130353817504655
0.0894736842105263,0.0871934604904632
0.1411992263056092,0.0880626223091976
0.1207482993197278,0.1099656357388316
0.1069364161849711,0.1007299270072992
