feature,human-cont,human-full,create,continue,explain
dependency_distance_mean,2.7349215465601127,2.7116088370025255,2.6509063310024943,2.746936076233386,2.769444934158372
dependency_distance_std,0.7822446575677684,0.7946408404004707,0.46072424273370804,0.46820326661133443,0.5213645724867038
prop_adjacent_dependency_relation_mean,0.4202941566912778,0.4303031086876995,0.4806209257198092,0.46170758392852684,0.479529619477675
prop_adjacent_dependency_relation_std,0.10136769326548004,0.09981169130973569,0.06598524163645689,0.05775348531996889,0.06645009566913344
n_stop_words,400.8,371.8,260.0,174.0,116.2
alpha_ratio,0.8367601354356179,0.8378930259336304,0.8945777472480302,0.8878863934347787,0.9001093504971636
mean_word_length,4.151827797788807,4.18770409941085,4.8986296526328115,4.755661331108831,4.751225838342109
doc_length,971.0,924.0,642.0,402.8,276.6
top_ngram_chr_fraction_2,0.014536669071123911,0.012563397692281713,0.012720707319756117,0.018070243308896873,0.011481549279745219
top_ngram_chr_fraction_3,0.015789394337336445,0.010246042996860459,0.013481098697975615,0.012245167152760476,0.02142438967273579
oov_ratio,0.007990883345335868,0.006331497214392958,,0.02185792349726776,0.02040816326530612
entropy,29.360051410553563,27.305917778086666,16.21662120086508,10.64055679140564,6.966090494783577
perplexity,3.791158480217688e+19,133227262302141.66,57165593931.46663,177412.10264507183,6767.631561401754
per_word_perplexity,2.4985959713175104e+16,117802400442.2001,59178337.95914509,371.289435402006,17.93610741914427
first_order_coherence,0.699184052701176,0.691734142128047,0.7779987795983442,0.8056792560994843,0.7916568158354078
second_order_coherence,0.6931388570265795,0.6814316966897481,0.772334566999581,0.8075080946682792,0.7880982400100096
flesch_reading_ease,68.95860717208396,68.1560081793657,51.53179359195828,56.56460096993069,58.69819663016906
flesch_kincaid_grade,8.037546123346115,8.186931444483577,11.029129788017002,10.208966227301538,10.127354072006307
smog,10.765889230074105,10.861049718966111,13.462926219259145,12.671035738303535,12.203973340539562
gunning_fog,11.127776759452725,11.249921234950937,14.669765377742866,13.61049235347291,13.163031426373422
automated_readability_index,9.8120472068555,10.027710214027111,13.81015326075486,13.074055130632996,12.970200247027236
coleman_liau_index,10.458347018803874,10.657270992568948,14.249556935332691,13.570724197458947,12.975120142626517
lix,42.62443319612216,43.29921766317547,54.3057251280487,51.07665379923785,50.933207198721085
rix,4.411282280937454,4.53817615742525,6.861200828157351,6.281771561771562,6.271588061061745
pos_prop_PUNCT,0.15165883014334475,0.14901752259613285,0.10087047809113711,0.10962677538813756,0.09120025107164614
pos_prop_PROPN,0.09001795831074474,0.10208340663229647,0.06665960824324144,0.03854423252011471,0.08171147480078686
pos_prop_PRON,0.07801351228299665,0.07544517952740834,0.07102727341352634,0.09127546461398442,0.07242147035819099
pos_prop_VERB,0.11895899763062823,0.11555727011134886,0.125878947415055,0.13586373762984855,0.1313660612775201
pos_prop_ADP,0.09685132909137448,0.0985198680543323,0.12298042186145534,0.12103861627172245,0.12093546299541827
pos_prop_NOUN,0.1725484223792014,0.1727693190203508,0.22546322279716624,0.21188686314532884,0.21007885161144646
pos_prop_SCONJ,0.016021091460826392,0.01595656522591725,0.01994643094768527,0.025720097032231725,0.014812926555877085
pos_prop_DET,0.08146412901020078,0.08144362949169878,0.07083108925149305,0.06483910739175337,0.07733652303464097
pos_prop_ADJ,0.05395462546063272,0.05460771501700677,0.07526476194011514,0.06641348969482111,0.07293913532782667
pos_prop_AUX,0.0449724226689149,0.043455211829884925,0.0402545333005643,0.041114357552483355,0.03727325007269339
pos_prop_ADV,0.026144557269848177,0.02516280719061319,0.02297054395886932,0.029062226403591705,0.028112830787232545
pos_prop_NUM,0.014549951549781007,0.017101683038123358,0.006166817407510252,0.006565099611682407,0.009369906189349683
pos_prop_PART,0.028926424399530592,0.0256616751908942,0.02264310610333602,0.026678072265470483,0.018204024106179335
pos_prop_CCONJ,0.025298996572386594,0.022436384404390674,0.028835725931371025,0.03399790032350224,0.03423783181119146
pos_prop_SYM,0.0015468794239715668,0.0013029377826686902,0.0010351966873706005,,
token_length_mean,4.754412465953871,4.78420256908895,5.363588780729339,5.257808278578525,5.143466119661368
token_length_median,4.0,4.0,4.8,4.6,4.4
token_length_std,2.58454813587933,2.6084498260782,2.831022299178792,2.838772838040021,2.6585978901837857
sentence_length_mean,17.69752898442554,17.84823222723631,19.955300207039336,19.47955627705628,20.348949646844382
sentence_length_median,16.1,16.5,19.1,19.0,19.8
sentence_length_std,9.918759480444805,10.244008881968176,6.042208148444363,5.278236961842971,5.900989162745819
