feature,human-cont,human-full,create,continue,explain
entropy,17.738623023836475,20.171205681141544,12.536519108381734,10.31007373304853,12.615333796083757
perplexity,480510677342.34784,2898385063214.1357,4072905.004943049,55590.73489930869,2032360.569741094
per_word_perplexity,409825487.6984886,2354367170.5423136,5180.967288559554,120.48999987520838,3136.3261450391046
n_stop_words,240.8,272.6,176.6,153.4,166.4
alpha_ratio,0.8493134697469715,0.8423526478523335,0.8484387495394552,0.8854009745793656,0.8428499949861308
mean_word_length,4.67468152363434,4.632753395688501,5.033352575352175,5.277039054846509,4.883946785755933
doc_length,708.0,806.6,553.4,423.0,515.2
duplicate_ngram_chr_fraction_5,0.03262798973247509,0.03502425282688551,0.025185607987657843,0.026458454117850014,0.03163716851435545
duplicate_ngram_chr_fraction_6,0.027339010835125133,0.029759965807841765,0.025185607987657843,0.03567528212595559,0.015658493702946908
duplicate_ngram_chr_fraction_7,0.03294398105035557,0.027408479329063252,0.02087081684059014,,0.017259978425026967
top_ngram_chr_fraction_2,0.011263907987809027,0.00890269631794608,0.01462538239354253,0.009642802343402557,0.01163962500601407
top_ngram_chr_fraction_3,0.01383122743314818,0.012070768525094661,0.01494617469209544,0.019185145541106174,0.01621434849686214
top_ngram_chr_fraction_4,0.017650528090830894,0.01657148147059962,0.011313220940550133,,0.00889967637540453
oov_ratio,0.015479236819393224,0.014992514844178451,0.002827765851715616,0.006068665377176015,0.004979850744311947
flesch_reading_ease,54.359111591772525,54.68518689269574,40.52865305549955,35.93540354469357,43.591465995056076
flesch_kincaid_grade,10.031811826120707,10.050489637153436,12.51813578670303,13.176374080884704,11.95023292054671
smog,12.57175232786581,12.61836601358136,14.658064221944368,15.0685753013164,13.9979505081598
gunning_fog,13.332055887031554,13.377445896466957,16.28724158650665,16.748968949967512,15.299007268921898
automated_readability_index,11.790711123724737,11.788530364542783,15.001527302337502,15.895865992234764,14.346528219892178
coleman_liau_index,13.009770804220228,12.881091693673966,15.784051268852073,16.911699846803987,15.315399757112573
lix,48.27262638214256,48.51796693734217,57.90862963607566,60.26699706652637,56.330184185951204
rix,5.389638998682477,5.462080096903626,7.502651026392963,8.049429279721043,7.0793972109761585
dependency_distance_mean,2.6132781039646518,2.62953712495458,2.790540805419827,2.651951486385706,2.7090283624781684
dependency_distance_std,0.7065888655883917,0.7626821857031245,0.6167668712436614,0.5361764565133949,0.6825452739775774
prop_adjacent_dependency_relation_mean,0.4609573641905748,0.46387422589782945,0.4570358722203204,0.4661540571008869,0.46873050941715333
prop_adjacent_dependency_relation_std,0.0789245459413449,0.08022839369171306,0.06577394867445059,0.06447809019745353,0.061602471433533944
first_order_coherence,0.7277512274990954,0.7258468392204938,0.7559984518265762,0.802010189680138,0.7531858042799732
second_order_coherence,0.7038824158062829,0.7037731310702015,0.7393646793465908,0.7974145156979017,0.7386771501218784
pos_prop_DET,0.07135930622520523,0.07069360820942987,0.06831118915878631,0.06841410929878991,0.06393951749384177
pos_prop_NUM,0.03493227460615203,0.037255016889878714,0.025495514363373595,0.010804164870213689,0.017309401687958758
pos_prop_PUNCT,0.11194903066791513,0.1150132899818084,0.11684456495675064,0.1025820585864859,0.13863525627730108
pos_prop_NOUN,0.26201133701380597,0.26357895114563423,0.2800291946666583,0.2857091908133996,0.2864325360184012
pos_prop_ADJ,0.1157373950177663,0.1184146632125446,0.13195964025602522,0.11362146240930245,0.11477210317123107
pos_prop_ADV,0.029441629608198395,0.02621670011243445,0.020596807833254877,0.02129746189831745,0.022576833855552723
pos_prop_AUX,0.04490848985912985,0.043675330659520416,0.03041458930116129,0.04437290371401153,0.026942138396357042
pos_prop_VERB,0.07990628559397929,0.07804564046664157,0.09860908638980334,0.11012825308904257,0.0949618876768211
pos_prop_ADP,0.10240758493687581,0.10468855658511038,0.11108054445693571,0.11294820265050018,0.11275013068192323
pos_prop_SCONJ,0.005056142262115102,0.004928427274358738,0.009766200637554727,0.012706885323412348,0.005803690285975034
pos_prop_PRON,0.02821693435946341,0.028901611669807693,0.02610985795785582,0.03385741137969985,0.026047358030732937
pos_prop_CCONJ,0.04405549809078648,0.04447068029814935,0.03488115133717711,0.03920469631050046,0.03807244120338299
pos_prop_PROPN,0.049281718393992466,0.04620478174941919,0.02833494571993158,0.026664192323714864,0.03459811973309891
pos_prop_PART,0.013915608043668043,0.011982547243469867,0.011917256032910089,0.023852215807333203,0.013114211086136657
pos_prop_SYM,0.008525956651183102,0.007209821049318562,0.008583468585911185,0.007398452611218569,0.009075739315843144
token_length_mean,5.192488368287437,5.164609322461341,5.636067461193248,5.818439375016939,5.557125999481739
token_length_median,4.4,4.3,5.0,5.2,4.8
token_length_std,3.0255642883542224,3.016769778916288,3.2001921998617022,3.22214989448956,3.0784157463614994
sentence_length_mean,17.528181818181817,17.786440911499735,19.771299120234605,19.842033071809958,19.204929524666365
sentence_length_median,16.0,16.2,18.3,19.2,16.7
sentence_length_std,9.316440051222063,9.658256934783914,7.485233788535332,6.974669385480422,10.058481487795667
syllables_per_token_mean,1.5920187217821862,1.5850659052261473,1.7285872143908079,1.7820323036337982,1.6991788479599006
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.945399335473911,0.9336820855559216,1.0172416661531074,1.0572924251122822,0.9995211493696144
n_tokens,615.0,698.8,481.4,374.8,439.8
n_unique_tokens,317.8,354.6,275.0,225.4,249.2
proportion_unique_tokens,0.5261531581966009,0.5154188102021711,0.5755551747128186,0.6050071628002585,0.5711055830306692
n_characters,3317.6,3744.8,2764.8,2239.4,2505.8
n_sentences,35.0,39.2,24.4,19.0,23.0
connectives,12.4,13.4,8.4,10.4,12.4
pos_prop_X,,0.0008116883116883117,0.0024968789013732834,0.0026595744680851063,0.002070393374741201
duplicate_ngram_chr_fraction_8,0.0338812894946085,0.02776697101097539,0.02087081684059014,,
duplicate_ngram_chr_fraction_9,0.06254545454545454,0.05052878965922444,,,
duplicate_ngram_chr_fraction_10,0.06254545454545454,0.05052878965922444,,,
