feature,human-cont,human-full,create,continue,explain
first_order_coherence,0.4619111456523989,0.46074628687190194,0.4602431299092077,0.6407470770012639,0.6276770794179027
second_order_coherence,0.45297268344704333,0.4551459309887876,0.4547126088183715,0.6099644116340921,0.6400562788771861
pos_prop_NUM,0.010600973871883891,0.010498544486717998,0.006843984664180241,0.00823045267489712,0.007032547453152302
pos_prop_NOUN,0.17471324208607295,0.1793238626451365,0.1756671427257791,0.2585127501629668,0.18967708195846783
pos_prop_VERB,0.0964010590369871,0.0951719701695675,0.10008523955063228,0.102318477753835,0.10145299641789776
pos_prop_PUNCT,0.14056654309841285,0.1392311946749099,0.1310406629512567,0.1777746407542428,0.09664203820497258
pos_prop_AUX,0.061086346910710375,0.06066052458831358,0.05804628713684625,0.05807680951334662,0.06022381605168592
pos_prop_ADP,0.10140275632439585,0.10452513858935246,0.09567247173831642,0.103523321733734,0.11913591608761151
pos_prop_DET,0.11890144603681012,0.11966880157485263,0.12316667730287098,0.14553677575539034,0.1405873378989682
pos_prop_ADJ,0.02937737519852703,0.03318817972062625,0.0507420325373374,0.0590836179164067,0.05055973200702128
pos_prop_ADV,0.09291186428549074,0.08570887097102846,0.09341447048767142,0.0738114147273383,0.053746231539537614
pos_prop_PRON,0.0743827478717929,0.0716167741870555,0.06526875751613401,0.0485195913122308,0.05246284918805855
pos_prop_PROPN,0.04611567225413353,0.04898959678382604,0.04503865255359006,0.0419043710004162,0.056859217002328544
pos_prop_CCONJ,0.017476295913689825,0.01739483944839207,0.021302992861336287,0.038901201960217686,0.03764612382077138
pos_prop_SCONJ,0.020292644255083463,0.019069214312292027,0.020152343451812823,0.03141758563587121,0.024093458458161167
pos_prop_PART,0.014424932469908969,0.013131655710195988,0.013248686999016216,0.008906751592182582,0.01046749127084827
pos_prop_X,0.0033652509652509653,0.004552080344332855,0.0015479876160990713,0.00423728813559322,0.004098360655737705
flesch_reading_ease,40.58535946993883,40.18268006366684,34.13383059449799,10.686627373263207,30.287100876027687
flesch_kincaid_grade,10.547635300460678,10.608072989612378,11.716369373668703,15.255501135261392,13.34416674453099
smog,11.846406609892494,11.894719596227578,12.850129276085607,14.804028126739748,14.602097703908845
gunning_fog,12.693140328222952,12.77832386520538,14.185024988394783,21.439314842495186,16.359913548174013
automated_readability_index,10.295142849457461,10.357516437572942,11.65548714056143,18.653131972074355,13.972498631426271
coleman_liau_index,13.89430744500865,13.967967780844802,15.112607193675402,18.15992168100479,15.851416853712973
lix,39.62108418843279,40.14619382154473,44.771594924803125,60.59168051716746,49.828127771636574
rix,3.3047621077416474,3.364590617455663,4.182986576097589,4.84547619047619,5.609828602769779
n_stop_words,316.4,351.8,260.8,90.0,118.2
alpha_ratio,0.8524667054625539,0.8518060578578017,0.8617104873741936,0.8193744494336693,0.8985829876622928
mean_word_length,4.844933035560106,4.858643179467253,5.0405258201995435,5.549007682900315,5.222532477411254
doc_length,647.8,729.8,550.2,147.6,238.6
duplicate_ngram_chr_fraction_5,0.011306235950539818,0.02373769935279762,0.02584905552400457,,
top_ngram_chr_fraction_2,0.016278714800331346,0.016232934021829355,0.011169704458179726,0.019845731849661506,0.01715075614585665
oov_ratio,0.018609056264512296,0.020020899064798585,0.01084617297836202,0.01165400433943533,0.020842793549622714
entropy,8.529121362393337,9.544315209693869,7.2187326331225705,2.1551662607856144,3.4659086227383624
perplexity,8453.752746357995,21790.564441944687,3172.0309610266895,15.699317934251109,37.75061052686941
per_word_perplexity,11.744789356388692,28.10635734882079,4.864111856972363,0.17557649102381218,0.1531714787739054
dependency_distance_mean,2.552426159939489,2.584134310980946,2.718920431290548,2.555492226643475,2.9456943240377713
dependency_distance_std,0.8716736151002505,0.8757739687713327,0.8688108740887138,0.6380091984340379,0.6229396451085936
prop_adjacent_dependency_relation_mean,0.4205900139409063,0.422446433586445,0.41915878924607197,0.4543437753073583,0.46091590659430537
prop_adjacent_dependency_relation_std,0.10581679553423733,0.10489898315691563,0.09581204832345161,0.07229998666716887,0.0811980987629799
token_length_mean,5.475480855654732,5.486898161929098,5.649406634619568,7.020278752538282,5.675030488153629
token_length_median,4.6,4.6,4.9,6.3,4.6
token_length_std,3.132202280701014,3.1331540527004083,3.1578272310076265,3.396121878168109,3.1926197073992695
sentence_length_mean,11.871256038647342,11.888452189773787,12.953563783006521,14.035238095238094,17.34621006444536
sentence_length_median,11.6,11.6,13.2,14.1,16.5
sentence_length_std,6.103515138555883,6.050405472627073,5.904335293952864,4.306082268887984,6.240129208692894
syllables_per_token_mean,1.822698766558323,1.8272522572542882,1.8859728388386572,2.1501490066202145,1.8787410863896015
syllables_per_token_median,1.6,1.6,1.8,1.7,1.6
syllables_per_token_std,1.136057297818974,1.1344995422973987,1.1228161650422166,1.265220012489311,1.1072969973318532
n_tokens,556.8,628.0,476.6,132.8,215.6
n_unique_tokens,301.6,329.4,276.8,94.4,146.4
proportion_unique_tokens,0.5451938542375772,0.5257940936644055,0.5927094846306414,0.7889641223714314,0.6775085955191519
n_characters,3132.2,3541.6,2730.0,780.4,1250.2
n_sentences,47.2,53.0,37.6,8.4,12.6
connectives,25.6,26.6,21.0,6.0,8.4
top_ngram_chr_fraction_3,0.010031048483401002,0.014779532203626712,0.01628403920916973,,0.01888111888111888
duplicate_ngram_chr_fraction_6,0.009553379508000955,0.020891129469506987,0.01100715465052284,,
duplicate_ngram_chr_fraction_7,,0.019192144610577996,,,
top_ngram_chr_fraction_4,,0.012809564474807857,0.02144659377628259,,
