feature,human-cont,human-full,create,continue,explain
pos_prop_DET,0.05428412560355016,0.05548595227011825,0.05926811370221687,0.06426689365573032,0.06932978955178427
pos_prop_ADJ,0.10176820334989815,0.1081281892952403,0.12057569587793501,0.1301970604961769,0.10887378539407204
pos_prop_NOUN,0.2501523475845602,0.2525440703762783,0.28935097968258594,0.27588384531991295,0.29838140566735855
pos_prop_ADP,0.10926123003805041,0.10984869768170631,0.12660844896471973,0.10718110084568008,0.11664433930719828
pos_prop_PUNCT,0.1366224277043348,0.14056364375965377,0.10949396751783061,0.1171602970973427,0.1106065923674631
pos_prop_PRON,0.012799034159496413,0.011952379380968664,0.021206516503590796,0.021583109483069334,0.02177880323146771
pos_prop_AUX,0.036941519887056413,0.033805702685034675,0.030798405261453964,0.043097533449746386,0.025431380957001946
pos_prop_VERB,0.0803812195356525,0.07993439713188033,0.10104593102047547,0.11381496741638417,0.11026774605846754
pos_prop_ADV,0.03374890106744098,0.030995032018092554,0.03020880536357721,0.02358516371094065,0.027340098132705493
pos_prop_PROPN,0.0797010781549973,0.07695783168613414,0.04145538798732436,0.03735131795935051,0.0464432571528859
pos_prop_CCONJ,0.039410973397845335,0.0386827286420091,0.03870108622557776,0.03694103950997574,0.035143831309573
pos_prop_SCONJ,0.008978544429254798,0.007358012986934101,0.008723618453220656,0.0108223216456311,0.010514171794413187
pos_prop_PART,0.013353361322816424,0.012897271715397568,0.015233011676111737,0.015811985606367398,0.013188593616418392
pos_prop_X,0.030660934909801492,0.02387372005531747,0.0017391304347826088,,
pos_prop_SYM,0.0020617592945920827,0.003446301478513514,0.0017391304347826088,0.00597609561752988,0.009950248756218905
pos_prop_NUM,0.010501998943513871,0.014731429254966052,0.01105729931577809,0.0018469078003095834,0.008921608175339518
n_stop_words,651.0,332.4,158.8,172.0,122.0
alpha_ratio,0.8181817572789118,0.8161732635910226,0.8818147957820865,0.8771453952707521,0.882155317664774
mean_word_length,4.847993661355059,4.896134081701468,5.442429652618438,5.446808325627211,5.44832864037347
doc_length,2069.8,1112.4,475.8,524.4,379.8
duplicate_ngram_chr_fraction_5,0.1024156971383893,0.12803220959015,0.03766309749719203,0.07778934119011169,0.10057539680656341
duplicate_ngram_chr_fraction_6,0.06745959975806963,0.09483396114559361,0.019845029350896316,0.05676813481878063,0.07017887635914088
duplicate_ngram_chr_fraction_7,0.05555781991661416,0.07328673964106534,,0.05000478755236385,0.045714372972888495
duplicate_ngram_chr_fraction_8,0.046408889375000185,0.05637125421874685,,0.06266666666666666,0.045714372972888495
top_ngram_chr_fraction_2,0.014111839736550327,0.01141237960695559,0.013203035913577323,0.017635789701188502,0.016774799648910023
top_ngram_chr_fraction_3,0.016899252537040936,0.013884164775002376,0.015955607866883062,0.016031878796127254,0.025589155825694834
top_ngram_chr_fraction_4,0.01602057665452075,0.01507513406781454,0.016220600162206,0.02037442713107241,0.02287675150128682
oov_ratio,0.021226827782523234,0.023886477068578854,0.018447136078779555,0.018521610469717214,0.014203188194243746
dependency_distance_mean,3.40392550968937,3.318785070025249,2.847934698347288,2.8139568997536513,2.8701666232188727
dependency_distance_std,1.3244379096206103,1.216497768084462,0.5824187626503485,0.5208077418691696,0.5048476105750492
prop_adjacent_dependency_relation_mean,0.44104812137844185,0.44441796399253625,0.4685889171087905,0.4602912836180506,0.4891718144731539
prop_adjacent_dependency_relation_std,0.05903638699581544,0.06109794576737367,0.07112482834113618,0.06266315545956022,0.06621230070301418
token_length_mean,5.650802162572051,5.689981972831251,6.018403542033961,6.069037699446677,6.032971845173668
token_length_median,4.8,5.0,5.6,5.8,5.6
token_length_std,3.3804139101804056,3.3667015950146335,3.2202056150508995,3.2296359862880655,3.1580959831884536
sentence_length_mean,23.44373919967261,24.907842401500936,23.93609022556391,21.597744360902254,23.373260073260074
sentence_length_median,23.0,23.2,23.4,20.6,23.5
sentence_length_std,11.930496574763264,12.903622203556171,7.443727078139046,6.994799959570739,6.579825957743067
syllables_per_token_mean,1.7187777011832583,1.7373813390176938,1.8278710721359726,1.8356715649813418,1.825637818054711
syllables_per_token_median,1.0,1.0,1.4,1.4,1.4
syllables_per_token_std,1.0278883115648898,1.0446249872692872,1.0633779651803215,1.0614858646199745,1.0547696998127836
n_tokens,1743.2,923.8,422.8,460.0,335.2
n_unique_tokens,527.4,381.4,228.6,236.6,180.2
proportion_unique_tokens,0.41171850801904525,0.4143790254962374,0.5514850483008347,0.5134574846610299,0.5470605843706691
n_characters,10229.0,5430.8,2609.8,2855.4,2064.0
n_sentences,69.6,37.6,17.6,21.2,14.2
entropy,50.86063190494807,27.958641158152535,11.293110636647958,13.002219968790214,9.04183284150298
perplexity,3.4315269098145263e+72,42733663943007.15,450677.993402303,3338827.6590594463,53905.181608155115
per_word_perplexity,4.894489958371882e+68,36935483895.2443,795.4828917429573,4959.436364429611,100.90845278831134
first_order_coherence,0.6802769644313831,0.7113907810378715,0.848021723878795,0.8459070832067066,0.8620844901951136
second_order_coherence,0.7034613623296881,0.7155350385038626,0.8469146395018718,0.8321157274969592,0.847337216463956
flesch_reading_ease,37.631011192228655,34.57107868157967,27.90197571834937,29.615475076262708,28.662181618212504
flesch_kincaid_grade,13.834635161834768,14.625158336994156,15.313953839174406,14.494044767531715,15.068097681617019
smog,15.59518401087684,16.078530843020765,16.5995841141549,15.979830240530902,16.50988477848816
gunning_fog,17.54883781291887,18.330684641119653,18.90949702745639,18.032643008299228,18.793459029313237
automated_readability_index,16.90714778555066,17.823736292785657,18.884725795761916,17.954039744844977,18.671927427398014
coleman_liau_index,16.13404883678829,16.428087395902338,18.348320476533786,18.511076724522738,18.39379059641829
lix,58.804091351609244,60.96997286245947,65.24846070919764,63.96889488281105,64.94220951547652
rix,8.242323956442831,8.899036116322701,9.909557985873775,9.17630614999036,9.728609986504724
connectives,54.0,27.8,13.4,10.4,7.8
duplicate_ngram_chr_fraction_9,0.052838936815769386,0.0637060710710813,,0.06266666666666666,0.04804117815270231
duplicate_ngram_chr_fraction_10,0.0993204391008886,0.04716124613841488,,0.06266666666666666,0.04804117815270231
pos_prop_INTJ,0.0009852216748768,0.0008658008658008,,,0.0024875621890547263
