feature,human-cont,human-full,create,continue,explain
flesch_reading_ease,-26.71292388169407,-31.479965893442312,-34.28945066903911,-30.11076506953807,-37.83758386798284
flesch_kincaid_grade,23.100214353333428,23.25982319902721,23.307390233732658,21.71712788040064,23.581779313415193
smog,20.185390237679577,19.832856261523865,19.784309747511323,18.074616912845205,19.824301457898137
gunning_fog,24.631270172060926,24.363332192179804,24.57797277356577,22.85696358900961,24.999360589112275
automated_readability_index,24.020705857706655,23.957496546965977,23.860783639478708,21.728091503080428,23.90639069398346
coleman_liau_index,24.290584194803053,25.406069132083015,26.103504350010372,25.638935628756762,26.640640133109372
lix,68.17406222227365,67.19973028972663,66.86214013132164,61.44475624246452,67.7888055991285
rix,10.694013263425028,10.075731843733628,9.664602064602065,7.601750700280112,9.651121212121211
entropy,11.000840058815562,14.035653919843313,7.5379517072310875,5.4058988318943175,5.175841088237904
perplexity,609668.4531189764,5155557.210332939,7113.242468384167,415.5549462171898,1023.1984623665774
per_word_perplexity,566.7803410018305,4555.042105435791,14.11196848493943,1.1942386446070494,2.1639344629668473
n_stop_words,274.4,344.2,168.6,126.4,116.0
alpha_ratio,0.8474299156313068,0.8556739111228675,0.8969423797070364,0.8810432694490526,0.8749895000294601
mean_word_length,6.159448647537299,6.38565843508105,6.717117946415715,6.661169842058709,6.6750019850596445
doc_length,732.4,908.6,397.6,305.4,296.0
top_ngram_chr_fraction_2,0.010417072786232098,0.013285175556318035,0.027281727786611885,0.027299972513878373,0.01969057075212712
top_ngram_chr_fraction_3,0.013021340982790125,0.01863013071563416,0.040547112102649954,0.05226317654298002,0.018084445184886985
oov_ratio,0.04748320443375053,0.05263326484160617,0.04031021210707914,0.036664436488600946,0.04840480119571052
pos_prop_NOUN,0.22084709820899984,0.2304586595978614,0.24671217248774133,0.23534088873438713,0.24859999017311835
pos_prop_PUNCT,0.12849658068188588,0.1237256789889107,0.10268308845775756,0.10804594357672752,0.12387413633417625
pos_prop_DET,0.1096563437472718,0.11301540899869893,0.14525888496893438,0.11781790550177373,0.12614595555856745
pos_prop_ADJ,0.09033673842093601,0.09341236107781538,0.09516019060395124,0.0851135402635892,0.09609720406200631
pos_prop_VERB,0.055147731180522595,0.05581806763763132,0.07373428954566419,0.0806025235584662,0.0774656102779711
pos_prop_ADP,0.10645957510447993,0.10825125495664445,0.09885089296498674,0.09584432120364676,0.1061064909949337
pos_prop_ADV,0.07008867020116305,0.0660681908413421,0.04816850406513145,0.07813690097661241,0.03950304100133562
pos_prop_CCONJ,0.047472146795154754,0.04822317142430678,0.049429796124141716,0.04544075092576858,0.046068623191450046
pos_prop_PRON,0.022769776986192806,0.021229993374435145,0.021834819209372767,0.032703567665337975,0.02872263817806563
pos_prop_PROPN,0.06922109284947772,0.06348272769937,0.0346752236565787,0.034647002156151296,0.041357857478614736
pos_prop_AUX,0.034724507645918376,0.03364439497202828,0.038205788518257726,0.04425857454109494,0.030891708664656774
pos_prop_PART,0.010409797977164903,0.009994023702455198,0.0196104820417883,0.01612478192626272,0.01674637420538495
pos_prop_SCONJ,0.013170998120048644,0.013107697501112292,0.014817692301719216,0.01884150537156105,0.019471300051693056
pos_prop_X,0.0141081238877514,0.013614974673571676,0.010483643218768707,0.026505257801899593,0.01095652498550249
first_order_coherence,0.5766300790845095,0.5574624010891466,0.7215947739841415,0.6498339645084548,0.6823807860590473
second_order_coherence,0.5489973635539818,0.5289662812633679,0.7417354881801088,0.6575290566705456,0.7091285144928905
dependency_distance_mean,3.642637006279397,3.4624487380497926,3.233349063538691,3.113554411390877,3.2166878972418402
dependency_distance_std,1.3762390707190626,1.4016216973067301,0.7409407649317433,1.0015367675320623,0.8394281748135215
prop_adjacent_dependency_relation_mean,0.4555214880231495,0.4591769639683941,0.46998259145191323,0.4703719302868029,0.4861617618232512
prop_adjacent_dependency_relation_std,0.08135849300026565,0.08324955740042328,0.06823809103163951,0.10219470565679671,0.061165951537985944
token_length_mean,7.0368085280413695,7.239309886133455,7.365900961696093,7.343586217178844,7.469808871527081
token_length_median,5.6,5.8,5.6,5.8,6.2
token_length_std,4.840680639123587,5.038628047554742,5.053845767692218,5.02613879441066,5.13739051477585
sentence_length_mean,24.614675381263616,22.580693966554804,21.19478021978022,17.139600840336136,20.307181818181817
sentence_length_median,21.4,20.4,21.0,17.8,20.3
sentence_length_std,15.536552214703402,14.46060920950988,7.189404242182531,6.567328294490649,7.085317670704278
syllables_per_token_mean,2.465295843613611,2.5460468264466813,2.595883554916811,2.5951426739550465,2.6484727461291766
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8840250229351259,1.9629407221572268,1.9263814723910202,1.937119941788073,2.016662350210374
n_tokens,623.8,781.2,355.4,271.8,256.6
n_unique_tokens,345.8,398.8,197.2,161.0,154.2
proportion_unique_tokens,0.5567888000593323,0.5079302600415099,0.5665397940171357,0.6026261848464787,0.6198518429656863
n_characters,4481.0,5761.8,2632.8,2017.4,1942.2
n_sentences,28.8,37.2,17.2,16.0,13.0
connectives,22.2,25.6,10.8,10.0,6.8
duplicate_ngram_chr_fraction_5,0.024526682671332345,0.09363312342951205,0.059140396309361534,0.05849543120807893,0.039386016119971716
duplicate_ngram_chr_fraction_6,0.020352489067947635,0.0816982822473435,0.04487506374298827,0.12022684310018904,0.039386016119971716
duplicate_ngram_chr_fraction_7,0.016025462733090304,0.06920372654402192,0.04487506374298827,0.12022684310018904,0.054527103838563545
duplicate_ngram_chr_fraction_8,,0.07254179582500261,0.04487506374298827,0.077882797731569,0.08382229673093043
duplicate_ngram_chr_fraction_9,,0.06340937573367841,,0.077882797731569,0.08382229673093043
top_ngram_chr_fraction_4,0.015477822195212921,0.014054148433833586,0.04923962644581986,0.028708133971291867,0.023816113228033644
pos_prop_NUM,0.011818030321720572,0.009922324256360226,0.0018726591760299626,0.017045454545454544,0.004511740441059813
duplicate_ngram_chr_fraction_10,,0.10525976020416711,,0.077882797731569,0.08382229673093043
