feature,human-cont,human-full,create,continue,explain
first_order_coherence,0.4619111456523989,0.46074628687190194,0.44711978522948365,0.582130153464456,0.6457750169184413
second_order_coherence,0.45297268344704333,0.4551459309887876,0.4562916944893754,0.5851691643368792,0.6285444175381036
token_length_mean,5.475480855654732,5.486898161929098,5.601884947922302,6.844068719545513,5.53983874629648
token_length_median,4.6,4.6,4.6,6.2,4.6
token_length_std,3.132202280701014,3.1331540527004083,3.201600010505937,3.1038778446912283,3.11877822338554
sentence_length_mean,11.871256038647342,11.888452189773787,12.289205596999714,12.871428571428572,17.005844155844155
sentence_length_median,11.6,11.6,12.3,13.6,16.9
sentence_length_std,6.103515138555883,6.050405472627073,6.274935822706158,5.559552290555286,4.840660853751515
syllables_per_token_mean,1.822698766558323,1.8272522572542882,1.8886624766114521,2.1004964616864976,1.8136555879896545
syllables_per_token_median,1.6,1.6,1.6,1.9,1.6
syllables_per_token_std,1.136057297818974,1.1344995422973987,1.1728787974906922,1.0967170855733261,1.0492906927009007
n_tokens,556.8,628.0,408.6,127.6,254.4
n_unique_tokens,301.6,329.4,243.4,90.8,160.0
proportion_unique_tokens,0.5451938542375772,0.5257940936644055,0.6019269260280522,0.812295150818066,0.6332312584815202
n_characters,3132.2,3541.6,2337.6,746.0,1431.0
n_sentences,47.2,53.0,34.2,8.6,15.0
dependency_distance_mean,2.552426159939489,2.584134310980946,2.581217371835676,2.838806465888806,2.987655914434518
dependency_distance_std,0.8716736151002505,0.8757739687713327,0.9452916000236042,0.7448603725921812,0.611133194389389
prop_adjacent_dependency_relation_mean,0.4205900139409063,0.422446433586445,0.42501664117249727,0.45192733224726667,0.458020839533703
prop_adjacent_dependency_relation_std,0.10581679553423733,0.10489898315691563,0.11525895914324773,0.09716466087991393,0.0749794590905234
pos_prop_PRON,0.0743827478717929,0.0716167741870555,0.06635223807877783,0.050336757813712406,0.04959274356035827
pos_prop_AUX,0.061086346910710375,0.06066052458831358,0.058846707041304805,0.058931259505260875,0.054863036034978885
pos_prop_DET,0.11890144603681012,0.11966880157485263,0.12811720761358442,0.15062443744374437,0.14001427058552532
pos_prop_ADJ,0.02937737519852703,0.03318817972062625,0.043919943412217916,0.07304997741153425,0.03841165764800718
pos_prop_NOUN,0.17471324208607295,0.1793238626451365,0.18262680131050624,0.34814348676246937,0.1928638059261038
pos_prop_ADP,0.10140275632439585,0.10452513858935246,0.09519101235413532,0.08672018063875353,0.1231563346450065
pos_prop_PROPN,0.04611567225413353,0.04898959678382604,0.04979560346862254,0.04855041538636622,0.059054445912265364
pos_prop_VERB,0.0964010590369871,0.0951719701695675,0.09973681906424461,0.10226031223812036,0.09997392238464278
pos_prop_CCONJ,0.017476295913689825,0.01739483944839207,0.025537075996176706,0.04724437961037483,0.034813551282036025
pos_prop_PUNCT,0.14056654309841285,0.1392311946749099,0.13103820553855305,0.1116650242610468,0.0986263532324253
pos_prop_ADV,0.09291186428549074,0.08570887097102844,0.07529858033395845,0.09814171072279643,0.06440551496516946
pos_prop_NUM,0.010600973871883891,0.010498544486717998,0.006104148416681721,0.003787878787878788,0.007358391487949785
pos_prop_PART,0.014424932469908969,0.013131655710195988,0.016100963024589875,0.019884316017808677,0.010989932091974916
pos_prop_SCONJ,0.020292644255083463,0.019069214312292027,0.022106085827735714,0.026044996741053417,0.025065124684491076
pos_prop_X,0.0033652509652509653,0.004552080344332855,0.0022471910112359553,,0.005706484641638226
entropy,8.529121362393337,9.544315209693869,6.565246651451934,2.061237641305714,4.3140195805163595
perplexity,8453.752746357995,21790.564441944687,1120.2180230645956,19.098423195673156,100.3604857763072
per_word_perplexity,11.744789356388692,28.10635734882079,2.092926725717024,0.29082760196062135,0.331316457142732
n_stop_words,316.4,351.8,219.8,84.5,141.8
alpha_ratio,0.8524667054625539,0.8518060578578017,0.8624275892605431,0.9099104048335868,0.8958336080132426
mean_word_length,4.844933035560106,4.858643179467253,4.998382828693737,6.435498877473954,5.087986330933136
doc_length,647.8,729.8,472.8,143.8,282.6
top_ngram_chr_fraction_2,0.016278714800331346,0.016232934021829355,0.013974680309058036,0.012739322614531631,0.017536984142741595
top_ngram_chr_fraction_3,0.010031048483401002,0.014779532203626712,,,0.021657206467911177
oov_ratio,0.018609056264512296,0.020020899064798585,0.01349319382865329,0.02878787878787879,0.019595852289858353
flesch_reading_ease,40.58535946993883,40.18268006366684,34.58061079771646,16.068499341322315,36.13880543789343
flesch_kincaid_grade,10.547635300460678,10.608072989612378,11.489007406845024,14.215715390757818,12.443415159057144
smog,11.846406609892494,11.894719596227578,12.527768830649023,14.135539735980915,13.970395731581664
gunning_fog,12.693140328222952,12.77832386520538,13.790393568779868,20.44407570373903,15.358727403988429
automated_readability_index,10.295142849457461,10.357516437572942,11.099480903213898,17.241277954773647,13.165562572978496
coleman_liau_index,13.89430744500865,13.967967780844802,14.69929023704214,16.99559647424462,15.028176948184022
lix,39.62108418843279,40.14619382154473,42.63431070296985,57.69378934883459,47.31923218197573
rix,3.3047621077416474,3.3645906174556623,3.778538278097102,4.073626373626373,5.136056998556999
connectives,25.6,26.6,14.6,3.8,10.2
duplicate_ngram_chr_fraction_5,0.011306235950539818,0.02373769935279762,,,0.05464332029912825
duplicate_ngram_chr_fraction_6,0.009553379508000955,0.020891129469506987,,,0.05464332029912825
duplicate_ngram_chr_fraction_7,,0.019192144610577996,,,0.08993357179356157
duplicate_ngram_chr_fraction_8,,,,,0.08993357179356157
duplicate_ngram_chr_fraction_9,,,,,0.08993357179356157
duplicate_ngram_chr_fraction_10,,,,,0.08993357179356157
